omega,p,omega_nd,N,lp__
0.380667394810356,0.0118961919429738,0.350154731971497,3966,-2089.36986254852
0.289146789706819,0.0157634417658112,0.25458420360636,2999,-2091.37333166518
0.483452597794246,0.00956259080061006,0.457128414477093,5081,-2089.98528083775
0.370519173765651,0.0122665294719322,0.339447697995885,3811,-2089.45881173174
0.363011544127712,0.013264730692801,0.32977445908291,3851,-2090.7668145011
0.525500472049675,0.00828155452492507,0.502653489385836,5433,-2090.48351054965
0.340541807324378,0.0136125397379739,0.307539616422694,3609,-2090.07196500104
0.395147798638581,0.0123850953475995,0.362897300122959,4058,-2091.23382932373
0.557268309224241,0.00796589473292031,0.535467131953584,5809,-2090.75559750518
0.412589221611204,0.0100295485849359,0.386000865319007,4346,-2090.80100601773
0.501073980019483,0.00851863700108346,0.477562459341442,5305,-2090.53872722488
0.619392731660648,0.00737594548321907,0.600016864229302,6442,-2091.86573323473
0.380898848236541,0.0122411328899805,0.34950443694534,3959,-2089.73278260825
0.422357796944385,0.010208962330318,0.395087256396243,4438,-2089.67078425307
0.46422059207604,0.00974721463632178,0.437550801999422,4882,-2089.58524337554
0.370328476353004,0.0118169665492135,0.340387320318281,3837,-2089.53729441329
0.356898602414575,0.0125275177445484,0.325738341546594,3704,-2089.53979524968
0.487105375213704,0.00911334522597762,0.461999340573291,5109,-2089.81206820848
0.599842439561316,0.00733703426748777,0.580250971946957,6166,-2091.51787808603
0.539894872070765,0.00843004317024931,0.516692766576272,5634,-2090.52528696059
0.602209419990929,0.00718097971291731,0.583073624447086,6291,-2091.79792937328
0.527372511663438,0.00841634385749368,0.504156916980972,5447,-2090.31545963742
0.502335237814054,0.00855719329085758,0.478714582353872,5318,-2090.39813016393
0.358853841338121,0.0128088452504475,0.326919777227989,3675,-2089.68227607079
0.507165182418291,0.00883714132924063,0.482762350858604,5309,-2090.02321105301
0.525538021138415,0.0086374055750722,0.501704215462046,5497,-2090.30315939664
0.485602747810231,0.00944111067641829,0.459600636341821,5068,-2089.8969088962
0.434497679375225,0.009783168568954,0.408137911007194,4492,-2090.03686554843
0.356790852764253,0.0125220040059831,0.325648723749317,3747,-2089.54173002077
