,omega,p,omega_nd,N,lp__
8954,0.431246026694726,0.00588486395855226,0.419704348718105,4419,-1073.4438782433
8955,0.538329084276385,0.00456911005967509,0.529211964210229,5409,-1074.81105689794
8956,0.450585884975558,0.00570128050373664,0.439289884076456,4644,-1073.4383945898
8957,0.257555037989168,0.0106728997905884,0.241484596982129,2609,-1072.33165727705
8958,0.397269340999519,0.00703308601713937,0.383830884087901,3983,-1072.88507964032
8959,0.486055616230274,0.00561205271498266,0.47481760552686,5015,-1073.43211120218
8960,0.418578568754626,0.00655339213760353,0.40583487189936,4312,-1072.93827936007
8961,0.345434385004607,0.00627285576393,0.334142079997278,3559,-1077.40130143328
8962,0.600463130455198,0.00477410126437205,0.591244128361447,6134,-1074.75095788473
8963,0.275175929089218,0.0105747771197396,0.258540721927328,2786,-1072.85680967657
8964,0.282862970031746,0.00996668829361835,0.266894167961406,2865,-1072.46590301105
8965,0.307803817636232,0.00814611770079554,0.294040030217994,3123,-1072.92710393746
8966,0.251337720941833,0.0104516681063477,0.235854376383077,2528,-1072.40996292829
8967,0.259234360383852,0.0114823269057788,0.241890655265741,2690,-1073.29287227292
8968,0.190614672442214,0.0143793301793878,0.173375489326708,1976,-1072.96311600464
8969,0.331220980991573,0.00765093016305074,0.317754452524735,3324,-1072.85723563582
8970,0.411674339220955,0.00654979338386796,0.399003543507073,4188,-1072.87147791286
8971,0.347769751748089,0.00780859090582098,0.333683706778613,3570,-1072.48578283272
8972,0.265108019018743,0.0101099976225302,0.249575463292941,2744,-1072.29828319511
8973,0.658505745612088,0.00404308532349684,0.651180471289773,6710,-1074.91891489495
8974,0.262462434020033,0.0112727809660574,0.245287949264073,2685,-1073.16384553821
8975,0.55976429614345,0.00415474970513985,0.551540843408068,5740,-1076.41151060193
8976,0.150974214441636,0.0167467050429726,0.134459790430961,1558,-1074.58513683908
8977,0.660465331686037,0.00419930063599827,0.652875611037715,6700,-1074.97667660389
8978,0.324676013377096,0.00820113271253797,0.310401199182329,3343,-1072.40953730756
8979,0.590864414565231,0.00468192723232252,0.581758548108253,6119,-1074.34941635136
8980,0.197455948005964,0.0109733824463635,0.183840163782444,2015,-1077.52357610147
8981,0.231865488558697,0.0111156397332905,0.216321947840171,2299,-1072.65663117201
8982,0.401048426568139,0.00712124115204438,0.38739575980889,4106,-1073.11756078679
8983,0.214024725623217,0.0133270357114494,0.196523347450145,2164,-1072.88739848403
8984,0.360815543671629,0.00767550812359885,0.346724790575663,3644,-1072.61086038671
8985,0.482987189641939,0.00607027528921877,0.47083621141279,4917,-1074.11801967071
8986,0.823135977803376,0.00325920521777701,0.819301756500275,8430,-1076.5203082542
8987,0.400837499385559,0.00747432087111133,0.38651245027625,4101,-1073.95105910481
8988,0.440382794324872,0.00533154114305989,0.429871587756,4594,-1075.15808984216
8989,0.461373928345621,0.0058625457181587,0.449707859693894,4722,-1073.23280887201
8990,0.314478322344623,0.00912023471440337,0.298895778739625,3301,-1072.71535824414
8991,0.295044992079623,0.00865563822325977,0.280788723649043,3002,-1072.64417401206
8992,0.355855642454468,0.00710209605838696,0.342895529161676,3609,-1073.01425993597
8993,0.405509575156503,0.00735685042761658,0.391352049007586,4077,-1073.88707925453
8994,0.387366559687506,0.00818963010377938,0.371874828810506,3844,-1075.57217777202
8995,0.371201692035946,0.00584468617848111,0.36032365768239,3807,-1077.50343396348
8996,0.26908726509997,0.0116111418605841,0.251111891321849,2758,-1074.57320357581
8997,0.152522605554391,0.0180153305873333,0.134657833076547,1537,-1074.14839841616
8998,0.24505972710161,0.0104453143667975,0.229853489068842,2523,-1072.65713529252
8999,0.322271627153945,0.00842679012221603,0.307666409832323,3221,-1072.37486033253
9000,0.432225712356315,0.00739539509898512,0.417715388971487,4358,-1076.18170738576
9001,0.373885269129361,0.00760723014646325,0.359698000174843,3824,-1072.89840627646
9002,0.289501644319268,0.00980487077133396,0.273560639676368,2826,-1072.53804037865
9003,0.49804090761105,0.00520865524960423,0.487598906196788,5123,-1073.7111439203
9004,0.264314849654403,0.0103162216233019,0.2485016256272,2688,-1072.29754557508
9005,0.414050817890922,0.00578903886992077,0.402829028087342,4233,-1074.41316561653
9006,0.280575790653281,0.00860376546798669,0.266835990064604,2827,-1073.6060088595
9007,0.325202267787434,0.00787495942219685,0.311478831515813,3356,-1072.70105044312
9008,0.284180192569163,0.00941019656866859,0.269048004379861,2920,-1072.29831336836
9009,0.253467499062225,0.0117313204853011,0.236022905385812,2605,-1073.28564436094
9010,0.249969006164155,0.0114482046372326,0.23309952704883,2448,-1072.66727209284
9011,0.167367991087845,0.0133606615620451,0.152904150128853,1739,-1076.93811397899
9012,0.360123578693992,0.00700613464340794,0.347267014733017,3717,-1073.06166649198
9013,0.331463298883996,0.00821239099846227,0.317010499489693,3426,-1072.41347945627
9014,0.350675713018162,0.00750065874140726,0.33708720103614,3595,-1072.58394596959
9015,0.338255394750725,0.00814589975815627,0.323767224626269,3478,-1072.47472469507
9016,0.256553999347328,0.0102174364220931,0.241199059803479,2688,-1072.40824549953
9017,0.3138020383838,0.00874759309039785,0.298868360535075,3181,-1072.36684062287
9018,0.303502544825481,0.00897969469346116,0.288468009318155,3071,-1072.32140149698
9019,0.512719338255841,0.00502942280808072,0.502637832676911,5247,-1073.88726535594
9020,0.584614091962506,0.00421850499450471,0.576378585866087,5986,-1075.15224107999
9021,0.166472850059529,0.0149224759437171,0.150445202221239,1681,-1074.24578249589
9022,0.3211422968109,0.00780162741557178,0.307638042240562,3325,-1072.9840705617
9023,0.354367023556576,0.00810504325361361,0.339616750504777,3633,-1072.9064310141
9024,0.314402683270145,0.00798572018142274,0.300743881209118,3186,-1072.92719930041
9025,0.481109309948791,0.00504518616133787,0.471016929034584,5003,-1074.62387355148
9026,0.286109497915747,0.00922210806150736,0.271213566045732,2894,-1072.35137503589
9027,0.221961693517704,0.0112113005300164,0.206776272242633,2222,-1073.19660272588
9028,0.397395983663847,0.00717303926271429,0.383689282799206,4067,-1073.07104133528
9029,0.260714316970192,0.0103838662082759,0.244943607584466,2654,-1072.29702921461
9030,0.378676704326297,0.00689936889208709,0.365735661320066,3950,-1072.78653180693
9031,0.63813433281891,0.00368149523683159,0.631293381967576,6562,-1076.79577529519
9032,0.325477666640578,0.00835031611967263,0.310925953667101,3329,-1072.38762445654
9033,0.319565340517046,0.00860609985352756,0.304720956147675,3282,-1072.3922678054
9034,0.344381194196719,0.00816395097948253,0.329729214439476,3579,-1072.62686563721
9035,0.358384510243904,0.00745155447083745,0.344745242592145,3703,-1072.55776369803
9036,0.458729718163251,0.0056714101343992,0.447455225317073,4702,-1073.37775999519
9037,0.229333512716875,0.00988856088452517,0.215585398656245,2371,-1075.49863620727
9038,0.242899738709,0.0111923609139921,0.226726095629923,2549,-1072.35914220855
9039,0.436419462886898,0.00642865287467342,0.423773514257089,4509,-1073.18909368909
9040,0.171670942720608,0.0160684406657208,0.15401879927181,1745,-1073.45398295957
9041,0.304263265149038,0.00875815083418319,0.289574427487316,3033,-1072.34181323541
9042,0.319380597802407,0.00802147427645272,0.305540748192236,3232,-1072.67493790438
9043,0.19732282738017,0.0122746570605754,0.182139872857354,1948,-1074.00922278388
9044,0.408492259348546,0.00665651479051499,0.395647983829007,4135,-1072.85093434073
9045,0.350468859578711,0.0077870758578148,0.336368586908993,3634,-1072.50583783042
9046,0.232056385641138,0.011249303552707,0.21632027271963,2353,-1072.54674799155
9047,0.161403433088835,0.0178253049682113,0.142863025466081,1646,-1074.17555799075
9048,0.247587619252078,0.0111458849548273,0.231263991198531,2444,-1072.3787048099
9049,0.242380202095871,0.0113162171345255,0.226055440880869,2498,-1072.37983606009
9050,0.426939028388722,0.00579031111584027,0.41561321123376,4477,-1073.83473634235
9051,0.516610478647568,0.0049146410988864,0.506762665569701,5254,-1074.10286166225
9052,0.216141873049698,0.0123908708883396,0.199720963234471,2172,-1072.56802186011
9053,0.295602914141368,0.00915586993845163,0.280514787364845,3006,-1072.29901951202
9054,0.354769809749877,0.00790390330451141,0.340375700873287,3697,-1072.6579164582
9055,0.440447742274469,0.00666536713654131,0.427307125860478,4390,-1073.81362677622
9056,0.600255727478729,0.00464901039240062,0.591278210265976,6060,-1074.48201114518
9057,0.505575880233381,0.00514764075704044,0.495254382893602,5233,-1073.74392706286
9058,0.182107749444841,0.0163140987102059,0.163321235140189,1908,-1074.0837467485
9059,0.32203529005098,0.00830545034515273,0.307644392208056,3292,-1072.38660004992
9060,0.285954408400122,0.0103794678562703,0.269219893545777,2918,-1073.22143516182
9061,0.424942990258909,0.00683484376857457,0.41159378905538,4360,-1073.51683927033
9062,0.207579835850927,0.0141925268924009,0.189397567656524,2082,-1073.4516835743
9063,0.453287140049792,0.00569330631918663,0.441993720660072,4702,-1073.4107150089
9064,0.233335013632139,0.0104369193531962,0.218657194844264,2365,-1073.51783224876
9065,0.310182430858542,0.00777311519460322,0.296985453180862,3219,-1073.69613408263
9066,0.333254901499305,0.00903409278220979,0.317323070570408,3407,-1073.67583117254
9067,0.185363232391756,0.014291051247959,0.168600526422607,1914,-1073.08920048621
9068,0.244515278516814,0.0100843715248284,0.22984860335255,2507,-1073.21688271603
9069,0.418567453342047,0.00664578186816356,0.405644463133012,4309,-1073.00110892822
9070,0.25866291185934,0.0116622050660194,0.241078516095851,2618,-1073.59496810428
9071,0.189669935062854,0.0133646031186534,0.173676211522319,1983,-1073.36631769023
9072,0.418820804215596,0.00648831602707878,0.406201273013166,4259,-1072.92172013723
9073,0.313530837597651,0.00908406382553761,0.298035926466032,3278,-1072.62864625362
9074,0.243591341328205,0.0112392234942966,0.227318874963859,2526,-1072.36887078824
9075,0.299797315593801,0.00917598974315381,0.284548520371863,3031,-1072.33693476764
9076,0.48692788517709,0.00510708579832664,0.476701447177061,4973,-1074.18550139915
9077,0.210738985071467,0.0118080589387043,0.195367480438928,2197,-1073.31142433631
9078,0.191819820286454,0.0128380993378188,0.176303050234634,1995,-1073.7733793372
9079,0.225499535292067,0.0127916944486887,0.208021325781237,2347,-1072.91494220252
9080,0.206674824247004,0.0133493604797311,0.189601646391089,2120,-1072.71932796552
9081,0.724050353631355,0.00331171761247739,0.718716681566188,7493,-1077.03635118248
9082,0.368538312464297,0.00768883158837674,0.354288572333203,3729,-1072.82770530442
9083,0.219010422409319,0.0114510723137951,0.203659137646284,2265,-1073.10042805042
9084,0.173759674768812,0.0137733222671381,0.1584021875679,1788,-1074.76900880078
9085,0.29326611329495,0.0096406552461934,0.277464575197662,2987,-1072.50381357604
9086,0.201215043022684,0.0124759598961232,0.185555376823996,2079,-1073.30116652866
9087,0.173790454126618,0.0151652213396926,0.15693011762262,1800,-1073.40114863785
9088,0.523372193390347,0.00436467199683144,0.514636605858747,5332,-1076.68391565199
9089,0.287438872095068,0.00879503835318285,0.273184151440797,2923,-1072.76317709853
9090,0.287692883592583,0.00903004223255399,0.273053704384278,2921,-1072.45902341
9091,0.340686443771067,0.00758910220899089,0.327132958345283,3458,-1072.66810998775
9092,0.380310908535673,0.00714915367497437,0.366879470301139,3882,-1072.66825589974
9093,0.157645244958507,0.0159549816279396,0.141301363916765,1666,-1074.37298027308
9094,0.52108765862479,0.00521073242294967,0.510649853022049,5401,-1073.70886682388
9095,0.366968375204846,0.00722757540207275,0.353594720508782,3788,-1072.62955657531
9096,0.386283538386998,0.00730640535654659,0.372471818623419,3895,-1072.89630682544
9097,0.260223760193733,0.0102769904568012,0.244632520295522,2663,-1072.31131780952
9098,0.697194168035606,0.00371840585123262,0.690865665454469,7163,-1075.44146140789
9099,0.147194506180697,0.0189858504789719,0.128966946786276,1510,-1074.49982436596
9100,0.410012004650218,0.00602568156993044,0.398368655882948,4183,-1073.72618283321
9101,0.290436684465044,0.00966402040681591,0.274690730475034,2977,-1072.43615684007
9102,0.470161985333395,0.00585692239044155,0.458474080206592,4859,-1073.33398536304
9103,0.256519566423487,0.0111695844135271,0.239759778320607,2598,-1072.66206641516
9104,0.381165177595807,0.00723169196960205,0.367566850965558,3865,-1072.70809896683
9105,0.18857419050651,0.0126625289166048,0.173467568129697,1973,-1074.4858135626
9106,0.270497753084688,0.0105799497550388,0.254038306884224,2756,-1072.6247285885
9107,0.214586071155427,0.0114385263551823,0.19948191390112,2170,-1073.51299869277
9108,0.198433164854088,0.0144107628598971,0.180606934534892,2032,-1073.13612615338
9109,0.285686710877556,0.00996015747870171,0.26962882240477,2919,-1072.5600599615
9110,0.253394445133028,0.0100510777762655,0.238412063551993,2572,-1072.68712876425
9111,0.185102974919956,0.0160124884216467,0.166410138691695,1925,-1073.96659008873
9112,0.337499623265507,0.00826108378183255,0.322824880771465,3434,-1072.53276865978
9113,0.260524456854742,0.0103028360828219,0.244882531947227,2628,-1072.30344186763
9114,0.33016160453331,0.00826915523093741,0.315639840001078,3369,-1072.41283605784
9115,0.506539275141725,0.00525318705535494,0.496005665886963,5117,-1073.61924479045
9116,0.144780227316178,0.0201469899970613,0.125761801000031,1448,-1075.13574736535
9117,0.229076330454519,0.0116568861323743,0.212932804878399,2361,-1072.45699224064
9118,0.245311597891673,0.0100762338130563,0.230623406574066,2461,-1073.1689364015
9119,0.888601215240536,0.00300468928075626,0.886195794808959,9092,-1077.35374377101
9120,0.143942395779013,0.0187533943424725,0.126266988238039,1441,-1074.5353793192
9121,0.205573372360384,0.013654758565562,0.188190897712345,2049,-1072.84086804436
9122,0.343351102026339,0.0078753212960927,0.329234818505348,3561,-1072.46292867114
9123,0.218177649240283,0.0125130488772026,0.201482576849718,2188,-1072.54797797373
9124,0.286449764742935,0.00887940400393594,0.272090469766477,2910,-1072.68090945243
9125,0.542278007862517,0.0049551185951261,0.532398869689248,5539,-1073.8880772509
9126,0.678652754610273,0.00341654626626853,0.672652845304505,6920,-1077.55935816735
9127,0.345772033560104,0.00880839911550224,0.329940197619025,3500,-1074.02908615735
9128,0.526365953553719,0.00572084395347283,0.514911468132483,5352,-1075.04176590659
9129,0.172740313479314,0.0143464089289528,0.156839839258186,1807,-1074.0978844636
9130,0.380285795237064,0.00727730105756863,0.366614901031684,3927,-1072.72041803724
9131,0.359516809702831,0.00808140751215858,0.344709671899477,3603,-1073.1004976396
9132,0.121169734104947,0.0208614872661508,0.104325919547466,1239,-1076.49139989386
9133,0.542336267023041,0.00503291025001074,0.532301593697698,5428,-1073.89172462467
9134,0.220146784906756,0.0128251666950877,0.202930852551471,2221,-1072.71704473374
9135,0.332748742007572,0.00787678920840063,0.31885412144958,3407,-1072.52194478764
9136,0.185407101133433,0.0145051819673412,0.168397709704271,1903,-1073.05212697189
9137,0.590419108030578,0.004538520908274,0.581590848283031,5965,-1074.30141438458
9138,0.339859064615424,0.00800340993596793,0.325588266516758,3484,-1072.44948372583
9139,0.219354188390069,0.0122430720420662,0.20294593389573,2323,-1072.53030990238
9140,0.299766342478023,0.00832612739741301,0.285916798790431,3072,-1072.9798726187
9141,0.385476009044191,0.00773833248695532,0.370862970819996,3947,-1073.75168623971
9142,0.718620696817146,0.00360980219682216,0.712733949592072,7325,-1075.63673649245
9143,0.215708872503318,0.0139409489565995,0.197314687464375,2197,-1073.78021212464
9144,0.349603322515784,0.00747085296322825,0.336088464418424,3567,-1072.62576255176
9145,0.253100553453394,0.00913256793183181,0.239478650030181,2643,-1074.78678192606
9146,0.167889743526401,0.0162822806994076,0.150333491560841,1671,-1073.54000551814
9147,0.360867752318098,0.008664432486306,0.344971411117965,3568,-1074.89792079321
9148,0.353005520943655,0.00730899299167442,0.339720335953708,3670,-1072.74963445709
9149,0.277090525540998,0.0099678426410299,0.261327049528022,2826,-1072.32758774614
9150,0.239327229639975,0.0101513758259302,0.224784740769695,2463,-1073.53568319412
9151,0.296730104713453,0.0090869949120278,0.281719954933831,2977,-1072.30224760745
9152,0.283381951921468,0.0102961288693009,0.266873528874935,2874,-1072.90274366682
9153,0.245225452196411,0.0107773270369108,0.229536950398543,2488,-1072.40039408178
9154,0.297963071724205,0.00905743569471795,0.282964058788846,3052,-1072.30409544886
9155,0.232222261149833,0.0094231328322153,0.218992401686162,2390,-1076.8062554128
9156,0.375254799892026,0.0067581167981402,0.362625430251448,3884,-1073.07760280457
9157,0.127703010683779,0.0255113708124038,0.106389601858927,1308,-1079.41129446591
9158,0.650466623121032,0.00465901524890699,0.641925620597719,6569,-1076.28447832101
9159,0.261651873779367,0.0091113189695774,0.247754353657227,2671,-1073.90925955801
9160,0.269363346075741,0.00932257320813901,0.25487372226972,2680,-1072.85412251577
9161,0.267775265046939,0.0112513104630714,0.250403752731308,2748,-1073.55137031832
9162,0.244041605340914,0.0106750331218912,0.228551741810538,2452,-1072.49510863293
9163,0.572267307748666,0.00463130050156868,0.563153727680594,5814,-1074.18204763954
9164,0.383389452227754,0.00706125020808845,0.370079285620505,3890,-1072.68475423412
9165,0.140917443133636,0.0169745608109771,0.125137559321417,1458,-1076.05656934041
9166,0.253927555354389,0.0100397135440233,0.238940439730139,2578,-1072.67382812349
9167,0.21099629130577,0.0132357128089647,0.193797188045198,2221,-1072.73067091955
9168,0.154360489379351,0.0189325330964172,0.135437322312633,1564,-1074.69855576065
9169,0.308490135987896,0.0094067828815223,0.292598301165958,3081,-1072.86196525496
9170,0.669979786158126,0.00402866372495547,0.662800485148595,6766,-1074.99516340879
9171,0.79914083633184,0.00330944482474604,0.794850285012671,8116,-1076.30599909431
9172,0.284812481375061,0.00943839859778806,0.269614454135096,2920,-1072.28901666902
9173,0.533443084097064,0.00522196539087694,0.523005540446181,5521,-1073.90250583687
9174,0.274554007329063,0.00908092880701916,0.260259944013951,2808,-1072.96644338499
9175,0.467061119531025,0.00540232251041206,0.456291260503569,4784,-1073.79455015505
9176,0.165780610610179,0.0152142367863698,0.14950605241566,1708,-1074.04433853591
9177,0.282606105793218,0.0104267317208832,0.265919952604107,2838,-1073.07654615718
9178,0.332348632722471,0.00679428950058092,0.320359229478769,3445,-1075.71586237059
9179,0.101939147769077,0.0245096895659738,0.0851471574712833,1065,-1078.78435079546
9180,0.236033641500154,0.0114698316016483,0.21979895463703,2428,-1072.39365968644
9181,0.272597962111513,0.0107971254285792,0.255721184310786,2831,-1073.05373224934
9182,0.339920909451736,0.00803084420358813,0.325600210981841,3586,-1072.45523060941
9183,0.217244290755223,0.012931896201812,0.200058608413573,2215,-1072.70350267889
9184,0.285061800261474,0.00904796132120167,0.270477114837918,2941,-1072.5221225051
9185,0.411222363943253,0.00607527775808236,0.399472155830051,4201,-1073.53738964932
9186,0.356203582753866,0.00764686558238215,0.342248493721104,3589,-1072.53242695988
9187,0.721389127220645,0.00405932969114564,0.71480199491491,7314,-1076.180347772
9188,0.257968130658126,0.0108333390047681,0.241642469548272,2599,-1072.41660556088
9189,0.250417070640612,0.0114932850093236,0.233461473251422,2573,-1072.73882476134
9190,0.331816412023529,0.00745378673007713,0.318682140926095,3462,-1073.24838975606
9191,0.37455909456382,0.00685908660941437,0.361751773481013,3842,-1072.91524099085
9192,0.27663495542847,0.00991220525887571,0.260974740795217,2716,-1072.30107914412
9193,0.367027478278454,0.00783886615000839,0.352527358942291,3690,-1072.99906956033
9194,0.485743538915614,0.00534393036315073,0.475043907912663,4891,-1073.6073721471
9195,0.415674739170342,0.00629585742046646,0.403457151270582,4278,-1073.01691020592
9196,0.272891662505008,0.0104952203198249,0.256468348043205,2755,-1072.63277248254
9197,0.246562152354922,0.0120810031753416,0.228946572044924,2535,-1073.34660492873
9198,0.512769175010242,0.00537409039320369,0.501994776038489,5261,-1073.67608596699
9199,0.3795058511061,0.00740196489534639,0.365613384577525,3815,-1072.81323172123
9200,0.248973670215817,0.010505340632761,0.233512845321434,2521,-1072.44611408
9201,0.573504936858252,0.00424063064195024,0.565169299991054,5851,-1075.34633071361
9202,0.261213499853182,0.0108663654510854,0.244700826257565,2639,-1072.54436526051
9203,0.26810739380518,0.0102505269536828,0.252245184199041,2742,-1072.31265502506
9204,0.231983532217836,0.0110238539101591,0.216560256378748,2402,-1072.73800379962
9205,0.218088619005654,0.0123529953556745,0.201607218234743,2298,-1072.53984555711
9206,0.23885918553779,0.0108986236785455,0.223287208160152,2444,-1072.52629606552
9207,0.222157789564496,0.0123095241602689,0.205507158644593,2268,-1072.51283009878
9208,0.473655332912661,0.00578013681614498,0.462109881015418,4851,-1073.34262350406
9209,0.519996157672035,0.00442852645301128,0.5111282675662,5312,-1076.38792072018
9210,0.394532517004271,0.0061587943422704,0.382790185935083,4109,-1073.96078277837
9211,0.280813667465376,0.00987690990630086,0.265059110051696,2860,-1072.34878432287
9212,0.251524163330996,0.0107348729453732,0.235620286637045,2534,-1072.32153036379
9213,0.40795665560285,0.00638817181075257,0.39563452810668,4242,-1072.99524024923
9214,0.550853451869586,0.00472438638609973,0.541463293540001,5673,-1074.11778745122
9215,0.262335208238362,0.0093251893334112,0.248091328264214,2659,-1073.32359424565
9216,0.197226459768679,0.0148907642419438,0.178911151050964,1947,-1073.55332795092
9217,0.632874675441611,0.00402506846619177,0.625346340621886,6496,-1075.05194223944
9218,0.190533484811758,0.0144655872407486,0.173199785960885,1925,-1072.98469968609
9219,0.308720085565306,0.0077899059981178,0.295530481472691,3246,-1073.75177657638
9220,0.466542195691597,0.00604137750931044,0.454498953827834,4680,-1073.45540929181
9221,0.198096583361832,0.0134265602679189,0.181476853579437,2090,-1072.83004888741
9222,0.436883879590823,0.0054372136870956,0.426184683441713,4385,-1074.81030407009
9223,0.191987803700786,0.0152934372266711,0.173583804524439,1972,-1073.64509299502
9224,0.554262423334731,0.00501205461511223,0.544311100481585,5716,-1074.05978886742
9225,0.457778823319315,0.00612943531549504,0.445597661910684,4678,-1073.34986303076
9226,0.218407381958157,0.0124867812292371,0.201733532215171,2229,-1072.54356833293
9227,0.25474530153832,0.0111503199104432,0.238092588741109,2589,-1072.5674404763
9228,0.220898523797747,0.0122321273134575,0.204419412742786,2261,-1072.5108434515
9229,0.424023846613719,0.00601108510034865,0.412289099761571,4344,-1073.33549501486
9230,0.277822336914399,0.00903863250346271,0.263486161643475,2924,-1072.85313916229
9231,0.242517043245234,0.0114287354576645,0.226026495620905,2420,-1072.42202174566
9232,0.360133620585438,0.00815754717608641,0.345175956516785,3685,-1073.29300491767
9233,0.513936835019312,0.00552262848874063,0.502864545568696,5145,-1073.90169634745
9234,0.22312445951786,0.0123244536341058,0.206400795788526,2247,-1072.52058028021
9235,0.221274036048095,0.0134275632929907,0.203201210359097,2231,-1073.46067108275
9236,0.518735688012215,0.00499801282908474,0.50872249002879,5203,-1073.88417936739
9237,0.323210631333875,0.0076480426744362,0.309923837248956,3304,-1073.22277377138
9238,0.217418736792007,0.0123987780925268,0.200915402164283,2160,-1072.54639184662
9239,0.335452686376234,0.00872944970372402,0.320000968489295,3489,-1073.11078329996
9240,0.256381337607248,0.0112133809949043,0.23956311323545,2610,-1072.70564956294
9241,0.182497332287646,0.0143651722776496,0.165857756269316,1883,-1073.20573542165
9242,0.229990024995939,0.011198459949934,0.214424207903801,2382,-1072.67651851679
9243,0.425329882252377,0.00643451002358975,0.412758490490708,4372,-1072.97976082477
9244,0.313874261789096,0.00872614707858088,0.298974918654714,3198,-1072.36070301331
9245,0.303685772106167,0.00849032905805092,0.289457531004667,3138,-1072.55826867011
9246,0.625043782958938,0.00471690321502538,0.616138019091912,6380,-1075.42472011652
9247,0.380774190344521,0.00707341270454731,0.367477927037442,3885,-1072.67091552445
9248,0.197480756632062,0.0131816926999597,0.181195405507754,2115,-1072.9560372852
9249,0.153983260301251,0.0189741538837442,0.135059297057318,1561,-1074.71103106676
9250,0.529983491921202,0.00519820604758314,0.519585955772258,5382,-1073.81636554965
9251,0.176879788321967,0.0159308885684363,0.158944160042396,1786,-1073.44755205749
9252,0.21066658862894,0.0123471043444512,0.194613965462086,2150,-1072.7729435967
9253,0.285517575248388,0.00820906817267109,0.272257612918414,2984,-1074.36847884192
9254,0.176547115523074,0.0141005824963544,0.160632960176679,1814,-1073.92175206506
9255,0.277001471230522,0.0093865097745901,0.262148568182441,2831,-1072.44502279665
9256,0.247223028461556,0.00978955786531777,0.232869191934587,2559,-1073.58645867777
9257,0.176528009106254,0.0143114191607971,0.160384700487194,1847,-1073.7077273329
9258,0.237010948196836,0.00945620538667491,0.223541357050002,2460,-1075.87084315029
9259,0.55391876697372,0.00443246021573696,0.545121528989523,5652,-1074.97852008075
9260,0.401973957724297,0.00593899628353944,0.390573872248596,4138,-1074.43010840993
9261,0.192865260566907,0.0138584263681424,0.176079040930625,1966,-1072.90925903394
9262,0.210145337648206,0.0104257700088476,0.196566507632146,2173,-1076.92204492815
9263,0.17353384355082,0.0152058989824856,0.156650021228835,1819,-1073.40278893526
9264,0.296632515259161,0.00863455007398739,0.282364742634299,3053,-1072.61325394964
9265,0.490626575333876,0.00521758821288776,0.480173383770924,4984,-1073.7894567103
9266,0.202578130769569,0.0150950776325403,0.183630788380243,2094,-1074.36883251255
9267,0.150920000448166,0.0181619808708209,0.133075531074323,1598,-1074.21317364992
9268,0.384936107578682,0.00739507981776655,0.370976649447087,3927,-1072.9753072562
9269,0.266503193458484,0.010302148531561,0.250625008747919,2576,-1072.31128449371
9270,0.215762346352124,0.0111947584746945,0.200913026611802,2232,-1073.83356410805
9271,0.222448426695582,0.0118534258464652,0.206386066003295,2293,-1072.56052094562
9272,0.322046576617275,0.00829125331204705,0.307679798406144,3311,-1072.3910282288
9273,0.339671723784411,0.00900696945397506,0.323629932054443,3416,-1074.1214239707
9274,0.241694807582768,0.0105662656306514,0.2264633361282,2505,-1072.69866890017
9275,0.452289491196756,0.00653556298828961,0.439330274651357,4613,-1074.03448606348
9276,0.491739478816121,0.00564817205782875,0.480420377856972,5057,-1073.54489320289
9277,0.333551534392057,0.0086658601649241,0.318256797891572,3323,-1072.89409161004
9278,0.215377647469007,0.0125277421321341,0.198823377880008,2243,-1072.56787696318
9279,0.162116968483343,0.016694564654939,0.14464373785065,1681,-1073.7228037335
9280,0.268776075810922,0.0100835420650315,0.253143046809077,2762,-1072.28565402512
9281,0.504396275692733,0.0058590522504216,0.492644352024909,5225,-1074.4422703872
9282,0.311402160199008,0.00813554123666782,0.297564465241424,3211,-1072.78734925258
9283,0.180545617459158,0.0135069929231454,0.165005325918777,1933,-1074.19366870683
9284,0.461123292285262,0.00588190524815335,0.449419723275586,4666,-1073.23148127981
9285,0.187251383369038,0.0144510578215956,0.170170161760613,1884,-1073.01059165708
9286,0.255345806240651,0.0107250323162774,0.239292022393835,2639,-1072.32607416489
9287,0.554628408581447,0.00493716372087061,0.544827868951252,5621,-1074.0020546002
9288,0.43379176077269,0.00651751693078162,0.420990623871538,4346,-1073.23772701466
9289,0.582591974632815,0.00481597807414302,0.573171321182099,5943,-1074.36997282587
9290,0.345045809083253,0.00808565581970744,0.330519521197734,3504,-1072.57230105602
9291,0.356894490448337,0.00795211687339248,0.342372387464605,3735,-1072.7789887897
9292,0.564596554375132,0.00431066882448328,0.556082630345764,5844,-1075.25419079931
9293,0.552049164357583,0.00520208911392905,0.541709914487162,5629,-1074.35956346667
9294,0.154178167562292,0.0173780283367461,0.136762234318374,1582,-1074.0421317876
9295,0.342717808422395,0.00783466660688947,0.328686860135642,3464,-1072.46615215606
9296,0.279167532128177,0.0086254404195748,0.265437141795676,2899,-1073.66303998239
9297,0.276347494798264,0.0103315596220451,0.260045014674216,2825,-1072.59422119951
9298,0.19674705313788,0.0151170313686442,0.178197088214635,1999,-1073.80446160324
9299,0.307346014008961,0.00899384253596158,0.292177340764441,3136,-1072.37485565198
9300,0.333164448435567,0.00788273162368403,0.319250360977927,3387,-1072.51074585218
9301,0.306724757930641,0.00948893600846779,0.290748770207416,3103,-1072.90353826095
9302,0.258795402875118,0.0111560838080396,0.241955340713086,2704,-1072.75779853263
