omega,p,omega_nd,N,lp__
0.25441725978842,0.0271779882128548,0.229177530065427,2593,-1616.29313962099
0.280780024761165,0.0244623651461741,0.256464087375084,2973,-1616.50195740789
0.254522729694967,0.0260378239297417,0.230312314946147,2653,-1617.15005989209
0.256852738214835,0.0282094985781068,0.230504190941541,2643,-1616.04774520141
0.201386653366803,0.0332877972446438,0.17553120935352,2133,-1617.49861386666
0.252435466493746,0.0282361139903085,0.226378020887653,2601,-1616.04956348606
0.43565586210484,0.0168566048540868,0.414883531098242,4516,-1618.86026681591
0.226158586556328,0.0296399962162971,0.200917279980012,2416,-1617.00625924556
0.258318615306754,0.0287112682617754,0.231407003943504,2703,-1616.20847119405
0.251111749729936,0.029873029864298,0.223682611063984,2556,-1616.35912514823
0.263162557023399,0.0276264475906226,0.236914358447758,2694,-1616.06898526501
0.267409304567539,0.027124621145556,0.241348034502367,2737,-1616.07469914248
0.256554881721216,0.028221243032704,0.230216714450052,2683,-1616.04564140122
0.255995507609896,0.0293998866708631,0.228625128146694,2698,-1616.40653810477
0.222059609292055,0.0316338534397026,0.195536409260911,2344,-1616.35261930958
0.281990918847238,0.025642686895916,0.256451714886696,2883,-1616.15281551806
0.178945934376158,0.0379897927645682,0.152237808670229,1847,-1618.14726378974
0.234731176941181,0.0286421348081723,0.209641473630298,2389,-1616.85723194367
0.224391963761977,0.0310996087307707,0.198098680789306,2307,-1616.37465837914
0.190289406462445,0.0380259561936207,0.16219720463941,1869,-1617.1710542109
0.191374900445704,0.0367103156876502,0.164089909530323,2030,-1617.17389826461
0.230330019750698,0.0320809151598925,0.202703452540819,2410,-1616.30130667056
0.368717230059037,0.020477933008637,0.344980656244868,3749,-1617.82945700069
0.241853708646134,0.0294256071349895,0.215534863348931,2552,-1616.08586411331
0.216854452589939,0.0336608421643938,0.189188117883516,2293,-1616.41039589933
0.222282271164062,0.0331655378480727,0.19449616750236,2319,-1616.38822489808
0.319632404453787,0.0228151122509911,0.295075664710995,3227,-1616.60898093536
0.190439532391754,0.0374937180490084,0.162706027583354,1989,-1617.1502183838
0.193816861705977,0.0373101552644602,0.165824032832512,1998,-1617.0249480206
0.313152037517134,0.0229137435325476,0.288778108004251,3205,-1616.48719449499
0.363932637109998,0.0207556400471186,0.340019792529265,3749,-1617.74625076445
0.17371220578658,0.041881165972095,0.145112507647891,1768,-1618.08177812702
0.300673721050456,0.0252215690494301,0.274518455880821,3119,-1616.82682566388
0.203891193933547,0.037841580907034,0.174360937377914,2072,-1617.5883150583
0.273497400319048,0.0260319644548312,0.248088347178101,2777,-1616.10762407527
0.280079778273415,0.0262838006735993,0.254028128821398,2905,-1616.22919771787
0.390232990707739,0.0174430614374339,0.36951037529691,4010,-1618.37621184152
0.265310394260806,0.0273527539831103,0.239173394697552,2737,-1616.06874466642
0.323924103585493,0.020324581373012,0.301857972953063,3347,-1617.99507376178
0.2622211415297,0.0303697242431606,0.233499014706804,2836,-1617.91274370021
0.242665808820995,0.0300312417407567,0.215755251692486,2539,-1616.10032614144
0.317147913912563,0.0215522244006436,0.294038637897448,3412,-1616.99652802608
0.229852190181938,0.0279116617195261,0.205757754091933,2441,-1618.27921088291
0.240862709451717,0.0275129802070722,0.21628502603453,2477,-1617.17426654317
0.304150010913584,0.0235262983954377,0.279558958486171,3174,-1616.37542467162
0.342813528040415,0.0203189155402603,0.320076105731346,3569,-1617.12720385141
0.213173185635557,0.0357781664518019,0.184211178124716,2195,-1617.07598970291
0.23231256110823,0.0314237626868591,0.205064018329889,2368,-1616.1868243221
0.219941257633286,0.0314726903782834,0.193738046839592,2350,-1616.53011450382
0.308703191226667,0.0212655282836623,0.286250760523791,3155,-1617.86186778571
0.351801893095398,0.0205785056067458,0.328474203666164,3624,-1617.10512312527
0.374858832261203,0.0203372664744267,0.351110246340456,3904,-1618.1342773995
0.406273284543773,0.0188723458857775,0.383514683279124,4144,-1618.89861032575
0.359648758717548,0.0201129225131922,0.336600934363969,3692,-1617.24530974442
0.257819669536335,0.0255939753559472,0.23380167069098,2666,-1617.27524930281
0.320966571898278,0.0236506072968051,0.295460916913575,3331,-1617.11229901591
0.255531532539497,0.0270617532345455,0.23032127447134,2663,-1616.29243200212
0.379434029833962,0.0177281677844215,0.358613475333928,3880,-1618.41361650125
0.220657975203837,0.0336273860363975,0.192652664299426,2256,-1616.48151715344
0.216974384656109,0.0299266153399359,0.192273622215975,2297,-1618.02097702031
0.363128103189734,0.0188598809771161,0.34141095405625,3741,-1617.73421235498
0.286866961898327,0.023730997087228,0.262941634802792,3077,-1616.70753462656
0.185896103340029,0.035412723393081,0.160141601606298,1952,-1618.51057106319
0.249544629124095,0.0302164949847675,0.221929991723972,2506,-1616.44494557288
0.221875708049358,0.0335652797317118,0.193804469776535,2296,-1616.50516359866
0.277859847641101,0.0266898486479639,0.25154958204287,2891,-1616.28426859203
0.226654422665289,0.030402742384615,0.20074060692266,2336,-1616.49350355242
0.267727529856055,0.0267810038299972,0.241969188972074,2791,-1616.06385224143
0.272923240609723,0.0254357928072487,0.248119700058651,2863,-1616.30057324722
0.207032899027293,0.0343814938630207,0.179780364990191,2158,-1616.59487794928
0.327099224536859,0.0207986025646268,0.304401722972501,3457,-1617.23225969666
0.402855530486609,0.0168840602720605,0.382553911762436,4220,-1618.64971693527
0.271140107796757,0.026711354435379,0.245229585796717,2871,-1616.08706156764
0.270481118478644,0.0255619152162769,0.245704530146735,2911,-1616.3386659936
0.164018950749709,0.0405282154406623,0.13758605171658,1720,-1619.56943092512
0.410734455911845,0.0170967059058925,0.390037945736185,4213,-1618.36033536241
0.171165969794975,0.0471704182471834,0.139556029850611,1744,-1620.71950437241
0.33639029480565,0.0213371406700699,0.312756777162265,3464,-1616.83608693169
0.38068879159871,0.0185850476521824,0.358834741824616,3930,-1617.69257650294
0.2676381125262,0.0286531063409399,0.240124487395867,2704,-1616.79727047235
0.409787577841584,0.0169272811161674,0.389312142476078,4179,-1618.47345095482
0.222058861647788,0.0313654808946544,0.195753762546416,2264,-1616.42760623085
0.309379390508901,0.0222484651219294,0.285871444604464,3142,-1616.77462959143
0.278656899067197,0.023771494615409,0.255131879428173,2851,-1617.27239401252
0.283690694862101,0.0238923548190695,0.259774763091876,2919,-1616.76396397754
0.192489366234027,0.03703925933592,0.164842688132625,1998,-1617.06810508138
0.258839567442104,0.0265304255811124,0.233894054971,2672,-1616.39624096449
0.239663553592499,0.0303426294843535,0.212723314370967,2445,-1616.10785369673
0.291695767467892,0.0250762414514006,0.266169963530071,2968,-1616.2830706413
0.338615295607607,0.0222830970120647,0.313857426341712,3554,-1617.27800424202
0.351720593754506,0.020671776801263,0.328290550827632,3636,-1617.1163165422
0.332011543208846,0.0228122000812292,0.306935960018013,3467,-1617.23809867734
0.353365386919391,0.021481679855176,0.328967715967632,3605,-1617.64368172478
0.208504137608364,0.0323796489703178,0.182642914920722,2126,-1617.16150701356
0.345775606261454,0.0211951630175319,0.321960778504476,3556,-1617.05316947959
0.257051512765176,0.0289091191823833,0.230050459315246,2614,-1616.22965637704
0.273377460084625,0.0278779763233974,0.246211039983045,2805,-1616.68823658315
0.260914392822946,0.0279605287324028,0.234510392427373,2742,-1616.07950578894
0.259379282123114,0.0289419601407548,0.232179992781064,2733,-1616.36831530674
0.310171590480817,0.0231670568739283,0.285668441618072,3269,-1616.44661283725
0.222408018822757,0.0287370603012338,0.198216524963983,2332,-1618.49969408911
0.156821335479723,0.0447864248044126,0.128849091950351,1637,-1619.42109079435
0.1952421475623,0.0370696866626961,0.167259993560838,2099,-1616.97321315419
0.239178879761225,0.0303711216594108,0.212253344884424,2471,-1616.10668135944
0.507113488278842,0.0137726763528558,0.489779892479471,5201,-1620.52611321528
0.296746540053142,0.0247437091318848,0.271284779862548,3038,-1616.36023836772
0.282286338548404,0.0284325074525352,0.25400376777029,2849,-1618.32145000948
0.363482754853306,0.0199496657867047,0.340506838587053,3764,-1617.32197013956
0.186870630347407,0.0347761880660489,0.161453882196545,1955,-1618.84554001026
0.248640445399408,0.0280580801055684,0.223016631850315,2568,-1616.19494121497
0.38336176002454,0.0195776046004386,0.360276936235833,4022,-1618.01576232203
0.292717467322439,0.0250364257528155,0.267175953987961,2961,-1616.30514178429
0.279872583731132,0.0258058737614287,0.254298396762893,2941,-1616.13493191626
0.287994643241369,0.0263748819217933,0.261383870108998,2964,-1616.72777662048
0.237542950323363,0.031951970786061,0.209396729465973,2424,-1616.62286897699
0.285560190969317,0.0247902654987622,0.260656436273744,2967,-1616.22029752497
0.265305131316186,0.0267401037976639,0.239741857228146,2781,-1616.08436957742
0.212476486483693,0.0337968206832728,0.185130411896328,2195,-1616.4525718018
0.148913685959707,0.0496975130632037,0.119410819991146,1540,-1620.4700591898
0.309002132587826,0.025370873149542,0.28225977311754,3191,-1617.76525716051
0.289997414376014,0.0246795041470262,0.26496072099391,3073,-1616.22110145377
0.218207271706326,0.0315144755100092,0.192126268952539,2270,-1616.6467480918
0.25582335124522,0.0293715720507792,0.228491437610737,2684,-1616.38049108748
0.302050346689803,0.0256435259112491,0.275390356405574,3042,-1617.32740815869
0.177811661778832,0.0396861366142511,0.150112354517278,1904,-1617.81262566914
0.302923307477952,0.0243090021728981,0.277587021926375,3105,-1616.45259080242
0.285577429648417,0.0246123337385192,0.260848558179224,2944,-1616.26845602463
0.256753648973408,0.0273903270103806,0.231160018599072,2695,-1616.11910142007
0.266426308582257,0.0271799632403291,0.240377458347809,2737,-1616.06643645243
0.324727192524762,0.0216080732371321,0.30124925544083,3343,-1616.76162820087
0.260597207857128,0.0272883505528911,0.234835632628816,2665,-1616.06170592887
