"","x"
"4023",11105
"4024",10430
"4025",15451
"4026",14960
"4027",11128
"4028",18026
"4029",17578
"4030",17027
"4031",20275
"4032",28505
"4033",12980
"4034",12800
"4035",18555
"4036",11556
"4037",17877
"4038",12417
"4039",17787
"4040",37773
"4041",17268
"4042",15590
"4043",13342
"4044",22264
"4045",18631
"4046",15848
"4047",22625
"4048",21824
"4049",10758
"4050",11870
"4051",22918
"4052",12236
"4053",21302
"4054",12647
"4055",13857
"4056",16643
"4057",12682
"4058",11577
"4059",12887
"4060",23881
"4061",34108
"4062",10975
"4063",10763
"4064",18589
"4065",14770
"4066",23574
"4067",16870
"4068",13707
"4069",10631
"4070",15671
"4071",12989
"4072",17153
"4073",7516
"4074",22389
"4075",13308
"4076",21555
"4077",13383
"4078",16212
"4079",22404
"4080",15300
"4081",9984
"4082",11544
"4083",9264
"4084",24487
"4085",11927
"4086",18481
"4087",13344
"4088",16404
"4089",16064
"4090",18603
"4091",16827
"4092",25215
"4093",18090
"4094",21134
"4095",12331
"4096",8708
"4097",16033
"4098",16546
"4099",9634
"4100",23267
"4101",11993
"4102",21761
"4103",22179
"4104",13290
"4105",13745
"4106",13242
"4107",10960
"4108",19089
"4109",19376
"4110",9664
"4111",7442
"4112",8677
"4113",16362
"4114",21288
"4115",9658
"4116",18209
"4117",21075
"4118",15042
"4119",9608
"4120",13180
"4121",14767
"4122",14363
"4123",7773
"4124",16199
"4125",22378
"4126",16635
"4127",19516
"4128",13035
"4129",19756
"4130",8171
"4131",12833
"4132",19610
"4133",10139
"4134",14538
"4135",24769
"4136",19409
"4137",33054
"4138",13090
"4139",17224
"4140",17465
"4141",9122
"4142",21462
"4143",13676
"4144",16890
"4145",11526
"4146",11162
"4147",23718
"4148",23334
"4149",15530
"4150",12372
"4151",13565
"4152",9858
"4153",10326
"4154",24839
"4155",23653
"4156",23050
"4157",22617
"4158",16599
"4159",25598
"4160",21290
"4161",20127
"4162",17051
"4163",11849
"4164",12320
"4165",18382
"4166",10977
"4167",33213
"4168",19269
"4169",16379
"4170",17922
"4171",13168
"4172",16878
"4173",9552
"4174",17169
"4175",11128
"4176",19388
"4177",21741
"4178",19363
"4179",24530
"4180",13305
"4181",9250
"4182",24918
"4183",22759
"4184",18348
"4185",17415
"4186",10828
"4187",11483
"4188",15329
"4189",15708
"4190",12652
"4191",20576
"4192",21047
"4193",19138
"4194",14458
"4195",8795
"4196",23088
"4197",16288
"4198",14738
"4199",13298
"4200",11261
"4201",11024
"4202",21483
"4203",26509
"4204",10238
"4205",11517
"4206",17019
"4207",32561
"4208",21196
"4209",23715
"4210",9504
"4211",9858
"4212",32451
"4213",20378
"4214",18910
"4215",12698
"4216",36829
"4217",39871
"4218",15737
"4219",24401
"4220",9727
"4221",17498
"4222",9790
"4223",17164
"4224",13898
"4225",9960
"4226",20987
"4227",14776
"4228",16269
"4229",18534
"4230",21054
"4231",17375
"4232",15194
"4233",9515
"4234",12642
"4235",11852
"4236",22656
"4237",16333
"4238",37149
"4239",19055
"4240",19370
"4241",21281
"4242",19624
"4243",22841
"4244",12704
"4245",10702
"4246",20708
"4247",20189
"4248",32098
"4249",13926
"4250",15272
"4251",25113
"4252",13169
"4253",23603
"4254",13500
"4255",28606
"4256",18750
"4257",23218
"4258",23983
"4259",17157
"4260",15687
"4261",24387
"4262",10994
"4263",13024
"4264",23372
"4265",19513
"4266",15789
"4267",11539
"4268",11938
"4269",17239
"4270",11195
"4271",12429
"4272",18686
"4273",17569
"4274",13905
"4275",23402
"4276",17910
"4277",25523
"4278",20013
"4279",11496
"4280",20139
"4281",20081
"4282",20395
"4283",10044
"4284",31244
"4285",11546
"4286",20773
"4287",14543
"4288",14896
"4289",18318
"4290",21042
"4291",11517
"4292",32886
"4293",11569
"4294",13132
"4295",19669
"4296",10250
"4297",9950
"4298",13216
"4299",14837
"4300",22556
"4301",26017
"4302",13292
"4303",20747
"4304",20134
"4305",9708
"4306",22054
"4307",14294
"4308",37188
"4309",16474
"4310",23983
"4311",14774
"4312",8713
"4313",18896
"4314",23308
"4315",25263
"4316",23476
"4317",13579
"4318",15998
"4319",14702
"4320",12372
"4321",22953
"4322",11965
"4323",20143
"4324",9902
"4325",17822
"4326",11211
"4327",18544
"4328",16680
"4329",17940
"4330",20830
"4331",9954
"4332",15384
"4333",15687
"4334",10478
"4335",12981
"4336",17274
"4337",25920
"4338",18736
"4339",29868
"4340",15298
"4341",11545
"4342",24721
"4343",17101
"4344",18542
"4345",22888
"4346",19099
"4347",16793
"4348",20610
"4349",18641
"4350",11110
"4351",14141
"4352",38426
"4353",20964
"4354",19819
"4355",25192
"4356",22428
"4357",17086
"4358",12276
"4359",16681
"4360",36694
"4361",15524
"4362",14410
"4363",30153
"4364",12999
"4365",19476
"4366",18514
"4367",17086
"4368",18791
"4369",17790
"4370",20646
"4371",12916
"4372",17646
"4373",14865
"4374",14993
"4375",12488
"4376",22337
"4377",21659
"4378",21397
"4379",13926
"4380",9330
"4381",16536
"4382",18279
"4383",13332
"4384",9941
"4385",22149
"4386",14839
"4387",16669
"4388",10438
"4389",12560
"4390",20918
"4391",16902
"4392",19153
"4393",13601
"4394",9491
"4395",12916
"4396",36842
"4397",14375
"4398",27040
"4399",19843
"4400",25051
"4401",21958
"4402",9080
"4403",27586
"4404",16257
"4405",18900
"4406",30973
"4407",29080
"4408",14350
"4409",11950
"4410",17003
"4411",13128
"4412",12984
"4413",26618
"4414",11000
"4415",30241
"4416",12701
"4417",14898
"4418",11549
"4419",15129
"4420",29749
"4421",15525
"4422",10284
"4423",13553
"4424",14177
"4425",29761
"4426",30186
"4427",13710
"4428",14525
"4429",20329
"4430",11806
"4431",11504
"4432",25741
"4433",23567
"4434",10268
"4435",32890
"4436",18033
"4437",18176
"4438",13813
"4439",18243
"4440",16412
"4441",34106
"4442",24045
"4443",18204
"4444",9929
"4445",13768
"4446",13465
"4447",12735
"4448",8131
"4449",12482
"4450",20524
"4451",13383
"4452",19732
"4453",17746
"4454",19330
"4455",13635
"4456",19166
"4457",23105
"4458",16224
"4459",28274
"4460",16319
"4461",14711
"4462",13348
"4463",14649
"4464",12329
"4465",13398
"4466",20361
"4467",10556
"4468",8851
"4469",22472
"4470",23284
"4471",26061
"4472",12462
"4473",17864
"4474",17086
"4475",29691
"4476",16880
"4477",11447
"4478",14261
"4479",25681
"4480",31388
"4481",25814
"4482",13613
"4483",12947
"4484",23879
"4485",23706
"4486",17618
"4487",13447
"4488",18236
"4489",13586
"4490",18567
"4491",20841
"4492",34036
"4493",13275
"4494",16868
"4495",16482
"4496",12592
"4497",36542
"4498",32659
"4499",21576
"4500",15256
"4501",21049
"4502",9985
"4503",16987
"4504",12823
"4505",9679
"4506",13445
"4507",11995
"4508",13210
"4509",21048
"4510",25159
"4511",29090
"4512",16292
"4513",22803
"4514",16931
"4515",19365
"4516",15531
"4517",16600
"4518",19889
"4519",14753
"4520",14589
"4521",11012
"4522",21724
"4523",30093
"4524",15957
"4525",10064
"4526",14177
"4527",11272
"4528",17164
"4529",25692
"4530",14125
"4531",18389
"4532",8777
"4533",10479
"4534",9556
"4535",13388
"4536",10038
"4537",22316
"4538",18277
"4539",12738
"4540",26598
"4541",29897
"4542",18833
"4543",14871
"4544",25573
"4545",15228
"4546",14453
"4547",16095
"4548",13811
"4549",15225
"4550",14964
"4551",14837
"4552",9784
"4553",13964
"4554",12904
"4555",10560
"4556",16045
"4557",23905
"4558",22981
"4559",11156
"4560",21777
"4561",34944
"4562",15180
"4563",20198
"4564",24892
"4565",18772
"4566",12748
"4567",5996
"4568",18324
"4569",13707
"4570",15978
"4571",9329
"4572",10755
"4573",19463
"4574",19935
"4575",16783
"4576",15782
"4577",18097
"4578",14205
"4579",31214
"4580",19850
"4581",16383
"4582",9075
"4583",27582
"4584",20527
"4585",18831
"4586",11102
"4587",17418
"4588",14653
"4589",11324
"4590",17790
"4591",27696
"4592",7457
"4593",18047
"4594",18517
"4595",15408
"4596",19778
"4597",12581
"4598",22004
"4599",16716
"4600",12662
"4601",17202
"4602",14923
"4603",11939
"4604",22959
"4605",9183
"4606",15720
"4607",12437
"4608",16197
"4609",14912
"4610",25081
"4611",15794
"4612",16518
"4613",13691
"4614",13620
"4615",16955
"4616",23714
"4617",19534
"4618",16132
"4619",10452
"4620",21455
"4621",18913
"4622",12533
"4623",17987
"4624",15715
"4625",24837
"4626",8412
"4627",15274
"4628",12549
"4629",17644
"4630",13063
"4631",14912
"4632",12561
"4633",21398
"4634",28832
"4635",18432
"4636",12700
"4637",28824
"4638",10952
"4639",11549
"4640",13162
"4641",10415
"4642",22043
"4643",43839
"4644",24921
"4645",14046
"4646",15004
"4647",13180
"4648",16327
"4649",12725
"4650",14505
"4651",12651
"4652",10218
"4653",29078
"4654",9046
"4655",15372
"4656",16751
"4657",14933
"4658",14036
"4659",12966
"4660",16674
"4661",8911
"4662",13493
"4663",16884
"4664",24455
"4665",18088
"4666",11652
"4667",17017
"4668",19089
"4669",14341
"4670",18741
"4671",9158
"4672",15973
"4673",30850
"4674",9090
"4675",15611
"4676",15757
"4677",18239
"4678",13395
"4679",22392
"4680",17938
"4681",16655
"4682",15230
"4683",12690
"4684",16105
"4685",20230
"4686",10934
"4687",18950
"4688",14574
"4689",12293
"4690",21670
"4691",21537
"4692",13190
"4693",27303
"4694",23939
"4695",22013
"4696",12563
"4697",17055
"4698",10870
"4699",12902
"4700",11317
"4701",33862
"4702",12634
"4703",22151
"4704",14633
"4705",29321
"4706",12990
"4707",14155
"4708",9196
"4709",17921
"4710",12243
"4711",15572
"4712",25846
"4713",20481
"4714",20112
"4715",31325
"4716",18460
"4717",13642
"4718",11889
"4719",23430
"4720",15926
"4721",14470
"4722",19656
"4723",18559
"4724",25816
"4725",30862
"4726",20908
"4727",27139
"4728",16568
"4729",17072
"4730",12786
"4731",25295
"4732",9780
"4733",13161
"4734",23214
"4735",21512
"4736",12050
"4737",17335
"4738",20150
"4739",36335
"4740",19791
"4741",16746
"4742",15043
"4743",15050
"4744",16772
"4745",13630
"4746",22680
"4747",21555
"4748",17504
"4749",31766
"4750",20425
"4751",17535
"4752",10352
"4753",10543
"4754",13963
"4755",19866
"4756",11894
"4757",21842
"4758",18695
"4759",12826
"4760",13522
"4761",38540
"4762",17641
"4763",19723
"4764",15875
"4765",17293
"4766",27987
"4767",12381
"4768",13798
"4769",29218
"4770",19538
"4771",11402
"4772",10588
"4773",25784
"4774",24419
"4775",16744
"4776",8751
"4777",11239
"4778",17489
"4779",27364
"4780",21626
"4781",11866
"4782",11785
"4783",17454
"4784",22867
"4785",22035
"4786",13536
"4787",18387
"4788",15375
"4789",18035
"4790",11444
"4791",29263
"4792",20583
"4793",26555
"4794",26230
"4795",23039
"4796",24430
"4797",14390
"4798",22769
"4799",16390
"4800",26025
"4801",16255
"4802",14227
"4803",27073
"4804",26370
"4805",11568
"4806",21260
"4807",28784
"4808",22992
"4809",24724
"4810",13652
"4811",30589
"4812",12670
"4813",12140
"4814",30666
"4815",13862
"4816",27622
"4817",11635
"4818",12882
"4819",9976
"4820",18203
"4821",17412
"4822",10770
"4823",16280
"4824",15425
"4825",11512
"4826",16376
"4827",31366
"4828",13850
"4829",15910
"4830",32359
"4831",31775
"4832",12637
"4833",24387
"4834",12179
"4835",16589
"4836",19143
"4837",26815
"4838",10968
"4839",14937
"4840",23150
"4841",11938
"4842",11304
"4843",20209
"4844",14785
"4845",14346
"4846",23272
"4847",16350
"4848",18145
"4849",16579
"4850",13150
"4851",15917
"4852",10082
"4853",20584
"4854",18477
"4855",15840
"4856",20039
"4857",19708
"4858",13779
"4859",13272
"4860",15442
"4861",13825
"4862",17604
"4863",24692
"4864",18691
"4865",11548
"4866",10616
"4867",13907
"4868",27610
"4869",26910
"4870",16285
"4871",11369
"4872",17847
"4873",22738
"4874",14541
"4875",16038
"4876",11065
"4877",14946
"4878",26310
"4879",20215
"4880",11481
"4881",15616
"4882",32265
"4883",15294
"4884",8331
"4885",23303
"4886",16555
"4887",13662
"4888",29388
"4889",23127
"4890",31093
"4891",14198
"4892",16423
"4893",10578
"4894",13935
"4895",25137
"4896",17343
"4897",15486
"4898",16922
"4899",15685
"4900",23772
"4901",34944
"4902",12821
"4903",18704
"4904",12245
"4905",15887
"4906",34352
"4907",12862
"4908",27982
"4909",16182
"4910",13693
"4911",24205
"4912",22802
"4913",14036
"4914",29942
"4915",18291
"4916",9924
"4917",18956
"4918",16673
"4919",15104
"4920",12911
"4921",15727
"4922",17947
"4923",23800
"4924",18478
"4925",9538
"4926",15658
"4927",14494
"4928",13050
"4929",10740
"4930",13123
"4931",11501
"4932",10241
"4933",20074
"4934",15697
"4935",15986
"4936",14697
"4937",17865
"4938",14958
"4939",26409
"4940",12243
"4941",10328
"4942",43362
"4943",22559
"4944",29039
"4945",23304
"4946",17325
"4947",23935
"4948",14171
"4949",44557
"4950",14400
"4951",16957
"4952",24810
"4953",16389
"4954",11653
"4955",23461
"4956",15155
"4957",21093
"4958",16928
"4959",28769
"4960",38728
"4961",8875
"4962",35148
"4963",36013
"4964",13770
"4965",20808
"4966",18736
"4967",18319
"4968",9615
"4969",17309
"4970",13213
"4971",12464
"4972",15886
"4973",12550
"4974",14989
"4975",17668
"4976",19161
"4977",21043
"4978",22662
"4979",31425
"4980",22945
"4981",10685
"4982",11170
"4983",13441
"4984",13573
"4985",13726
"4986",21838
"4987",21665
"4988",24891
"4989",15175
"4990",22413
"4991",19827
"4992",7117
"4993",9966
"4994",18133
"4995",11671
"4996",14816
"4997",20740
"4998",38495
"4999",17787
"5000",31296
"5001",14274
"5002",20583
"5003",24749
"5004",22613
"5005",30704
"5006",16627
"5007",18162
"5008",14294
"5009",25242
"5010",8864
"5011",10513
"5012",17753
"5013",17880
"5014",12270
"5015",18085
"5016",19702
"5017",15147
"5018",15781
"5019",12842
"5020",22283
"5021",15019
"5022",25735
"5023",17931
"5024",14911
"5025",17075
"5026",23022
"5027",15684
"5028",17068
"5029",11289
"5030",17436
"5031",7985
"5032",22211
"5033",17141
"5034",33578
"5035",9701
"5036",13553
"5037",14124
"5038",12907
"5039",22715
"5040",25322
"5041",24615
"5042",13883
"5043",15207
"5044",9569
"5045",10841
"5046",23037
"5047",30120
"5048",23953
"5049",14790
"5050",17853
"5051",17861
"5052",17752
"5053",28451
"5054",17860
"5055",24721
"5056",10769
"5057",9010
"5058",37875
"5059",15826
"5060",22615
"5061",15375
"5062",11471
"5063",13089
"5064",14782
"5065",13445
"5066",13074
"5067",31804
"5068",13086
"5069",22958
"5070",12716
"5071",15850
"5072",8471
"5073",26331
"5074",17618
"5075",12010
"5076",16112
"5077",12125
"5078",20888
"5079",19012
"5080",10841
"5081",38236
"5082",32726
"5083",23259
"5084",32458
"5085",15379
"5086",10632
"5087",14071
"5088",47236
"5089",13630
"5090",23655
"5091",26542
"5092",7963
"5093",23343
"5094",13631
"5095",15710
"5096",14783
"5097",15254
"5098",13220
"5099",8729
"5100",7058
"5101",15783
"5102",11311
"5103",15947
"5104",15715
"5105",17388
"5106",6601
"5107",15846
"5108",10415
"5109",11210
"5110",43245
"5111",15162
"5112",22818
"5113",13971
"5114",16621
"5115",12781
"5116",9603
"5117",9992
"5118",15447
"5119",46827
"5120",10049
"5121",21311
"5122",24752
"5123",16187
"5124",9962
"5125",28683
"5126",11589
"5127",18158
"5128",32408
"5129",22726
"5130",11400
"5131",24442
"5132",20601
"5133",28939
"5134",22713
"5135",17261
"5136",9470
"5137",15957
"5138",16855
"5139",16065
"5140",10888
"5141",11549
"5142",33780
"5143",17263
"5144",17233
"5145",7873
"5146",11805
"5147",16552
"5148",11266
"5149",11791
"5150",15407
"5151",22431
"5152",29183
"5153",16047
"5154",12107
"5155",11541
"5156",18826
"5157",11579
"5158",16084
"5159",11168
"5160",22744
"5161",24745
"5162",19514
"5163",14688
"5164",14849
"5165",9974
"5166",15458
"5167",14639
"5168",28833
"5169",34161
"5170",32866
"5171",33796
"5172",14552
"5173",11376
"5174",21237
"5175",20080
"5176",9566
"5177",14397
"5178",12167
"5179",18230
"5180",15939
"5181",13248
"5182",13366
"5183",15761
"5184",15242
"5185",18750
"5186",21212
"5187",16654
"5188",17466
"5189",9856
"5190",15181
"5191",15616
"5192",21798
"5193",26075
"5194",17383
"5195",28157
"5196",18080
"5197",13045
"5198",14287
"5199",14528
"5200",10542
"5201",16428
"5202",14587
"5203",13520
"5204",41180
"5205",16683
"5206",8405
"5207",18089
"5208",26627
"5209",18890
"5210",16209
"5211",17001
"5212",18413
"5213",15297
"5214",30379
"5215",19486
"5216",16079
"5217",9041
"5218",11804
"5219",22838
"5220",26780
"5221",22702
"5222",26104
"5223",18426
"5224",12181
"5225",20526
"5226",17639
"5227",27292
"5228",17996
"5229",12130
"5230",12837
"5231",24593
"5232",15100
"5233",21955
"5234",15247
"5235",10426
"5236",12572
"5237",16170
"5238",27844
"5239",16573
"5240",10450
"5241",11501
"5242",29712
"5243",13707
"5244",10132
"5245",25431
"5246",15714
"5247",25422
"5248",12203
"5249",15346
"5250",14186
"5251",14850
"5252",13909
"5253",13549
"5254",32461
"5255",19856
"5256",18918
"5257",10907
"5258",7832
"5259",23711
"5260",20552
"5261",17394
"5262",14826
"5263",25173
"5264",31135
"5265",10286
"5266",17233
"5267",17474
"5268",7810
"5269",8754
"5270",13776
"5271",20938
"5272",11663
"5273",9886
"5274",20174
"5275",8548
"5276",17233
"5277",12085
"5278",16730
"5279",26644
"5280",22153
"5281",20554
"5282",13995
"5283",24943
"5284",23147
"5285",14999
"5286",21851
"5287",22577
"5288",18416
"5289",18443
"5290",18846
"5291",13618
"5292",15320
"5293",34054
"5294",18501
"5295",26447
"5296",22533
"5297",9931
"5298",25713
"5299",16999
"5300",19828
"5301",23312
"5302",16858
"5303",26639
"5304",25904
"5305",13257
"5306",16507
"5307",13620
"5308",11784
"5309",42342
"5310",8620
"5311",16598
"5312",30174
"5313",21289
"5314",11001
"5315",18756
"5316",19588
"5317",20978
"5318",17659
"5319",12633
"5320",8966
"5321",19058
"5322",17819
"5323",17141
"5324",19376
"5325",15626
"5326",17426
"5327",20938
"5328",21592
"5329",15371
"5330",9464
"5331",16166
"5332",18627
"5333",23940
"5334",11853
"5335",35306
"5336",14674
"5337",18316
"5338",14754
"5339",13481
"5340",26813
"5341",19581
"5342",23950
"5343",14183
"5344",10002
"5345",13903
"5346",10863
"5347",19701
"5348",24285
"5349",16354
"5350",15938
"5351",9957
"5352",12100
"5353",17570
"5354",15012
"5355",13681
"5356",17540
"5357",19629
"5358",11430
"5359",10793
"5360",8642
"5361",15907
"5362",16669
"5363",24918
"5364",11387
"5365",16131
"5366",9570
"5367",9136
"5368",14455
"5369",23511
"5370",10577
"5371",25569
"5372",25808
"5373",11866
"5374",17180
"5375",11656
"5376",8158
"5377",33996
"5378",15548
"5379",11957
"5380",9790
"5381",12446
"5382",13232
"5383",23385
"5384",15631
"5385",15483
"5386",13353
"5387",16761
"5388",28645
"5389",17418
"5390",19890
"5391",22830
"5392",11851
"5393",21690
"5394",18630
"5395",16638
"5396",16994
"5397",19072
"5398",12343
"5399",22417
"5400",20365
"5401",17635
"5402",21950
"5403",14751
"5404",15433
"5405",15044
"5406",23073
"5407",16394
"5408",14567
"5409",16201
"5410",9883
"5411",18687
"5412",17758
"5413",11765
"5414",8913
"5415",9937
"5416",15750
"5417",24536
"5418",27102
"5419",27414
"5420",7444
"5421",22361
"5422",9970
"5423",17303
"5424",13295
"5425",31859
"5426",23009
"5427",20193
"5428",21748
"5429",25464
"5430",12395
"5431",42863
"5432",9542
"5433",10049
"5434",25992
"5435",21055
"5436",12667
"5437",21795
"5438",15411
"5439",11578
"5440",9938
"5441",13128
"5442",23734
"5443",18951
"5444",13435
"5445",15152
"5446",13471
"5447",20310
"5448",19217
"5449",38663
"5450",19288
"5451",13923
"5452",13598
"5453",10229
"5454",9829
"5455",12457
"5456",21145
"5457",12051
"5458",13491
"5459",13092
"5460",16110
"5461",17455
"5462",20985
"5463",24541
"5464",17065
"5465",35177
"5466",12983
"5467",31775
"5468",15520
"5469",17413
"5470",12706
"5471",16202
"5472",16264
"5473",19524
"5474",14831
"5475",11988
"5476",13168
"5477",14289
"5478",33076
"5479",11665
"5480",21917
"5481",24004
"5482",19027
"5483",18238
"5484",19151
"5485",26461
"5486",25833
"5487",13409
"5488",17394
"5489",40428
"5490",19183
"5491",13556
"5492",23850
"5493",17121
"5494",17569
"5495",11227
"5496",14023
"5497",20869
"5498",19925
"5499",13786
"5500",15847
"5501",12779
"5502",17184
"5503",18548
"5504",19137
"5505",25128
"5506",13569
"5507",25721
"5508",24497
"5509",18228
"5510",11237
"5511",14335
"5512",14414
"5513",22761
"5514",19156
"5515",15303
"5516",16683
"5517",12753
"5518",14134
"5519",13491
"5520",25498
"5521",15421
"5522",27489
"5523",22271
"5524",15640
"5525",18029
"5526",13140
"5527",15437
"5528",25126
"5529",18730
"5530",21631
"5531",20638
"5532",15653
"5533",36676
"5534",20319
"5535",27121
"5536",16781
"5537",15440
"5538",24998
"5539",15136
"5540",28714
"5541",19169
"5542",12239
"5543",11811
"5544",14540
"5545",18231
"5546",29049
"5547",18210
"5548",21845
"5549",15533
"5550",19402
"5551",11111
"5552",11923
"5553",10791
"5554",12690
"5555",14137
"5556",27483
"5557",15305
"5558",12775
"5559",17693
"5560",16884
"5561",17498
"5562",12328
"5563",24805
"5564",18592
"5565",17831
"5566",17466
"5567",34772
"5568",20455
"5569",20327
"5570",10113
"5571",13177
"5572",11827
"5573",17188
"5574",16939
"5575",14279
"5576",11437
"5577",7167
"5578",13908
"5579",23228
"5580",18873
"5581",13376
"5582",11775
"5583",13724
"5584",18692
"5585",29467
"5586",16712
"5587",19760
"5588",11089
"5589",17056
"5590",16244
"5591",19319
"5592",30371
"5593",22726
"5594",15692
"5595",11989
"5596",13261
"5597",11853
"5598",16928
"5599",7402
"5600",16357
"5601",13363
"5602",10964
"5603",25544
"5604",12661
"5605",18589
"5606",12860
"5607",21860
"5608",22195
"5609",13818
"5610",14618
"5611",24959
"5612",13333
"5613",11387
"5614",17846
"5615",14675
"5616",24055
"5617",14660
"5618",11298
"5619",14906
"5620",17251
"5621",21925
"5622",12260
"5623",41598
"5624",11983
"5625",18122
"5626",9895
"5627",23491
"5628",12168
"5629",19814
"5630",13398
"5631",26571
"5632",16759
"5633",18263
"5634",29330
"5635",19397
"5636",13760
"5637",11319
"5638",19679
"5639",15074
"5640",17121
"5641",24687
"5642",18834
"5643",20541
"5644",18971
"5645",19243
"5646",12903
"5647",11141
"5648",21882
"5649",26831
"5650",20251
"5651",9322
"5652",14350
"5653",12013
"5654",17485
"5655",11688
"5656",24934
"5657",13109
"5658",18506
"5659",11854
"5660",20458
"5661",22869
"5662",17454
"5663",26040
"5664",17290
"5665",19755
"5666",25323
"5667",12178
"5668",12855
"5669",17256
"5670",11810
"5671",18455
"5672",15189
"5673",27820
"5674",22702
"5675",14442
"5676",29650
"5677",16520
"5678",15747
"5679",11339
"5680",14209
"5681",24585
"5682",15704
"5683",15939
"5684",14481
"5685",21784
"5686",24109
"5687",21917
"5688",15704
"5689",18056
"5690",25156
"5691",11397
"5692",11001
"5693",14249
"5694",25494
"5695",24435
"5696",20961
"5697",19198
"5698",11380
"5699",13649
"5700",33447
"5701",17556
"5702",16889
"5703",24186
"5704",16008
"5705",16614
"5706",17234
"5707",7628
"5708",13710
"5709",12923
"5710",15771
"5711",17724
"5712",14409
"5713",11245
"5714",8454
"5715",29004
"5716",10097
"5717",17859
"5718",21951
"5719",16446
"5720",16717
"5721",13897
"5722",14580
"5723",13836
"5724",14093
"5725",21150
"5726",9490
"5727",15955
"5728",26233
"5729",34043
"5730",11768
"5731",17650
"5732",24829
"5733",18495
"5734",18324
"5735",15704
"5736",21764
"5737",13910
"5738",18236
"5739",16232
"5740",13364
"5741",20960
"5742",17939
"5743",23981
"5744",10262
"5745",12062
"5746",12145
"5747",20216
"5748",16420
"5749",15999
"5750",9634
"5751",15279
"5752",30448
"5753",24714
"5754",10675
"5755",15250
"5756",15383
"5757",12024
"5758",18062
"5759",16597
"5760",18538
"5761",22508
"5762",17469
"5763",17587
"5764",13939
"5765",14987
"5766",25215
"5767",14353
"5768",12824
"5769",18711
"5770",13815
"5771",15497
"5772",11339
"5773",14301
"5774",22093
"5775",11867
"5776",22073
"5777",21734
"5778",10446
"5779",17665
"5780",16833
"5781",25154
"5782",14023
"5783",19007
"5784",12788
"5785",7597
"5786",25537
"5787",12446
"5788",15792
"5789",19939
"5790",11343
"5791",9418
"5792",10574
"5793",13563
"5794",13803
"5795",10258
"5796",10995
"5797",15525
"5798",17481
"5799",11626
"5800",21945
"5801",20054
"5802",21503
"5803",21561
"5804",30182
"5805",13088
"5806",17069
"5807",10909
"5808",12937
"5809",13149
"5810",23154
"5811",24924
"5812",19545
"5813",14867
"5814",20056
"5815",20176
"5816",13236
"5817",11131
"5818",22947
"5819",19668
"5820",19517
"5821",17773
"5822",13087
"5823",17085
"5824",11041
"5825",14900
"5826",13688
"5827",14817
"5828",15853
"5829",12757
"5830",9432
"5831",16565
"5832",27314
"5833",12651
"5834",18181
"5835",13000
"5836",28382
"5837",15277
"5838",19624
"5839",15860
"5840",13068
"5841",17984
"5842",25338
"5843",17308
"5844",23610
"5845",9990
"5846",12171
"5847",11815
"5848",15303
"5849",29528
"5850",16267
"5851",10119
"5852",20033
"5853",16911
"5854",22054
"5855",13639
"5856",15779
"5857",16110
"5858",12897
"5859",18857
"5860",27633
"5861",37290
"5862",20206
"5863",11468
"5864",14949
"5865",19282
"5866",17266
"5867",12533
"5868",17551
"5869",14136
"5870",12236
"5871",17691
"5872",25702
"5873",20604
"5874",21595
"5875",15418
"5876",18315
"5877",15044
"5878",14337
"5879",13662
"5880",13115
"5881",22200
"5882",26268
"5883",32086
"5884",15483
"5885",11133
"5886",18468
"5887",19562
"5888",11197
"5889",19826
"5890",12886
"5891",15777
"5892",20199
"5893",18482
"5894",14225
"5895",13071
"5896",17025
"5897",23835
"5898",19277
"5899",15694
"5900",10624
"5901",16815
"5902",16271
"5903",18374
"5904",22495
"5905",23702
"5906",9882
"5907",19681
"5908",11356
"5909",26083
"5910",25911
"5911",17255
"5912",15227
"5913",13150
"5914",11951
"5915",7490
"5916",13455
"5917",18398
"5918",12631
"5919",12341
"5920",11191
"5921",20084
"5922",14807
"5923",16207
"5924",13693
"5925",10140
"5926",23889
"5927",31661
"5928",26617
"5929",8209
"5930",12188
"5931",18222
"5932",17289
"5933",7240
"5934",12861
"5935",14710
"5936",14542
"5937",16896
"5938",24256
"5939",15357
"5940",20938
"5941",13293
"5942",25398
"5943",24537
"5944",24805
"5945",11214
"5946",19485
"5947",16545
"5948",13533
"5949",27207
"5950",16797
"5951",16571
"5952",17105
"5953",12500
"5954",22911
"5955",19217
"5956",15855
"5957",15955
"5958",20144
"5959",32371
"5960",22737
"5961",12900
"5962",12156
"5963",20544
"5964",12987
"5965",17922
"5966",13018
"5967",13719
"5968",13795
"5969",18510
"5970",11127
"5971",22751
"5972",16033
"5973",18081
"5974",30957
"5975",9119
"5976",11859
"5977",26670
"5978",28470
"5979",22602
"5980",31305
"5981",8142
"5982",20018
"5983",14045
"5984",18231
"5985",28097
"5986",18935
"5987",34293
"5988",13448
"5989",10392
"5990",18207
"5991",20014
"5992",9802
"5993",15034
"5994",16616
"5995",21122
"5996",28251
"5997",17059
"5998",18217
"5999",22492
"6000",12166
"6001",16641
"6002",27995
"6003",29534
"6004",15620
"6005",12533
"6006",24847
"6007",18878
"6008",35835
"6009",12631
"6010",14934
"6011",23488
"6012",39156
"6013",33659
"6014",13727
"6015",16795
"6016",15374
"6017",9893
"6018",24967
"6019",19459
"6020",17298
"6021",21890
