omega,p,omega_nd,N,lp__
0.210843127763504,0.0193580309887538,0.195039674326187,6445,-3024.13093690106
0.195877793290227,0.0196911476714697,0.180687241175447,6034,-3024.82890081398
0.30679755397801,0.0131195391788216,0.292936256348452,9290,-3024.50882768656
0.243085100074757,0.0168992161301076,0.227750416458532,7425,-3024.01797043856
0.148063180981683,0.0278945339751675,0.131093106714118,4532,-3027.17815253925
0.262244429336238,0.0161848918898797,0.246768484875024,8053,-3024.84625521235
0.267796698461856,0.0159386438821426,0.252341073365387,8212,-3025.08529509445
0.252304605160715,0.0153676625845298,0.237978687036436,7835,-3024.29485894011
0.350918483684636,0.0121259207870427,0.337153627500384,10714,-3026.27672805418
0.146332010282678,0.0254509330322117,0.130952136509097,4554,-3028.60607937922
0.254845400373498,0.0159889923700975,0.239845706803648,7604,-3023.97444823407
0.32312816104671,0.0119061254302854,0.310170830486528,9791,-3025.36377186936
0.173763393486055,0.0222630582477026,0.158189703622835,5438,-3025.54157167623
0.258343190511208,0.0155734570569686,0.243593568714422,7759,-3023.94281441928
0.20384389654446,0.0193370283461749,0.188456166371482,6220,-3024.28413141791
0.276744263770108,0.0150509346181894,0.261826701644044,8454,-3024.47250870682
0.241296674293187,0.0172541943471606,0.22572536955348,7443,-3024.24116033835
0.22553867611341,0.0181436392237688,0.209949916306319,6896,-3024.01002763562
0.184684868108815,0.0220221207637527,0.1685042963878,5664,-3024.73471619782
0.242443484568552,0.0173245398971082,0.22675753611102,7407,-3024.44952740453
0.258376868231267,0.0153588471941779,0.243826850923776,7877,-3023.99406719597
0.334396119921105,0.0125005320537993,0.320545716164393,10392,-3025.43806119694
0.341881154830703,0.0118092138988127,0.328645017663233,10461,-3025.13451661854
0.350546319882153,0.0114218066611034,0.337584680003821,10658,-3025.3063738933
0.180648958130041,0.0210840794078984,0.165411215703697,5596,-3025.6398678141
0.281185632896168,0.0152498916399143,0.26591952985469,8565,-3025.39839720637
0.258207607937841,0.0149717341089107,0.244026374848392,7905,-3024.39381751351
0.440478441634329,0.00879524829244682,0.429622543442693,13482,-3027.68164295473
0.304360329716801,0.0138736612549124,0.289775729579064,9371,-3025.18805585056
0.148281321219035,0.0288685265725966,0.130719495247405,4602,-3028.13680256723
0.264338671219303,0.0154924530740369,0.24943885387112,7956,-3024.08466065009
0.166519201624267,0.0251366300876703,0.149593889557032,5019,-3026.04353581345
0.292662438636685,0.0127761727267516,0.279532730154513,8927,-3025.84136111045
0.263429477333372,0.0148352693886932,0.249187308083532,7968,-3024.2170888248
0.306367733864553,0.0126583370595603,0.293001358050141,9307,-3024.89183653708
0.29019341131414,0.0122318697743732,0.277683514497656,8963,-3028.721592309
0.27145600981146,0.014110425446028,0.257633977285542,8311,-3024.73886320867
0.236299382901184,0.0174322127689697,0.220800764883767,7188,-3024.05431652335
0.194485182235155,0.0193373281058986,0.179644288204966,6072,-3025.62729581864
0.303220244658859,0.0132912984371232,0.289274124511861,9296,-3024.45425070402
0.247361082004121,0.0165580843865127,0.232148347516213,7555,-3023.99219608178
0.218324692790439,0.0190590259010485,0.202350001088963,6687,-3024.32604048984
0.211665309443643,0.0193967523867616,0.195784433592106,6448,-3024.182940596
0.243462713233045,0.0157117856760323,0.229175852788681,7426,-3024.60065575492
0.187170112340641,0.0215410530835415,0.171165979410243,5734,-3024.60803948208
0.276900048417972,0.0148741515591607,0.262150664311279,8371,-3024.27470048443
0.296030977310278,0.0147543389349105,0.280780860569641,8768,-3026.42479504084
0.230139764761174,0.0173368520286463,0.215013337854866,7260,-3023.91126746114
0.243264751128584,0.0163342434502444,0.228428043417418,7563,-3023.92219241013
0.251676398308323,0.0158804388813401,0.23690364707702,7661,-3023.917479887
0.265687002943724,0.0160877259672807,0.250169382266893,8194,-3025.11851191775
0.235244134532996,0.0166956040784809,0.220438035506761,7181,-3024.0400218942
0.307588398905152,0.013571609218622,0.293231497989637,9386,-3024.9393608726
0.225388541905248,0.0183151482224392,0.209662573895738,6875,-3024.1255337885
0.355195812424424,0.011424073903075,0.342150245562747,10816,-3025.41704344145
0.286056488487345,0.0135338996076217,0.272347231741902,8897,-3024.63670290785
0.23831814127887,0.0164632162175957,0.223580115109726,7248,-3024.05209135987
0.249496881736747,0.0154453356865217,0.235209258478095,7760,-3024.42274643442
0.351909177530008,0.0110479575496438,0.339347143254864,10720,-3025.66895777553
0.180915104101217,0.0216885572705519,0.165233018815975,5535,-3024.98727785123
0.178194732018435,0.0231216737608295,0.161705542380396,5553,-3025.13493003256
0.278658878948518,0.0147367404994038,0.263985470353424,8404,-3024.25448400119
0.239531834457279,0.0166013796620798,0.224618535100861,7246,-3023.91365395786
0.267751790675876,0.0147410095855104,0.253446820525837,8121,-3024.11671060013
0.158764931621258,0.026835476756019,0.141430760941381,4830,-3027.08373676225
0.181818235800678,0.0206467793188628,0.166812044867456,5704,-3026.08612633986
0.201124239792987,0.0195686517059929,0.185715197926519,6098,-3024.35509762437
0.230825986079299,0.0173662157240669,0.215641818465845,6991,-3023.89460942081
0.199287757262095,0.0199700653570971,0.183679800923854,6046,-3024.29702830594
0.234883721669226,0.0161297221110542,0.220587955474095,7177,-3024.89713278161
0.356356880456953,0.0113318841780495,0.343396494363754,10958,-3025.42185427513
0.188883830985065,0.0211386397441238,0.173058336339929,5667,-3024.55948772516
0.234113061650639,0.0160022436991644,0.219961850906347,7239,-3025.31330316888
0.239164484821272,0.0166089899955747,0.224260580218904,7282,-3023.92083959405
0.212110128793644,0.0197657393513584,0.195907582501119,6538,-3024.57025049613
0.189752726361061,0.0219643942439229,0.17326475456459,5754,-3024.91689859755
0.309930294939969,0.0124107284802623,0.296736496501605,9497,-3025.14317783169
0.230715754722095,0.0160928920123032,0.216633610488549,7125,-3025.70110005931
0.489618622829792,0.00834418106594359,0.479155233688049,15089,-3028.47425412245
0.195993928131933,0.0208981204046633,0.179885854264458,5985,-3024.45609511675
0.267062780919838,0.0150707904162628,0.25246588207751,8091,-3024.00855651238
0.269609153735943,0.0139419456687662,0.256010835215623,8330,-3025.35093149265
0.20052877798475,0.0202325594945795,0.184644332157938,6262,-3024.27029555715
0.313075516741099,0.0121113155395941,0.300124261201571,9515,-3025.62668728053
0.21317301724464,0.0189337425575131,0.197581257928195,6602,-3024.03531655658
0.235407879611681,0.0170791162021673,0.220259275812701,7200,-3023.88099132359
0.377145603048378,0.0113113690346787,0.36388057529842,11442,-3026.91273095058
0.248072587275526,0.0149591238753598,0.234283675137504,7639,-3025.740458885
0.234815616322749,0.0171430570615707,0.219638418385947,7265,-3023.88241891148
0.233390926631662,0.0157219789412752,0.219514727427622,7263,-3026.26427359368
0.182367906823981,0.0202317673967799,0.167620981220918,5644,-3026.80033813763
0.221650178925961,0.0191157955840553,0.205448890242936,6783,-3024.76671506843
0.392283083581232,0.010093377074633,0.380259071179593,11981,-3026.25153870863
0.30416658036285,0.0133709917862519,0.290111883578384,9223,-3024.50484323497
0.235520492584289,0.0157160080559449,0.221559503578628,7317,-3025.8355249652
