"","x"
"4638",14017.2009573406
"4639",7932.5345728497
"4640",11879.0087775544
"4641",10743.6768751248
"4642",11168.9718628445
"4643",11717.0606379933
"4644",10989.3117366003
"4645",17844.7864992366
"4646",17303.6379892586
"4647",11436.0167770837
"4648",12834.0246101181
"4649",11645.6843799436
"4650",10959.0740851121
"4651",18746.8066284317
"4652",10701.25438808
"4653",22046.8197564183
"4654",14324.3810511158
"4655",12889.173785686
"4656",13056.0780560571
"4657",11301.7406932784
"4658",10018.7533313809
"4659",11170.8344259357
"4660",17072.56489341
"4661",18658.9084700096
"4662",21845.4301858403
"4663",11721.0406229238
"4664",22509.5836894357
"4665",14876.2230410273
"4666",13404.9941029135
"4667",23122.2153735238
"4668",12749.6127373085
"4669",9961.28554870194
"4670",15058.8161418179
"4671",12153.7803185843
"4672",18743.3514363571
"4673",22981.0345883823
"4674",15671.6244947719
"4675",12437.0496892204
"4676",11493.552981525
"4677",10945.5451776717
"4678",11360.3457079319
"4679",12779.3215998915
"4680",13376.6991392228
"4681",13452.8149613641
"4682",11927.5371932016
"4683",9894.87756323978
"4684",10583.3066637643
"4685",19365.4453341206
"4686",19455.0398976596
"4687",12897.0632770121
"4688",14683.7961703969
"4689",12252.9819617852
"4690",11095.6219144348
"4691",18898.0037126481
"4692",17862.6836212923
"4693",26750.5886568691
"4694",14011.5280452585
"4695",12566.5396350954
"4696",9754.1999824963
"4697",9397.18458822856
"4698",12636.5417845541
"4699",8225.00111324985
"4700",15352.4994325672
"4701",12273.7945449468
"4702",12446.3751841992
"4703",9664.6296665708
"4704",16767.4945142629
"4705",13364.1547524164
"4706",15661.6363808741
"4707",15063.0914998685
"4708",16524.7032981804
"4709",12367.8788849951
"4710",8388.23323738627
"4711",8871.4192563255
"4712",10953.6008930817
"4713",19587.165883325
"4714",11104.6138953906
"4715",23858.2519180456
"4716",9721.32757187295
"4717",10083.2011783131
"4718",11499.1651243593
"4719",11969.4787634834
"4720",14955.4675389909
"4721",8973.65254066847
"4722",9597.22975449596
"4723",14239.2742942695
"4724",14876.8594204323
"4725",9850.61163303746
"4726",10071.9605399417
"4727",12817.0906837781
"4728",15420.2963676742
"4729",14875.2770096497
"4730",9887.58432100707
"4731",10483.1822518961
"4732",10608.0058620305
"4733",13082.399704707
"4734",14012.1593017625
"4735",16236.9365143505
"4736",14592.0803252122
"4737",10879.1297517165
"4738",10255.3207480418
"4739",10049.1667380624
"4740",12975.6051372508
"4741",19028.014508548
"4742",12939.231566001
"4743",9165.77716068041
"4744",18514.1392247469
"4745",13825.8346736374
"4746",11640.5319750174
"4747",16724.4687471825
"4748",16482.8901502823
"4749",15512.4436717375
"4750",12680.3701678498
"4751",9554.01962347885
"4752",11440.8159940327
"4753",11262.4053450351
"4754",13146.0398190462
"4755",16396.4198900603
"4756",13260.9131536932
"4757",13275.1802207789
"4758",13095.4065374688
"4759",13381.6417822221
"4760",8501.72172094069
"4761",8618.12199159487
"4762",18416.1011807347
"4763",12686.2579086095
"4764",11195.4261899768
"4765",11892.6804337866
"4766",16266.3454505162
"4767",14256.4971232482
"4768",15877.8860666078
"4769",13111.6657793059
"4770",12574.1070650477
"4771",10004.3891892762
"4772",10367.9869639243
"4773",21969.3515129286
"4774",15749.7654218527
"4775",12612.3410834913
"4776",15974.7036428254
"4777",10925.7726475047
"4778",21603.2235972355
"4779",10968.107088925
"4780",23976.9693588187
"4781",11945.1485265816
"4782",14606.0009514292
"4783",9920.19268220938
"4784",12012.9266415987
"4785",10922.124608242
"4786",20684.0062037381
"4787",10410.2222012874
"4788",12399.8399186236
"4789",23194.7799545216
"4790",22327.584997897
"4791",11047.5473885596
"4792",11479.7847689243
"4793",12971.054290687
"4794",16800.0150946481
"4795",10784.3277132414
"4796",9828.09436211907
"4797",14969.6240443186
"4798",8580.35830789353
"4799",11569.4283954428
"4800",14155.8259034735
"4801",11189.8080371254
"4802",19824.658965287
"4803",13630.9329006404
"4804",14373.4428411006
"4805",11451.7794797601
"4806",13530.7812632313
"4807",11537.7321712324
"4808",15596.5809488619
"4809",14985.6738286615
"4810",11327.4123719412
"4811",16748.456330815
"4812",12529.7791704694
"4813",11244.8943433365
"4814",21153.3125752679
"4815",8755.78552028498
"4816",10745.0352078738
"4817",13722.9091971257
"4818",11841.1884575978
"4819",23302.5989535775
"4820",12249.189119885
"4821",20379.2913244794
"4822",14252.233784172
"4823",16690.4302971225
"4824",9605.48162200412
"4825",13559.4882465371
"4826",10444.3374476357
"4827",12947.1526260651
"4828",11530.0276256871
"4829",11578.0542258963
"4830",12219.0351733077
"4831",14541.0695611417
"4832",11375.8742763474
"4833",10585.5985424011
"4834",13391.0423101583
"4835",14934.3204461961
"4836",17924.7855808137
"4837",11157.2564499808
"4838",9579.02311410673
"4839",11630.828706047
"4840",12223.279771501
"4841",10551.9041659365
"4842",13671.1259975637
"4843",9032.02636753514
"4844",10951.40967234
"4845",10267.9646227695
"4846",8337.26845967865
"4847",19083.7511567366
"4848",15231.7018744927
"4849",9853.1663431981
"4850",9953.6488992896
"4851",13368.0542120967
"4852",9082.58282672143
"4853",9546.24176251332
"4854",10510.3581108314
"4855",11172.2463891216
"4856",13504.073950036
"4857",11676.7388050835
"4858",10681.8851461241
"4859",11560.8699411201
"4860",15521.0188234425
"4861",10904.2099416739
"4862",15483.4679758705
"4863",11673.3306045902
"4864",18690.4291468705
"4865",17562.3176928647
"4866",17380.2457321505
"4867",10115.1682821185
"4868",14055.0618330812
"4869",10633.5312764214
"4870",8617.93298346828
"4871",12972.6275503595
"4872",11330.5753692203
"4873",15244.5571975433
"4874",11604.769508721
"4875",24297.6119671719
"4876",14182.3305784736
"4877",11578.5676424119
"4878",9047.54401969264
"4879",10968.4844717235
"4880",15786.2563351678
"4881",11361.9884860951
"4882",12231.9919218645
"4883",11275.012562649
"4884",12735.5155769786
"4885",11335.1243359659
"4886",14973.2907934114
"4887",10954.6413756964
"4888",11525.2325023911
"4889",12080.0808644302
"4890",16213.750096951
"4891",11435.9980498597
"4892",16716.1044797747
"4893",26901.4159615617
"4894",13309.4228972474
"4895",11353.9585801127
"4896",12472.3300722332
"4897",11497.75254755
"4898",13474.469149651
"4899",8534.87191700004
"4900",11568.4178608525
"4901",8896.36695064847
"4902",14241.087862721
"4903",19451.9915524914
"4904",12236.9077766473
"4905",14288.7368910505
"4906",9638.44597816862
"4907",13817.3668420218
"4908",15559.413393708
"4909",12235.1194096252
"4910",16011.5486616543
"4911",14157.7198402436
"4912",10875.4603752167
"4913",12342.0513385903
"4914",12033.9077861663
"4915",14488.9746825094
"4916",10733.2027063841
"4917",11806.0365009484
"4918",9720.07220399544
"4919",12598.3087348646
"4920",12510.2044410787
"4921",10367.6321297959
"4922",20008.0652908868
"4923",25863.8795647698
"4924",17386.5419248788
"4925",9447.88081762336
"4926",10042.9159588771
"4927",9025.36346877808
"4928",11499.9115787056
"4929",16111.7239487695
"4930",13981.6011238016
"4931",13927.0739450183
"4932",12648.3595943441
"4933",13443.3819345894
"4934",18015.8369321356
"4935",13794.6447147271
"4936",12133.136576098
"4937",9709.14235016591
"4938",19455.6677668747
"4939",16180.0284983178
"4940",10286.2639730161
"4941",12737.7290847666
"4942",27984.122895678
"4943",10408.6711601441
"4944",15252.7157696963
"4945",13718.4510032159
"4946",14285.4038917903
"4947",9227.09084473989
"4948",12641.7422511035
"4949",10542.0112469366
"4950",19501.9037832754
"4951",10066.1793343631
"4952",13768.9243116545
"4953",17638.0254996296
"4954",14000.8922145032
"4955",16893.9999083163
"4956",13857.2781472475
"4957",8376.07822862473
"4958",12106.3714965094
"4959",9304.88195317955
"4960",10674.1041525876
"4961",15880.6675142311
"4962",9539.01562743772
"4963",11207.2602617816
"4964",25427.4888549295
"4965",9308.31008573934
"4966",11952.571299653
"4967",22260.7319994751
"4968",16433.1104441673
"4969",13737.1861911393
"4970",14506.4597436714
"4971",11856.8134237281
"4972",17852.1875637304
"4973",10359.4880785071
"4974",9171.99977443193
"4975",19239.3233011674
"4976",16722.2277979767
"4977",16882.0446105913
"4978",11343.4201819848
"4979",12916.07105467
"4980",11280.1174218569
"4981",20154.2284811355
"4982",15437.3966263154
"4983",19824.3546206675
"4984",14450.8667409237
"4985",14065.0209824694
"4986",18029.2594389347
"4987",10384.3676695261
"4988",14504.4664676704
"4989",22447.6557572712
"4990",14183.7434522091
"4991",10953.067940314
"4992",11741.5702757799
"4993",16630.8289546778
"4994",11417.7054526787
"4995",15103.2069673123
"4996",14228.4026600163
"4997",11358.3655649372
"4998",13785.9242730503
"4999",12414.7837703397
"5000",9912.67991053041
"5001",17237.7390046282
"5002",8866.51603610868
"5003",11302.2221781533
"5004",29291.0313854662
"5005",10461.6683277164
"5006",23728.539223758
"5007",14900.5671407877
"5008",19600.6512736634
"5009",9289.06504951203
"5010",19295.1189990919
"5011",23081.9617047282
"5012",13331.3821585648
"5013",10423.9832556514
"5014",8776.62405395081
"5015",10730.1017759477
"5016",11166.9017291546
"5017",20474.1089686276
"5018",13218.4575477203
"5019",12899.68123912
"5020",10441.1258319861
"5021",11980.5297434444
"5022",13529.4543549278
"5023",14732.9465203461
"5024",7859.65606633383
"5025",15978.3200849199
"5026",18270.8265647029
"5027",14931.8881503303
"5028",15378.7179334901
"5029",21112.6464982
"5030",13693.1806015959
"5031",14960.7646990571
"5032",17028.4324784463
"5033",11764.9349716182
"5034",15530.4927337623
"5035",17034.4179001958
"5036",11854.555244177
"5037",12268.3255030604
"5038",11159.1458371714
"5039",13549.7204951296
"5040",11497.7582029025
"5041",13191.5469750609
"5042",9446.54047092056
"5043",12351.8525794939
"5044",15110.3354487131
"5045",21591.0856914944
"5046",16084.3112538456
"5047",12460.6478627242
"5048",9725.061318503
"5049",14480.9325655441
"5050",12541.7389988525
"5051",13175.833643427
"5052",15439.9872552733
"5053",18153.5701460933
"5054",14907.3115988969
"5055",9966.11291241362
"5056",15543.1447124376
"5057",11675.16087105
"5058",12244.0948033812
"5059",20386.1379444243
"5060",14704.7804500975
"5061",11469.7530912491
"5062",13730.2011948541
"5063",11724.9998354974
"5064",9999.37972799735
"5065",10446.9997636883
"5066",12772.4659528396
"5067",11326.898899676
"5068",12263.4211110375
"5069",11378.6160251702
"5070",20515.7891475399
"5071",15882.3515722359
"5072",15193.2485876386
"5073",11440.1472890855
"5074",17046.5908541553
"5075",23036.2119479321
"5076",16239.2208853882
"5077",15194.2457499191
"5078",15648.1673195908
"5079",13630.8416867338
"5080",9842.14408618894
"5081",10371.5160650717
"5082",12801.2175613406
"5083",17371.6278687263
"5084",13048.9504887501
"5085",8428.01548529271
"5086",12156.5129110765
"5087",9567.61680550717
"5088",10727.3692441919
"5089",8662.68147867112
"5090",11502.2682586375
"5091",13150.7985770033
"5092",18094.0783567009
"5093",11234.8519194881
"5094",9181.40847366805
"5095",14265.4389665377
"5096",14713.1753226163
"5097",10601.7986826596
"5098",19531.3031333921
"5099",12344.3822928384
"5100",8358.25837023962
"5101",12119.3133808259
"5102",9693.62366404977
"5103",17339.564650093
"5104",14951.4140852928
"5105",11367.0126212683
"5106",13203.9901351723
"5107",12600.9599405823
"5108",13344.3220517514
"5109",14870.6483378349
"5110",15693.0209312239
"5111",12809.7195125564
"5112",11272.8161262439
"5113",11637.3022402176
"5114",23043.3883720741
"5115",9570.70527312018
"5116",9730.58912893611
"5117",12494.0475317395
"5118",11405.7191511441
"5119",18189.4825965167
"5120",16137.4347769277
"5121",12471.83875547
"5122",17798.4990188936
"5123",10988.0817690301
"5124",14457.5953878637
"5125",13568.3836833695
"5126",12392.8837296751
"5127",12726.6302565976
"5128",9160.05659253029
"5129",11411.9637630011
"5130",14041.2215719092
"5131",9763.01511850171
"5132",9907.99516555992
"5133",11092.4021177337
"5134",15515.9929339001
"5135",10464.3806304799
"5136",11592.0820404811
"5137",8807.1942920846
"5138",10120.4445868507
"5139",24372.4368351232
"5140",17305.5381944772
"5141",9301.12688616944
"5142",11080.0152002441
"5143",20317.3973985092
"5144",16210.6726031515
"5145",20626.1812686805
"5146",9587.4314429886
"5147",20977.7995445309
"5148",12521.4076333663
"5149",10057.349078885
"5150",11336.0699750109
"5151",12475.5015694499
"5152",11864.4129623331
"5153",11299.3496992081
"5154",11872.6271013992
"5155",12517.1921000924
"5156",12994.0757234081
"5157",12793.5795627076
"5158",16600.2090688778
"5159",15870.1793174576
"5160",15822.85674886
"5161",11666.0170293502
"5162",13063.8570374673
"5163",11587.425547681
"5164",10628.2269234267
"5165",12407.4595371646
"5166",10955.8541282491
"5167",11961.7597577806
"5168",16860.0943509084
"5169",11201.3793346151
"5170",12110.9994823979
"5171",11523.5925550567
"5172",9497.32372399024
"5173",14002.756770458
"5174",13259.5796378284
"5175",18076.8138941826
"5176",11109.9669238853
"5177",18096.2879310092
"5178",13428.000447367
"5179",11594.3699767751
"5180",19195.4340182074
"5181",9873.27202382332
"5182",9711.01168100984
"5183",12067.1142143005
"5184",20348.4445860497
"5185",13390.5833062304
"5186",13595.4281985874
"5187",12095.622241048
"5188",13427.9815176234
"5189",13214.2795624125
"5190",10154.2492147627
"5191",9599.82459713758
"5192",10783.6470324559
"5193",10983.5961838259
"5194",15064.8079579207
"5195",15417.3594283516
"5196",14962.629685501
"5197",10880.3419602587
"5198",9926.15637695735
"5199",9050.93555660494
"5200",10347.4658241273
"5201",12462.7960218827
"5202",11530.3020229073
"5203",11516.5477247062
"5204",11715.2727799639
"5205",15622.0578419064
"5206",7221.74893366308
"5207",14570.8340410916
"5208",9098.58704702488
"5209",10869.8461535238
"5210",17847.1764723603
"5211",18196.7557147222
"5212",13110.0167512433
"5213",11744.4703866523
"5214",22491.6763445498
"5215",9276.33964704349
"5216",19851.4504964838
"5217",15486.4304506393
"5218",18436.0454732018
"5219",10832.6014687954
"5220",11882.9952596388
"5221",13587.1197958341
"5222",12469.4889675655
"5223",15104.9479956361
"5224",12111.9481166854
"5225",11686.4647170238
"5226",16310.2506536127
"5227",18951.8825649247
"5228",12875.2403748369
"5229",19593.7249786179
"5230",9896.10445423646
"5231",17473.028604625
"5232",11573.0606720345
"5233",11629.1060465632
"5234",13543.2597470076
"5235",14531.0490960818
"5236",10908.5177813726
"5237",14608.0376954811
"5238",13767.1377763839
"5239",11975.9006124264
"5240",11301.5578636129
"5241",13094.3600113535
"5242",10833.9058249039
"5243",9513.65947093624
"5244",16179.1758895628
"5245",8106.17063425847
"5246",15950.1330358902
"5247",12646.5515888663
"5248",9778.05063896388
"5249",10346.8631545724
"5250",13147.4705987597
"5251",8969.15777174582
"5252",11191.6717608871
"5253",14806.1318311502
"5254",17280.4508167297
"5255",18290.2444118421
"5256",9038.70200606502
"5257",10036.3646524412
"5258",8955.67507505369
"5259",17662.5760021571
"5260",9454.21870115493
"5261",13129.6532981224
"5262",11753.1203606757
"5263",13844.0411103343
"5264",14580.1464663999
"5265",15243.1797507794
"5266",17045.9730577072
"5267",21939.783187699
"5268",12819.0463542454
"5269",12299.4505896648
"5270",14011.4463248293
"5271",13465.3112642088
"5272",12822.7954481066
"5273",11642.6711830568
"5274",15145.4212901733
"5275",12192.9257405511
"5276",12796.556268721
"5277",11645.2592159268
"5278",10537.3944556075
"5279",11215.670600255
"5280",16642.6873920177
"5281",13976.5932291137
"5282",13833.9766058858
"5283",9105.99192014309
"5284",11974.2091260337
"5285",11779.0193270828
"5286",12530.5517409401
"5287",14879.1677127675
"5288",17423.309790428
"5289",11076.39880358
"5290",19777.9326055871
"5291",11394.5356810172
"5292",13393.3406532952
"5293",15921.3250529485
"5294",25310.5886043626
"5295",12105.2816927992
"5296",14028.4458994585
"5297",12418.1615190801
"5298",14837.3479478915
"5299",15115.321407432
"5300",10509.569195256
"5301",12572.0863753953
"5302",9548.78772070721
"5303",8631.79831639905
"5304",22710.8938688099
"5305",11173.0889872527
"5306",11976.9270965773
"5307",10556.9568722639
"5308",12605.4159510397
"5309",15191.1872153298
"5310",9201.73195209567
"5311",11706.4719130019
"5312",11468.6295685133
"5313",10739.5341429466
"5314",14962.4912614862
"5315",14030.4471130082
"5316",12647.5791926764
"5317",15192.8676679298
"5318",8643.07580919825
"5319",13196.957130253
"5320",11312.7910326422
"5321",10349.4179531949
"5322",28527.4921419414
"5323",11594.0050596985
"5324",11949.735292442
"5325",19150.3512196527
"5326",12342.1926656599
"5327",10222.5496358335
"5328",11468.4143724808
"5329",13408.1026082582
"5330",12124.5264821438
"5331",8593.42299110178
"5332",11783.6888628741
"5333",18571.300346067
"5334",10695.3259981877
"5335",10818.9429405235
"5336",15182.6640774188
"5337",11219.2721368906
"5338",16225.2358391612
"5339",10806.1129198614
"5340",13198.9961065287
"5341",14662.1970632602
"5342",13454.4490894995
"5343",13127.8006723292
"5344",15448.9419771915
"5345",12483.3329835777
"5346",16219.8811478895
"5347",12614.8536582864
"5348",16993.76483957
"5349",16190.9683187014
"5350",9475.0338212932
"5351",10155.0895552193
"5352",15940.296560809
"5353",13303.4702666228
"5354",11308.7341850583
"5355",13177.4441458657
"5356",11022.7123082043
"5357",9199.61215391401
"5358",15887.6375564524
"5359",10889.0600330604
"5360",15785.3904065794
"5361",11618.574730375
"5362",8231.59520176258
"5363",12931.8800780872
"5364",15859.8075191114
"5365",16801.5918372901
"5366",15277.2025263417
"5367",12712.2513261365
"5368",17265.7816260419
"5369",12798.3431891145
"5370",15055.0254737539
"5371",24044.4807070861
"5372",13173.3709644915
"5373",11128.7556280507
"5374",19589.0552100022
"5375",19530.7043906592
"5376",18371.9037435987
"5377",9541.44301634617
"5378",16935.9963867865
"5379",11846.7335340651
"5380",12711.5981096337
"5381",15716.7461071822
"5382",8496.41263996312
"5383",11499.007016025
"5384",18534.6970043128
"5385",13662.0513502354
"5386",12585.871384513
"5387",14451.9106784156
"5388",14211.5049989232
"5389",12027.056440835
"5390",10068.960882593
"5391",15105.0289707057
"5392",13787.3289041083
"5393",14217.9733617955
"5394",13207.2188248917
"5395",14583.6135465141
"5396",10760.4949678897
"5397",18270.9182898314
"5398",13320.8366062455
"5399",16054.3089474677
"5400",11261.7261121104
"5401",13261.265170261
"5402",17546.9774529279
"5403",11682.9709055916
"5404",11983.2379231457
"5405",14875.881541913
"5406",10268.5378264337
"5407",12087.4973152365
"5408",10407.1732363367
"5409",11072.1523196946
"5410",18268.119077747
"5411",15212.0979192949
"5412",13896.0377044621
"5413",21230.0907875495
"5414",15744.2141144273
"5415",9575.64783375826
"5416",9505.08380165788
"5417",12938.456407086
"5418",17672.8933475421
"5419",14507.66630175
"5420",15656.5855673739
"5421",10316.6137321126
"5422",10490.4050523357
"5423",12542.420979021
"5424",16180.9957216015
"5425",10196.4690918255
"5426",18053.0602263449
"5427",19621.9674345172
"5428",11735.3318968767
"5429",9882.19528848305
"5430",11044.6139034439
"5431",13942.5346896506
"5432",8253.48332628847
"5433",13931.7916877796
"5434",13446.5123770159
"5435",12493.273062787
"5436",13535.6373356435
"5437",11823.0590122996
"5438",14331.9220833588
"5439",9413.33588447469
"5440",11536.0179916355
"5441",16381.4562136593
"5442",14602.789802304
"5443",10662.322717983
"5444",11402.2530577695
"5445",11717.0782351426
"5446",12609.5371722664
"5447",15380.9487307286
"5448",16870.0565738106
"5449",13437.1892868552
"5450",19753.8707398305
"5451",11547.2680556508
"5452",15802.2318030148
"5453",16601.4391163341
"5454",11290.4886188956
"5455",22529.8894601446
"5456",19537.5955795539
"5457",11453.6945117116
"5458",12877.3164684522
"5459",11661.9538256237
"5460",12080.7075052556
"5461",24629.3234459305
"5462",10159.261335532
"5463",12803.9340461414
"5464",11963.8030491729
"5465",12197.5567085337
"5466",9626.1665615499
"5467",15890.9031864631
"5468",19395.690613646
"5469",10771.716735862
"5470",10196.439196546
"5471",9992.90286034536
"5472",13543.5584155681
"5473",13735.0655945795
"5474",10979.2847175351
"5475",8941.49614209998
"5476",11515.854977786
"5477",10780.1698987671
"5478",16747.0913882042
"5479",13651.8948106023
"5480",14086.2558964399
"5481",12084.332757373
"5482",16702.168192361
"5483",14788.3538619358
"5484",10653.2827585884
"5485",15181.2853395661
"5486",13515.0186275423
"5487",21071.3438097457
"5488",17284.9237167126
"5489",10395.1448610689
"5490",13270.3499267499
"5491",10102.4005235864
"5492",15253.7400279614
"5493",16225.4744163853
"5494",6815.05639617983
"5495",12525.6425433484
"5496",20211.7985564643
"5497",15879.2828123166
"5498",15887.4838155009
"5499",15292.4573374302
"5500",16187.2807532213
"5501",11400.1017126912
"5502",12125.1859434744
"5503",14123.1495804212
"5504",11254.2764483096
"5505",15639.9970698247
"5506",10099.0979177097
"5507",10327.2904110664
"5508",15312.9828302987
"5509",13331.8041918319
"5510",12923.909070853
"5511",13906.0731108738
"5512",11807.3172963746
"5513",11969.5116343865
"5514",8967.33017619687
"5515",11384.7654414929
"5516",13464.3963817846
"5517",16275.0243334645
"5518",22069.4126339651
"5519",14260.0377974863
"5520",10855.7623136411
"5521",13157.8460426916
"5522",17214.3876256948
"5523",13653.7512937557
"5524",19655.339527608
"5525",18349.6616504125
"5526",17901.2391872568
"5527",13576.2239245961
"5528",14545.2002204002
"5529",10938.0133589101
"5530",9896.69386529832
"5531",12770.4024232386
"5532",11757.9661118471
"5533",11300.7566129458
"5534",10438.9195779692
"5535",11178.4542143212
"5536",20835.0508856626
"5537",15883.9887956324
"5538",13514.666478574
"5539",10694.0242209165
"5540",10487.6330973948
"5541",12644.2281608012
"5542",10578.2681703246
"5543",16715.5792994154
"5544",8893.52987952847
"5545",12847.7507239363
"5546",10988.4543796635
"5547",19189.329675685
"5548",13384.5045750809
"5549",11398.8812953488
"5550",9426.22910392386
"5551",16734.6898476983
"5552",13847.3149324596
"5553",12830.4737835797
"5554",13935.5111008194
"5555",19485.9402004433
"5556",9311.62470152678
"5557",8143.7715306188
"5558",15607.7276749431
"5559",11456.2827292538
"5560",16626.6196860192
"5561",13159.71010708
"5562",12139.1305980293
"5563",14564.7825302711
"5564",12006.1932053057
"5565",10938.0341713144
"5566",12051.9076757235
"5567",12468.418781543
"5568",11924.3911223704
"5569",13398.4693783768
"5570",14275.3826739625
"5571",10926.0149302023
"5572",11234.0495453717
"5573",14429.0371123315
"5574",19456.6226521673
"5575",14405.9123551216
"5576",10237.9106128718
"5577",11619.6250875919
"5578",10770.5454802595
"5579",10115.6748059142
"5580",13003.815282035
"5581",11975.3977780117
"5582",10429.0271657555
"5583",10659.030308005
"5584",10537.8466318253
"5585",13705.004905289
"5586",13742.8832578939
"5587",10536.7480612771
"5588",11038.4351671491
"5589",13534.9078898081
"5590",12648.0087284857
"5591",19397.3884796565
"5592",11823.4948482666
"5593",10834.4101191396
"5594",16553.4833335617
"5595",16745.3717246273
"5596",14599.0384147909
"5597",15573.7041825325
"5598",12440.8393293538
"5599",15248.0280021116
"5600",12799.0523330822
"5601",13025.0283833519
"5602",9070.72818095191
"5603",11593.8371072772
"5604",16987.7749354164
"5605",9568.36807084274
"5606",11035.9864818151
"5607",13408.6811663903
"5608",12169.9250900595
"5609",12496.1893750846
"5610",15355.8497582603
"5611",11639.3115069259
"5612",14758.0714462584
"5613",16081.8121286503
"5614",11384.2666324342
"5615",9748.37000610779
"5616",12987.8722443812
"5617",13244.2294227385
"5618",10722.482440648
"5619",10833.1076460367
"5620",16471.5816678907
"5621",15147.1837696779
"5622",18564.2937655719
"5623",15495.0052860194
"5624",14351.5412775308
"5625",10340.9172142332
"5626",11695.6970778612
"5627",11993.9795619715
"5628",11498.1811244528
"5629",12468.8490070219
"5630",13135.01142783
"5631",14353.311574749
"5632",11815.6833475228
"5633",19369.7109468721
"5634",16626.4455314704
"5635",11037.6767659956
"5636",13790.7643197082
"5637",10980.5398511249
"5638",11710.1501053816
"5639",12299.7577001826
"5640",8948.09682077927
"5641",9156.74971508348
"5642",12947.8227354818
"5643",13761.551049956
"5644",11197.7590829539
"5645",10545.3152235346
"5646",14133.8920651647
"5647",16186.4474708443
"5648",10086.2033689124
"5649",16255.7781002194
"5650",12313.4822054253
"5651",13284.3447048241
"5652",10473.7316864187
"5653",10912.5926553137
"5654",7868.46915388216
"5655",12239.9819306046
"5656",14693.1539286528
"5657",9695.97537468991
"5658",15674.8689147745
"5659",16401.9631461144
"5660",11374.276320637
"5661",9140.28802210202
"5662",15295.942466467
"5663",16599.806157076
"5664",11617.4091748795
"5665",13431.2614792242
"5666",11729.7402821787
"5667",15335.9518880732
"5668",13152.0397272042
"5669",12842.1196533199
"5670",10218.5987421374
"5671",13419.0658619793
"5672",8271.22443195566
"5673",12272.4791601562
"5674",12206.4385870371
"5675",15150.0063840662
"5676",14317.2301777348
"5677",12475.1266235656
"5678",11184.1264715598
"5679",11782.7891940675
"5680",12013.0190379304
"5681",10346.065545963
"5682",19351.1718165453
"5683",9575.33321795694
"5684",14004.5893349083
"5685",15829.3970310282
"5686",13533.8399970788
"5687",10186.3174638067
"5688",13735.4146016589
"5689",10188.0601920833
"5690",12460.0626115442
"5691",12594.2113204575
"5692",19216.0294091502
"5693",15470.7961537069
"5694",10740.0734926382
"5695",18231.0696997444
"5696",14555.6600730843
"5697",10296.6705635036
"5698",8422.09081485566
"5699",11074.6881698615
"5700",9452.04926158178
"5701",14287.8548468665
"5702",15560.966710763
"5703",10500.5205628621
"5704",12130.8002538567
"5705",14541.1011776624
"5706",12173.7175095437
"5707",11546.1561745739
"5708",15341.3010784261
"5709",15138.4018694343
"5710",15261.4839503545
"5711",12069.7111136393
"5712",9618.9149109537
"5713",11024.9873346459
"5714",12080.4838257081
"5715",12245.0552370592
"5716",17922.0252056953
"5717",12525.0304576976
"5718",13448.7472910024
"5719",15619.0798563735
"5720",13310.3855258442
"5721",17574.3647218567
"5722",15647.679681923
"5723",8548.70110209379
"5724",12133.9700868188
"5725",18796.9317631067
"5726",11680.4562218533
"5727",11951.1216207153
"5728",13515.4279883327
"5729",12806.1498832314
"5730",11815.2848743341
"5731",10911.6058320738
"5732",14784.3092113145
"5733",9424.60636460403
"5734",10939.092262766
"5735",18738.1299424586
"5736",9719.41674605387
"5737",15844.5942012943
"5738",12622.3734186822
"5739",10588.5191783091
"5740",14480.9755497913
"5741",14460.9209563084
"5742",22989.8708658696
"5743",12228.8284289893
"5744",13544.6880394858
"5745",13447.5735893382
"5746",13861.4342790661
"5747",12332.4322079498
"5748",18128.9111048842
"5749",14184.7783430831
"5750",8954.58394030522
"5751",13185.0217289518
"5752",16197.004998891
"5753",15037.5602897028
"5754",19675.1821260282
"5755",8952.706201232
"5756",11730.0781450159
"5757",15034.0001186923
"5758",16349.8838151112
"5759",12735.3357975899
"5760",12405.758869814
"5761",14714.2755992853
"5762",14589.975878351
"5763",9523.0872698184
"5764",16015.4595107195
"5765",15355.0200339839
"5766",13912.3338808669
"5767",14022.4724471009
"5768",13005.2295366226
"5769",16376.2962738781
"5770",12742.6079203333
"5771",24054.3975648576
"5772",12104.5948997689
"5773",14129.0548094238
"5774",12323.4972867346
"5775",10393.681331539
"5776",10453.3623040679
"5777",15886.1668657822
"5778",14190.9057382607
"5779",10054.7534380026
"5780",11864.6378977822
"5781",13110.2472114458
"5782",12581.9928982504
"5783",17325.9974361795
"5784",9351.89983955878
"5785",12741.3285010898
"5786",11705.7161676012
"5787",19160.8686803481
"5788",13340.8306201019
"5789",13847.6917954987
"5790",18929.4601279466
"5791",17340.126835578
"5792",10907.1451158113
"5793",10808.7924265625
"5794",17002.4397852521
"5795",11415.4179008921
"5796",18577.0264011076
"5797",12309.5107400391
"5798",8424.14484324197
"5799",10487.3626175284
"5800",15652.5251785354
"5801",10663.7825414076
"5802",14539.3905347124
"5803",18640.7496789943
"5804",23593.9022426655
"5805",24261.4674564147
"5806",11458.7065684708
"5807",9260.4936298531
"5808",10722.220695756
"5809",14096.7726899558
"5810",16779.5183671575
"5811",11984.3686532942
"5812",15671.7013055513
