"","x"
"9038",7429
"9039",10759
"9040",2204
"9041",10644
"9042",5893
"9043",2817
"9044",1389
"9045",4273
"9046",4788
"9047",9301
"9048",10286
"9049",7356
"9050",1480
"9051",4555
"9052",28679
"9053",6692
"9054",5988
"9055",5335
"9056",2519
"9057",5892
"9058",6130
"9059",6546
"9060",16912
"9061",4276
"9062",11041
"9063",14105
"9064",9826
"9065",7144
"9066",15521
"9067",2146
"9068",10810
"9069",1761
"9070",9754
"9071",29866
"9072",8916
"9073",24925
"9074",9560
"9075",8616
"9076",7875
"9077",2729
"9078",5822
"9079",9484
"9080",4662
"9081",9517
"9082",9198
"9083",10491
"9084",14334
"9085",12812
"9086",2124
"9087",10429
"9088",8365
"9089",14585
"9090",7392
"9091",5485
"9092",5382
"9093",6259
"9094",11806
"9095",4423
"9096",4888
"9097",4838
"9098",9505
"9099",8740
"9100",33935
"9101",20567
"9102",11496
"9103",12794
"9104",9250
"9105",7200
"9106",17202
"9107",2140
"9108",13956
"9109",3121
"9110",2359
"9111",8500
"9112",982
"9113",7285
"9114",8744
"9115",10572
"9116",13296
"9117",3709
"9118",9087
"9119",4882
"9120",4954
"9121",28617
"9122",9026
"9123",29750
"9124",1961
"9125",12219
"9126",804
"9127",4157
"9128",6694
"9129",4981
"9130",2604
"9131",6321
"9132",12941
"9133",4728
"9134",7002
"9135",1066
"9136",10322
"9137",3031
"9138",8744
"9139",8284
"9140",6697
"9141",15461
"9142",6173
"9143",7690
"9144",14808
"9145",4532
"9146",21928
"9147",13163
"9148",7015
"9149",9222
"9150",3496
"9151",9228
"9152",3145
"9153",6841
"9154",2903
"9155",4143
"9156",9193
"9157",14770
"9158",10112
"9159",1985
"9160",3382
"9161",5413
"9162",15231
"9163",16682
"9164",1689
"9165",8465
"9166",4952
"9167",11414
"9168",5825
"9169",1543
"9170",8082
"9171",8975
"9172",2693
"9173",8449
"9174",5253
"9175",18115
"9176",5641
"9177",4895
"9178",8095
"9179",9038
"9180",10293
"9181",6172
"9182",2557
"9183",6933
"9184",7966
"9185",21333
"9186",5112
"9187",11023
"9188",1504
"9189",14644
"9190",8093
"9191",4438
"9192",6109
"9193",13207
"9194",5939
"9195",4407
"9196",9466
"9197",17786
"9198",6917
"9199",6043
"9200",13476
"9201",2882
"9202",26593
"9203",7558
"9204",10114
"9205",9221
"9206",5844
"9207",6031
"9208",4127
"9209",4435
"9210",6821
"9211",2290
"9212",16984
"9213",3485
"9214",5593
"9215",31345
"9216",10458
"9217",11157
"9218",17243
"9219",26526
"9220",7937
"9221",1318
"9222",4879
"9223",4182
"9224",6396
"9225",3655
"9226",10324
"9227",16092
"9228",7032
"9229",2980
"9230",5745
"9231",20400
"9232",7046
"9233",1982
"9234",1206
"9235",1958
"9236",22474
"9237",5626
"9238",5806
"9239",2313
"9240",687
"9241",4799
"9242",2036
"9243",12953
"9244",5465
"9245",2838
"9246",8542
"9247",5809
"9248",6466
"9249",2948
"9250",1307
"9251",1766
"9252",7633
"9253",6582
"9254",11846
"9255",3982
"9256",7189
"9257",2989
"9258",1926
"9259",4183
"9260",4599
"9261",1021
"9262",10210
"9263",5896
"9264",18554
"9265",10111
"9266",2734
"9267",1743
"9268",1358
"9269",4855
"9270",26628
"9271",2124
"9272",8132
"9273",5029
"9274",2547
"9275",23074
"9276",11528
"9277",17400
"9278",5424
"9279",5725
"9280",20034
"9281",14825
"9282",5193
"9283",7332
"9284",4603
"9285",3495
"9286",5498
"9287",11164
"9288",4387
"9289",12335
"9290",2813
"9291",10106
"9292",13769
"9293",9614
"9294",17108
"9295",4373
"9296",14463
"9297",12509
"9298",8185
"9299",7737
"9300",8002
"9301",7597
"9302",12557
"9303",9849
"9304",16196
"9305",7989
"9306",32490
"9307",5398
"9308",12180
"9309",1040
"9310",9478
"9311",7057
"9312",8175
"9313",1969
"9314",4490
"9315",8317
"9316",12830
"9317",3137
"9318",6857
"9319",14298
"9320",15314
"9321",17640
"9322",11441
"9323",9749
"9324",6014
"9325",2129
"9326",4026
"9327",2238
"9328",738
"9329",19904
"9330",11018
"9331",4570
"9332",14193
"9333",6342
"9334",5435
"9335",4696
"9336",7091
"9337",12753
"9338",2091
"9339",6563
"9340",5845
"9341",1529
"9342",10148
"9343",13977
"9344",14349
"9345",6127
"9346",12233
"9347",13701
"9348",6985
"9349",4352
"9350",8140
"9351",1803
"9352",15726
"9353",4319
"9354",12225
"9355",3391
"9356",4073
"9357",5372
"9358",2059
"9359",8193
"9360",20245
"9361",4202
"9362",2423
"9363",20325
"9364",5093
"9365",1607
"9366",1724
"9367",14894
"9368",25242
"9369",12917
"9370",4941
"9371",6902
"9372",6594
"9373",6522
"9374",11255
"9375",1670
"9376",3347
"9377",7725
"9378",15741
"9379",34010
"9380",6072
"9381",16007
"9382",9276
"9383",9362
"9384",4234
"9385",18625
"9386",10723
"9387",8731
"9388",6662
"9389",1114
"9390",7156
"9391",4237
"9392",2296
"9393",14084
"9394",5292
"9395",14064
"9396",4505
"9397",11630
"9398",15482
"9399",7960
"9400",5123
"9401",7981
"9402",1207
"9403",9518
"9404",16305
"9405",2778
"9406",8762
"9407",5799
"9408",3480
"9409",7607
"9410",11188
"9411",2999
"9412",9887
"9413",4659
"9414",4023
"9415",8124
"9416",15322
"9417",2058
"9418",12625
"9419",7737
"9420",13329
"9421",4689
"9422",13131
"9423",4294
"9424",7545
"9425",7830
"9426",6863
"9427",6833
"9428",5653
"9429",7352
"9430",3525
"9431",4443
"9432",7343
"9433",5607
"9434",3526
"9435",7822
"9436",7351
"9437",12157
"9438",25750
"9439",1630
"9440",2114
"9441",4865
"9442",5783
"9443",5117
"9444",14223
"9445",3985
"9446",4235
"9447",4952
"9448",1659
"9449",13882
"9450",3821
"9451",4540
"9452",18131
"9453",4730
"9454",6175
"9455",260
"9456",3577
"9457",7133
"9458",18504
"9459",3551
"9460",2905
"9461",1995
"9462",4895
"9463",5853
"9464",30244
"9465",8730
"9466",8374
"9467",5486
"9468",479
"9469",7639
"9470",11795
"9471",4096
"9472",13575
"9473",9266
"9474",9409
"9475",5017
"9476",5445
"9477",377
"9478",367
"9479",10537
"9480",6559
"9481",5139
"9482",10456
"9483",7470
"9484",13921
"9485",18808
"9486",7355
"9487",1212
"9488",10021
"9489",6622
"9490",5126
"9491",8142
"9492",2948
"9493",9607
"9494",10628
"9495",1316
"9496",4957
"9497",6073
"9498",10458
"9499",7591
"9500",15621
"9501",7887
"9502",11879
"9503",9835
"9504",11290
"9505",5768
"9506",7838
"9507",19379
"9508",6480
"9509",14042
"9510",4713
"9511",6303
"9512",15899
"9513",25025
"9514",13588
"9515",4692
"9516",15542
"9517",8026
"9518",7118
"9519",15214
"9520",3673
"9521",2845
"9522",9224
"9523",7455
"9524",12370
"9525",17291
"9526",8784
"9527",5355
"9528",3404
"9529",13737
"9530",4267
"9531",15211
"9532",2818
"9533",7375
"9534",14985
"9535",21617
"9536",8382
"9537",5398
"9538",5033
"9539",1908
"9540",18161
"9541",15674
"9542",19249
"9543",13338
"9544",14525
"9545",3547
"9546",7724
"9547",7213
"9548",10241
"9549",12600
"9550",7863
"9551",8367
"9552",16052
"9553",4436
"9554",4878
"9555",27898
"9556",5003
"9557",8855
"9558",6763
"9559",19665
"9560",9113
"9561",3703
"9562",3706
"9563",7592
"9564",1014
"9565",2224
"9566",15453
"9567",11748
"9568",16012
"9569",4584
"9570",21005
"9571",1510
"9572",7276
"9573",4732
"9574",3199
"9575",3724
"9576",22578
"9577",7960
"9578",2052
"9579",24378
"9580",1574
"9581",6862
"9582",9056
"9583",16472
"9584",6769
"9585",3315
"9586",9968
"9587",23317
"9588",13680
"9589",6465
"9590",9775
"9591",6658
"9592",15061
"9593",7078
"9594",12460
"9595",4200
"9596",6622
"9597",3451
"9598",5004
"9599",4444
"9600",4732
"9601",5646
"9602",7670
"9603",2150
"9604",19197
"9605",11175
"9606",743
"9607",11640
"9608",3955
"9609",7585
"9610",3320
"9611",21725
"9612",4565
"9613",5161
"9614",5970
"9615",1123
"9616",6676
"9617",10721
"9618",6797
"9619",3108
"9620",24210
"9621",4883
"9622",2377
"9623",1750
"9624",5596
"9625",2022
"9626",5592
"9627",3177
"9628",945
"9629",9538
"9630",5314
"9631",3391
"9632",3411
"9633",17621
"9634",17719
"9635",10907
"9636",2461
"9637",6424
"9638",10322
"9639",4727
"9640",4097
"9641",13626
"9642",8738
"9643",9722
"9644",3691
"9645",3328
"9646",7365
"9647",1615
"9648",15744
"9649",13188
"9650",10650
"9651",13303
"9652",9080
"9653",4308
"9654",6123
"9655",2443
"9656",8214
"9657",5303
"9658",1778
"9659",129
"9660",22430
"9661",2182
"9662",12356
"9663",13443
"9664",1834
"9665",3597
"9666",4291
"9667",10157
"9668",15945
"9669",14707
"9670",10427
"9671",3401
"9672",7172
"9673",2441
"9674",8154
"9675",8776
"9676",2355
"9677",9004
"9678",5157
"9679",3522
"9680",1336
"9681",8562
"9682",5538
"9683",7672
"9684",11756
"9685",24937
"9686",21383
"9687",8676
"9688",2409
"9689",7933
"9690",5512
"9691",9061
"9692",9264
"9693",8495
"9694",2317
"9695",2589
"9696",1561
"9697",4124
"9698",3854
"9699",1329
"9700",11370
"9701",6761
"9702",6248
"9703",20460
"9704",5721
"9705",4575
"9706",1478
"9707",9759
"9708",4018
"9709",11941
"9710",15437
"9711",3944
"9712",5376
"9713",3844
"9714",5696
"9715",799
"9716",5659
"9717",13480
"9718",324
"9719",8856
"9720",9052
"9721",4600
"9722",6395
"9723",4559
"9724",2318
"9725",810
"9726",4663
"9727",4035
"9728",7269
"9729",1141
"9730",9417
"9731",2195
"9732",3163
"9733",16018
"9734",18014
"9735",10295
"9736",17817
"9737",6417
"9738",10261
"9739",11819
"9740",10455
"9741",9426
"9742",13425
"9743",17110
"9744",1661
"9745",5022
"9746",4209
"9747",6459
"9748",13721
"9749",10486
"9750",6071
"9751",21339
"9752",8935
"9753",3612
"9754",3778
"9755",22176
"9756",6679
"9757",7871
"9758",3010
"9759",5666
"9760",7094
"9761",8564
"9762",3013
"9763",1736
"9764",3700
"9765",9481
"9766",13380
"9767",5089
"9768",6123
"9769",702
"9770",3060
"9771",13817
"9772",12414
"9773",1898
"9774",3962
"9775",9741
"9776",12304
"9777",5039
"9778",7461
"9779",7524
"9780",5257
"9781",7464
"9782",3169
"9783",13042
"9784",6964
"9785",6819
"9786",6153
"9787",5885
"9788",9203
"9789",35531
"9790",7305
"9791",4423
"9792",19415
"9793",4190
"9794",3637
"9795",14879
"9796",3518
"9797",5307
"9798",3261
"9799",7432
"9800",19128
"9801",1570
"9802",7475
"9803",2181
"9804",22555
"9805",6403
"9806",9654
"9807",7408
"9808",11048
"9809",11678
"9810",5452
"9811",4441
"9812",7042
"9813",5573
"9814",12406
"9815",7664
"9816",3052
"9817",6829
"9818",12316
"9819",1891
"9820",4033
"9821",4293
"9822",12221
"9823",12117
"9824",10065
"9825",5585
"9826",12970
"9827",10664
"9828",2758
"9829",5149
"9830",8219
"9831",1759
"9832",20145
"9833",7552
"9834",13190
"9835",18147
"9836",14645
"9837",3387
"9838",3686
"9839",20686
"9840",8166
"9841",12137
"9842",7810
"9843",5668
"9844",1422
"9845",4044
"9846",5010
"9847",5759
"9848",23112
"9849",13169
"9850",10156
"9851",4655
"9852",10033
"9853",11155
"9854",3836
"9855",5506
"9856",7668
"9857",5851
"9858",7881
"9859",12143
"9860",29017
"9861",1425
"9862",15187
"9863",5228
"9864",6719
"9865",28456
"9866",1988
"9867",8269
"9868",27547
"9869",5187
"9870",7814
"9871",882
"9872",14680
"9873",16389
"9874",6190
"9875",3115
"9876",3256
"9877",5794
"9878",17803
"9879",9200
"9880",10330
"9881",11329
"9882",9588
"9883",4460
"9884",7218
"9885",3225
"9886",5028
"9887",13152
"9888",7394
"9889",11375
"9890",2641
"9891",5114
"9892",26098
"9893",2673
"9894",4541
"9895",8325
"9896",9175
"9897",8320
"9898",4961
"9899",3592
"9900",10967
"9901",756
"9902",11546
"9903",2509
"9904",3302
"9905",4558
"9906",168
"9907",12001
"9908",611
"9909",4098
"9910",2799
"9911",11441
"9912",1088
"9913",4850
"9914",5668
"9915",5492
"9916",6963
"9917",2941
"9918",4738
"9919",11549
"9920",14545
"9921",8292
"9922",8336
"9923",3889
"9924",4749
"9925",3290
"9926",4883
"9927",4842
"9928",13422
"9929",1501
"9930",5662
"9931",2807
"9932",10233
"9933",13730
"9934",9362
"9935",3603
"9936",1143
"9937",4846
"9938",12646
"9939",20871
"9940",5394
"9941",6519
"9942",11142
"9943",5268
"9944",5962
"9945",10811
"9946",19323
"9947",22011
"9948",10914
"9949",7253
"9950",3081
"9951",5107
"9952",17207
"9953",7854
"9954",3616
"9955",6469
"9956",13037
"9957",1481
"9958",6689
"9959",824
"9960",14122
"9961",2843
"9962",9159
"9963",6027
"9964",6710
"9965",8272
"9966",7145
"9967",6310
"9968",2972
"9969",12013
"9970",15515
"9971",4940
"9972",2879
"9973",7325
"9974",3358
"9975",7671
"9976",10798
"9977",2075
"9978",653
"9979",2818
"9980",3366
"9981",4277
"9982",5190
"9983",310
"9984",5858
"9985",7917
"9986",6907
"9987",3132
"9988",2199
"9989",4468
"9990",9177
"9991",9177
"9992",6921
"9993",5346
"9994",5038
"9995",12590
"9996",15866
"9997",1904
"9998",5272
"9999",1248
"10000",4787
"10001",4816
"10002",4677
"10003",8833
"10004",3088
"10005",12586
"10006",4534
"10007",3564
"10008",4979
"10009",3126
"10010",5751
"10011",13315
"10012",527
"10013",13528
"10014",4466
"10015",17062
"10016",8321
"10017",739
"10018",7300
"10019",3127
"10020",3257
"10021",3303
"10022",12702
"10023",13385
"10024",7973
"10025",350
"10026",8123
"10027",6675
"10028",9238
"10029",7097
"10030",4679
"10031",1456
"10032",11181
"10033",4342
"10034",5136
"10035",15311
"10036",6446
"10037",29928
"10038",15331
"10039",4082
"10040",5749
"10041",3426
"10042",7016
"10043",1906
"10044",5974
"10045",6359
"10046",2810
"10047",5135
"10048",6952
"10049",14251
"10050",872
"10051",2066
"10052",6151
"10053",13765
"10054",19127
"10055",20014
"10056",12091
"10057",14195
"10058",2993
"10059",681
"10060",6879
"10061",503
"10062",4506
"10063",4013
"10064",5002
"10065",5161
"10066",20158
"10067",12734
"10068",14066
"10069",13805
"10070",4646
"10071",8199
"10072",16938
"10073",11088
"10074",5579
"10075",3160
"10076",14174
"10077",7873
"10078",5356
"10079",5159
"10080",7920
"10081",7442
"10082",12895
"10083",16240
"10084",1862
"10085",7013
"10086",21251
"10087",2269
"10088",1998
"10089",7903
"10090",16613
"10091",4432
"10092",7106
"10093",4042
"10094",1246
"10095",2881
"10096",11695
"10097",4824
"10098",6606
"10099",26118
"10100",7528
"10101",1292
"10102",8570
"10103",4053
"10104",19244
"10105",21308
"10106",18502
"10107",17318
"10108",7175
"10109",16212
"10110",1940
"10111",2678
"10112",4432
"10113",5840
"10114",13399
"10115",5494
"10116",9568
"10117",5073
"10118",8787
"10119",24972
"10120",12913
"10121",1974
"10122",4853
"10123",4051
"10124",3850
"10125",8510
"10126",16521
"10127",8627
"10128",7993
"10129",3732
"10130",15587
"10131",16319
"10132",996
"10133",12749
"10134",5057
"10135",3420
"10136",8942
"10137",3544
"10138",4092
"10139",6704
"10140",9090
"10141",9120
"10142",2102
"10143",9290
"10144",15440
"10145",1467
"10146",6675
"10147",2780
"10148",8713
"10149",7531
"10150",9464
"10151",8676
"10152",25156
"10153",4827
"10154",20308
"10155",11856
"10156",9657
"10157",6075
"10158",5561
"10159",13764
"10160",5195
"10161",2414
"10162",7960
"10163",3422
"10164",5514
"10165",5243
"10166",8059
"10167",2958
"10168",6729
"10169",7733
"10170",8154
"10171",6714
"10172",2894
"10173",5588
"10174",11077
"10175",986
"10176",5881
"10177",13359
"10178",19561
"10179",5239
"10180",3456
"10181",4956
"10182",214
"10183",6797
"10184",13477
"10185",4449
"10186",5544
"10187",8249
"10188",2872
"10189",6224
"10190",8682
"10191",17531
"10192",11895
"10193",7259
"10194",16672
"10195",5047
"10196",6253
"10197",3058
"10198",3935
"10199",8984
"10200",10895
"10201",3470
"10202",14674
"10203",3404
"10204",3768
"10205",4551
"10206",2448
"10207",2023
"10208",6724
"10209",3485
"10210",16609
"10211",7064
"10212",3475
"10213",4077
"10214",11135
"10215",1926
"10216",13115
"10217",9512
"10218",11206
"10219",16700
"10220",23124
"10221",9651
"10222",7541
"10223",9786
"10224",3767
"10225",3701
"10226",11904
"10227",3729
"10228",97
"10229",3225
"10230",9701
"10231",3926
"10232",12185
"10233",13278
"10234",11564
"10235",6258
"10236",8281
"10237",23557
"10238",6254
"10239",5874
"10240",5972
"10241",10341
"10242",7715
"10243",7574
"10244",9188
"10245",21462
"10246",16928
"10247",7394
"10248",4345
"10249",3329
"10250",4314
"10251",7153
"10252",3728
"10253",3565
"10254",1620
"10255",8396
"10256",11839
"10257",1405
"10258",6644
"10259",11664
"10260",4403
"10261",15032
"10262",6160
"10263",14418
"10264",4038
"10265",8135
"10266",2194
"10267",5187
"10268",16243
"10269",4675
"10270",12762
"10271",3694
"10272",7830
"10273",7639
"10274",350
"10275",9657
"10276",2242
"10277",2486
"10278",9223
"10279",1877
"10280",9516
"10281",6914
"10282",833
"10283",12951
"10284",7931
"10285",28364
"10286",22049
"10287",4238
"10288",4740
"10289",11331
"10290",8439
"10291",7255
"10292",3494
"10293",4171
"10294",15136
"10295",6046
"10296",16028
"10297",14791
"10298",4009
"10299",4951
"10300",3616
"10301",1497
"10302",2948
"10303",6335
"10304",2625
"10305",6790
"10306",1971
"10307",14031
"10308",8090
"10309",3701
"10310",14195
"10311",8123
"10312",4735
"10313",4290
"10314",6122
"10315",5270
"10316",3893
"10317",4162
"10318",6094
"10319",7874
"10320",10754
"10321",1233
"10322",6665
"10323",10173
"10324",14998
"10325",11875
"10326",1236
"10327",4463
"10328",8219
"10329",10267
"10330",11700
"10331",885
"10332",1459
"10333",6631
"10334",13775
"10335",17482
"10336",4197
"10337",4614
"10338",8678
"10339",5580
"10340",18960
"10341",2662
"10342",6254
"10343",15656
"10344",3706
"10345",27199
"10346",14184
"10347",14817
"10348",9927
"10349",25769
"10350",7344
"10351",7105
"10352",7120
"10353",4987
"10354",2092
"10355",6979
"10356",4612
"10357",11503
"10358",21604
"10359",991
"10360",1364
"10361",5064
"10362",3001
"10363",27197
"10364",13652
"10365",4036
"10366",12716
"10367",2828
"10368",15106
"10369",5749
"10370",23391
"10371",4142
"10372",6374
"10373",26665
"10374",14383
"10375",9297
"10376",2342
"10377",3663
"10378",7473
"10379",655
"10380",1602
"10381",4485
"10382",6865
"10383",4678
"10384",28266
"10385",4700
"10386",7627
"10387",3862
"10388",8825
"10389",1812
"10390",6454
"10391",14136
"10392",3976
"10393",13665
"10394",2291
"10395",4671
"10396",5457
"10397",10221
"10398",17153
"10399",4134
"10400",1081
"10401",6490
"10402",16566
"10403",9633
"10404",5513
"10405",1722
"10406",5167
"10407",4807
"10408",11822
"10409",3419
"10410",8034
"10411",8301
"10412",17172
"10413",3364
"10414",3617
"10415",21137
"10416",725
"10417",3547
"10418",3867
"10419",12117
"10420",43130
"10421",14461
"10422",7023
"10423",2318
"10424",5154
"10425",6918
"10426",6510
"10427",3467
"10428",8698
"10429",8883
"10430",16547
"10431",10701
"10432",7261
"10433",3297
"10434",8211
"10435",19228
"10436",12384
"10437",7841
"10438",12298
"10439",9335
"10440",14716
"10441",520
"10442",7635
"10443",4127
"10444",17350
"10445",10204
"10446",11294
"10447",4765
"10448",19574
"10449",12760
"10450",11102
"10451",11748
"10452",8274
"10453",6829
"10454",2376
"10455",4349
"10456",1389
"10457",6200
"10458",1437
"10459",6080
"10460",1693
"10461",4676
"10462",6532
"10463",910
"10464",7640
"10465",3033
"10466",3616
"10467",6400
"10468",12276
"10469",12453
"10470",13792
"10471",21325
"10472",2664
"10473",15603
"10474",12352
"10475",18031
"10476",4314
"10477",28770
"10478",5434
"10479",5906
"10480",12204
"10481",5601
"10482",14140
"10483",3119
"10484",2095
"10485",3100
"10486",11415
"10487",7324
"10488",7331
"10489",6136
"10490",3708
"10491",5943
"10492",7469
"10493",2031
"10494",7353
"10495",10488
"10496",1404
"10497",1108
"10498",5317
"10499",2622
"10500",2409
"10501",12680
"10502",1260
"10503",4845
"10504",997
"10505",3869
"10506",4148
"10507",17644
"10508",3339
"10509",3505
"10510",4193
"10511",2946
"10512",15746
"10513",13016
"10514",5996
"10515",5065
"10516",8977
"10517",14297
"10518",9447
"10519",1799
"10520",8006
"10521",6414
"10522",2425
"10523",7167
"10524",2898
"10525",15946
"10526",17401
"10527",5798
"10528",11376
"10529",14250
"10530",8490
"10531",6960
"10532",10166
"10533",16694
"10534",9045
"10535",16290
"10536",19761
"10537",6835
"10538",10587
"10539",6863
"10540",18627
"10541",6580
"10542",12301
"10543",5219
"10544",9708
"10545",17248
"10546",6181
"10547",1590
"10548",22316
"10549",6340
"10550",1212
"10551",7179
"10552",13160
"10553",10278
"10554",5279
"10555",3669
"10556",13536
"10557",7801
"10558",11460
"10559",8598
"10560",11633
"10561",13014
"10562",3834
"10563",6205
"10564",16994
"10565",8464
"10566",6592
"10567",7434
"10568",4517
"10569",5910
"10570",12117
"10571",19223
"10572",302
"10573",1111
"10574",15682
"10575",5981
"10576",5459
"10577",8994
"10578",4936
"10579",19348
"10580",4185
"10581",15144
"10582",5193
"10583",16114
"10584",5727
"10585",12958
"10586",3138
"10587",13203
"10588",6241
"10589",5622
"10590",10474
"10591",3160
"10592",35434
"10593",18354
"10594",6627
"10595",11400
"10596",3348
"10597",22852
"10598",22627
"10599",1750
"10600",6155
"10601",10713
"10602",4906
"10603",8934
"10604",7995
"10605",26936
"10606",15073
"10607",1568
"10608",3810
"10609",2120
"10610",4936
"10611",18107
"10612",22081
"10613",6302
"10614",2575
"10615",10304
"10616",5245
"10617",2884
"10618",18196
"10619",2520
"10620",3338
"10621",20846
"10622",3610
"10623",6283
"10624",5151
"10625",12274
"10626",9970
"10627",1433
"10628",6490
"10629",22323
"10630",7693
"10631",19768
"10632",7034
"10633",6416
"10634",6432
"10635",11636
"10636",3037
"10637",5724
"10638",6630
"10639",14353
"10640",2475
"10641",925
"10642",3101
"10643",4948
"10644",13438
"10645",7892
"10646",5237
"10647",1101
"10648",11619
"10649",14669
"10650",9558
"10651",1419
"10652",23361
"10653",7272
"10654",7686
"10655",8540
"10656",10302
"10657",5409
"10658",10951
"10659",5763
"10660",18129
"10661",10645
"10662",7120
"10663",12893
"10664",13441
"10665",14945
"10666",2962
"10667",5044
"10668",12851
"10669",9044
"10670",7383
"10671",12097
"10672",8528
"10673",11688
"10674",8157
"10675",8369
"10676",2139
"10677",2458
"10678",11453
"10679",20340
"10680",4025
"10681",20183
"10682",7292
"10683",11802
"10684",2648
"10685",3547
"10686",493
"10687",17591
"10688",2608
"10689",5611
"10690",2237
"10691",17149
"10692",9470
"10693",23219
"10694",22725
"10695",1005
"10696",231
"10697",8956
"10698",4798
"10699",13602
"10700",1926
"10701",10644
"10702",3333
"10703",20302
"10704",10049
"10705",2006
"10706",4975
"10707",2263
"10708",11936
"10709",5195
"10710",1449
"10711",3753
"10712",3771
"10713",4522
"10714",7492
"10715",5578
"10716",26380
"10717",7956
"10718",10724
"10719",3565
"10720",8984
"10721",2223
"10722",4835
"10723",2364
"10724",4030
"10725",21808
"10726",8210
"10727",2367
"10728",5588
"10729",10316
"10730",13250
"10731",10244
"10732",7007
"10733",16177
"10734",6294
"10735",5105
"10736",6421
"10737",6933
"10738",14312
"10739",8497
"10740",14290
"10741",4344
"10742",10353
"10743",4377
"10744",10423
"10745",3297
"10746",5853
"10747",3536
"10748",2376
"10749",3302
"10750",16491
"10751",5424
"10752",14478
"10753",3615
"10754",4886
"10755",19404
"10756",25827
"10757",5676
"10758",13449
"10759",2936
"10760",3783
"10761",7515
"10762",4171
"10763",17678
"10764",5310
"10765",13501
"10766",5132
"10767",6987
"10768",4758
"10769",11465
"10770",7154
"10771",4561
"10772",891
"10773",1578
"10774",18048
"10775",17570
"10776",2103
"10777",28449
"10778",4488
"10779",3183
"10780",2387
"10781",15839
"10782",23128
"10783",9263
"10784",3512
"10785",3073
"10786",1152
"10787",3324
"10788",7772
"10789",6334
"10790",19564
"10791",7079
"10792",5062
"10793",16159
"10794",6631
"10795",1729
"10796",3136
"10797",4399
"10798",6211
"10799",4829
"10800",4228
"10801",19538
"10802",8365
"10803",8953
"10804",4997
"10805",7204
"10806",3542
"10807",10106
"10808",7278
"10809",4039
"10810",9277
"10811",4314
"10812",15567
"10813",12652
"10814",8838
"10815",10474
"10816",6911
"10817",8880
"10818",2247
"10819",1422
"10820",1860
"10821",10040
"10822",6190
"10823",5747
"10824",5745
"10825",8545
"10826",18322
"10827",1045
"10828",8648
"10829",16364
"10830",4735
"10831",5015
"10832",8155
"10833",8971
"10834",3532
"10835",13053
"10836",4587
"10837",3189
"10838",11861
"10839",14370
"10840",4103
"10841",13462
"10842",6387
"10843",4948
"10844",5613
"10845",1915
"10846",2371
"10847",8380
"10848",1536
"10849",1745
"10850",18687
"10851",14941
"10852",16844
"10853",5301
"10854",7496
"10855",2428
"10856",3795
"10857",15765
"10858",4629
"10859",2053
"10860",11923
"10861",6510
"10862",6204
"10863",2077
"10864",11865
"10865",7199
"10866",3924
"10867",2155
"10868",13235
"10869",12570
"10870",1674
"10871",2130
"10872",25297
"10873",3088
"10874",11679
"10875",13583
"10876",15457
"10877",3632
"10878",8188
"10879",19233
"10880",9633
"10881",11255
"10882",2688
"10883",7387
"10884",11713
"10885",6603
"10886",12678
"10887",12574
"10888",14468
"10889",3336
"10890",12036
"10891",7774
"10892",10088
"10893",17181
"10894",2805
"10895",4622
"10896",8284
"10897",6790
"10898",4752
"10899",7805
"10900",9077
"10901",3826
"10902",14422
"10903",3329
"10904",7947
"10905",5865
"10906",50399
"10907",6266
"10908",3539
"10909",8767
"10910",2314
"10911",6287
"10912",12207
"10913",6565
"10914",6426
"10915",12215
"10916",4265
"10917",5766
"10918",10380
"10919",6677
"10920",11647
"10921",8147
"10922",4598
"10923",7996
"10924",14854
"10925",4180
"10926",6785
"10927",5775
"10928",5984
"10929",2092
"10930",6939
"10931",629
"10932",15022
"10933",5258
"10934",17455
"10935",4710
"10936",2167
"10937",2600
"10938",277
"10939",5500
"10940",2130
"10941",18651
"10942",10484
"10943",9475
"10944",4413
"10945",1784
"10946",20642
"10947",8758
"10948",3249
"10949",6092
"10950",20121
"10951",4921
"10952",3623
"10953",5607
"10954",13552
"10955",9006
"10956",2344
"10957",2591
"10958",1390
"10959",11403
"10960",4711
"10961",14170
"10962",299
"10963",1116
"10964",1626
"10965",5796
"10966",2086
"10967",8201
"10968",3313
"10969",8369
"10970",15013
"10971",4179
"10972",1973
"10973",7490
"10974",30272
"10975",1689
"10976",18200
"10977",15772
"10978",12888
"10979",2134
"10980",3725
"10981",2350
"10982",698
"10983",7338
"10984",9916
"10985",5091
"10986",6983
"10987",1815
"10988",7286
"10989",10556
"10990",7447
"10991",7813
"10992",4822
"10993",20087
"10994",5908
"10995",1183
"10996",6704
"10997",1172
"10998",12867
"10999",6723
"11000",2920
"11001",516
"11002",5007
"11003",11381
"11004",6695
"11005",4167
"11006",18556
"11007",7742
"11008",5177
"11009",18003
"11010",6230
"11011",22661
"11012",4013
"11013",1975
"11014",1457
"11015",11969
"11016",14463
"11017",9074
"11018",1450
"11019",11382
"11020",7570
"11021",9080
"11022",10338
"11023",6941
"11024",10015
"11025",17909
"11026",20477
"11027",6343
"11028",8775
"11029",4295
"11030",6923
"11031",605
"11032",7823
"11033",5113
"11034",5336
"11035",5315
"11036",8927
"11037",6077
"11038",13754
"11039",11146
"11040",6548
"11041",4729
"11042",6000
"11043",7041
