"","x"
"4986",7878
"4987",999
"4988",4501
"4989",11820
"4990",3662
"4991",715
"4992",1586
"4993",2280
"4994",1153
"4995",6023
"4996",2541
"4997",606
"4998",919
"4999",1968
"5000",415
"5001",8692
"5002",30
"5003",454
"5004",20107
"5005",304
"5006",12065
"5007",4144
"5008",5763
"5009",169
"5010",8622
"5011",14630
"5012",3399
"5013",1102
"5014",409
"5015",563
"5016",65
"5017",2969
"5018",3077
"5019",2625
"5020",152
"5021",1789
"5022",1632
"5023",4128
"5024",62
"5025",3307
"5026",6653
"5027",4829
"5028",5129
"5029",10357
"5030",1770
"5031",2560
"5032",7434
"5033",1262
"5034",2086
"5035",6779
"5036",196
"5037",2803
"5038",291
"5039",329
"5040",1524
"5041",604
"5042",884
"5043",1290
"5044",3374
"5045",13667
"5046",5188
"5047",1177
"5048",341
"5049",1483
"5050",3581
"5051",940
"5052",5760
"5053",5601
"5054",5572
"5055",146
"5056",4151
"5057",416
"5058",440
"5059",8374
"5060",3638
"5061",318
"5062",296
"5063",802
"5064",170
"5065",2522
"5066",1123
"5067",733
"5068",1707
"5069",2381
"5070",6874
"5071",1788
"5072",3172
"5073",135
"5074",1660
"5075",11824
"5076",4104
"5077",1103
"5078",7275
"5079",1825
"5080",220
"5081",371
"5082",2344
"5083",4679
"5084",3707
"5085",230
"5086",294
"5087",448
"5088",21
"5089",213
"5090",3028
"5091",541
"5092",8050
"5093",226
"5094",277
"5095",2592
"5096",5546
"5097",87
"5098",10983
"5099",3520
"5100",357
"5101",1004
"5102",298
"5103",6827
"5104",3815
"5105",1530
"5106",4153
"5107",3387
"5108",54
"5109",5596
"5110",887
"5111",3091
"5112",61
"5113",667
"5114",12158
"5115",772
"5116",1805
"5117",4268
"5118",194
"5119",7138
"5120",4929
"5121",3529
"5122",8676
"5123",1127
"5124",1931
"5125",242
"5126",2587
"5127",3012
"5128",362
"5129",234
"5130",4693
"5131",639
"5132",1410
"5133",835
"5134",1413
"5135",2503
"5136",1710
"5137",385
"5138",1972
"5139",14269
"5140",6333
"5141",753
"5142",1216
"5143",7966
"5144",4276
"5145",2773
"5146",238
"5147",11054
"5148",282
"5149",1446
"5150",453
"5151",2620
"5152",2699
"5153",114
"5154",2173
"5155",2307
"5156",2546
"5157",261
"5158",3841
"5159",4013
"5160",1647
"5161",3068
"5162",393
"5163",1926
"5164",28
"5165",2938
"5166",237
"5167",582
"5168",6803
"5169",383
"5170",2965
"5171",1525
"5172",371
"5173",2627
"5174",1228
"5175",8434
"5176",2386
"5177",9568
"5178",5873
"5179",2408
"5180",7745
"5181",909
"5182",315
"5183",1447
"5184",10288
"5185",4261
"5186",4142
"5187",2044
"5188",1204
"5189",534
"5190",1321
"5191",221
"5192",49
"5193",1438
"5194",5725
"5195",2790
"5196",4988
"5197",237
"5198",554
"5199",1370
"5200",1350
"5201",921
"5202",176
"5203",228
"5204",268
"5205",3460
"5206",49
"5207",1770
"5208",705
"5209",607
"5210",6614
"5211",6938
"5212",3358
"5213",2315
"5214",5970
"5215",1554
"5216",7127
"5217",3318
"5218",3774
"5219",1061
"5220",1889
"5221",2026
"5222",2917
"5223",4429
"5224",2564
"5225",796
"5226",6270
"5227",5340
"5228",5134
"5229",564
"5230",152
"5231",6657
"5232",3403
"5233",315
"5234",4094
"5235",4731
"5236",170
"5237",5038
"5238",1056
"5239",2236
"5240",1424
"5241",683
"5242",1915
"5243",47
"5244",6168
"5245",430
"5246",3932
"5247",1198
"5248",1254
"5249",1424
"5250",1880
"5251",518
"5252",1050
"5253",2167
"5254",7378
"5255",5736
"5256",865
"5257",754
"5258",161
"5259",3472
"5260",762
"5261",1466
"5262",1005
"5263",3376
"5264",2330
"5265",951
"5266",3387
"5267",6235
"5268",2189
"5269",933
"5270",1574
"5271",3483
"5272",891
"5273",1884
"5274",2536
"5275",1839
"5276",3207
"5277",2427
"5278",267
"5279",329
"5280",2526
"5281",3250
"5282",696
"5283",571
"5284",1412
"5285",944
"5286",1893
"5287",1658
"5288",631
"5289",335
"5290",8179
"5291",735
"5292",3
"5293",1889
"5294",14483
"5295",1999
"5296",3407
"5297",2706
"5298",1573
"5299",6907
"5300",663
"5301",556
"5302",1534
"5303",692
"5304",6309
"5305",1505
"5306",1850
"5307",1644
"5308",1445
"5309",4177
"5310",1069
"5311",70
"5312",173
"5313",616
"5314",3805
"5315",4049
"5316",2777
"5317",1633
"5318",315
"5319",1847
"5320",1085
"5321",846
"5322",14789
"5323",470
"5324",494
"5325",1313
"5326",910
"5327",607
"5328",2668
"5329",4193
"5330",2998
"5331",430
"5332",1816
"5333",8926
"5334",361
"5335",1327
"5336",6591
"5337",631
"5338",1593
"5339",480
"5340",3956
"5341",2687
"5342",2008
"5343",60
"5344",3999
"5345",2972
"5346",5125
"5347",332
"5348",7684
"5349",7624
"5350",180
"5351",437
"5352",2344
"5353",450
"5354",3517
"5355",2784
"5356",988
"5357",287
"5358",1517
"5359",53
"5360",2486
"5361",121
"5362",118
"5363",483
"5364",2015
"5365",4071
"5366",348
"5367",4699
"5368",4811
"5369",2382
"5370",3584
"5371",12489
"5372",3077
"5373",601
"5374",2233
"5375",8176
"5376",1375
"5377",990
"5378",7019
"5379",1896
"5380",1228
"5381",248
"5382",1
"5383",1436
"5384",5400
"5385",681
"5386",2499
"5387",2782
"5388",3274
"5389",1900
"5390",399
"5391",6500
"5392",738
"5393",3333
"5394",2128
"5395",2056
"5396",70
"5397",5941
"5398",2536
"5399",1292
"5400",1759
"5401",3505
"5402",1522
"5403",1420
"5404",4106
"5405",6589
"5406",1764
"5407",3263
"5408",828
"5409",1218
"5410",357
"5411",6220
"5412",900
"5413",13839
"5414",4729
"5415",292
"5416",920
"5417",86
"5418",5511
"5419",4881
"5420",6365
"5421",145
"5422",2031
"5423",2548
"5424",6132
"5425",2378
"5426",4239
"5427",8580
"5428",1201
"5429",1157
"5430",80
"5431",2372
"5432",1300
"5433",741
"5434",2848
"5435",1509
"5436",1852
"5437",1433
"5438",2382
"5439",732
"5440",610
"5441",529
"5442",501
"5443",718
"5444",2212
"5445",420
"5446",3903
"5447",3669
"5448",6312
"5449",2642
"5450",8120
"5451",551
"5452",6438
"5453",5046
"5454",1864
"5455",8989
"5456",5143
"5457",1303
"5458",1609
"5459",949
"5460",2409
"5461",15829
"5462",1899
"5463",1797
"5464",1151
"5465",294
"5466",1514
"5467",19
"5468",7967
"5469",739
"5470",645
"5471",1614
"5472",1529
"5473",2946
"5474",803
"5475",1965
"5476",188
"5477",691
"5478",6101
"5479",1777
"5480",2570
"5481",893
"5482",4633
"5483",1345
"5484",1778
"5485",3027
"5486",1683
"5487",5199
"5488",5635
"5489",318
"5490",1304
"5491",1472
"5492",7312
"5493",5985
"5494",139
"5495",1282
"5496",9089
"5497",2018
"5498",6200
"5499",5312
"5500",3781
"5501",2377
"5502",2293
"5503",4757
"5504",1014
"5505",4691
"5506",389
"5507",304
"5508",2627
"5509",2050
"5510",1295
"5511",1694
"5512",238
"5513",1773
"5514",337
"5515",2673
"5516",1415
"5517",3769
"5518",11803
"5519",2497
"5520",294
"5521",1791
"5522",6162
"5523",878
"5524",8437
"5525",3942
"5526",5623
"5527",3180
"5528",176
"5529",1101
"5530",778
"5531",3369
"5532",701
"5533",207
"5534",144
"5535",921
"5536",7199
"5537",6391
"5538",2728
"5539",806
"5540",2774
"5541",1131
"5542",732
"5543",1783
"5544",73
"5545",1633
"5546",4019
"5547",1166
"5548",4305
"5549",997
"5550",316
"5551",6135
"5552",2535
"5553",1447
"5554",4853
"5555",8347
"5556",1005
"5557",472
"5558",7810
"5559",2496
"5560",6017
"5561",1844
"5562",1585
"5563",1654
"5564",773
"5565",726
"5566",2529
"5567",2609
"5568",2124
"5569",545
"5570",4292
"5571",1712
"5572",1635
"5573",1248
"5574",5173
"5575",3918
"5576",1681
"5577",1609
"5578",777
"5579",206
"5580",2424
"5581",1196
"5582",3322
"5583",1949
"5584",164
"5585",4605
"5586",1604
"5587",124
"5588",846
"5589",1218
"5590",3196
"5591",5324
"5592",720
"5593",1634
"5594",5633
"5595",1240
"5596",2884
"5597",5479
"5598",3926
"5599",245
"5600",1379
"5601",3933
"5602",862
"5603",970
"5604",823
"5605",676
"5606",2878
"5607",2754
"5608",988
"5609",1614
"5610",5880
"5611",1276
"5612",1624
"5613",5694
"5614",2386
"5615",611
"5616",866
"5617",1002
"5618",1330
"5619",613
"5620",4576
"5621",2497
"5622",8250
"5623",3483
"5624",2315
"5625",618
"5626",783
"5627",809
"5628",1235
"5629",1694
"5630",3532
"5631",4143
"5632",2700
"5633",7225
"5634",7503
"5635",761
"5636",1906
"5637",1296
"5638",1667
"5639",676
"5640",609
"5641",627
"5642",2876
"5643",3292
"5644",442
"5645",427
"5646",3789
"5647",2616
"5648",294
"5649",7097
"5650",1122
"5651",2223
"5652",1563
"5653",3609
"5654",144
"5655",1206
"5656",1493
"5657",32
"5658",4982
"5659",4606
"5660",476
"5661",641
"5662",5550
"5663",4413
"5664",707
"5665",624
"5666",3074
"5667",6095
"5668",3115
"5669",4071
"5670",1569
"5671",261
"5672",560
"5673",968
"5674",1611
"5675",3589
"5676",2475
"5677",1332
"5678",1308
"5679",218
"5680",2802
"5681",2864
"5682",9678
"5683",749
"5684",1863
"5685",6480
"5686",2757
"5687",473
"5688",1036
"5689",788
"5690",1373
"5691",2559
"5692",9613
"5693",7942
"5694",723
"5695",7789
"5696",2662
"5697",1488
"5698",29
"5699",715
"5700",1335
"5701",4558
"5702",4949
"5703",1203
"5704",1000
"5705",1665
"5706",2238
"5707",403
"5708",6081
"5709",4147
"5710",1840
"5711",1549
"5712",40
"5713",225
"5714",1225
"5715",1877
"5716",8262
"5717",1883
"5718",2712
"5719",7382
"5720",4245
"5721",1931
"5722",3420
"5723",1015
"5724",34
"5725",2802
"5726",20
"5727",4123
"5728",788
"5729",2323
"5730",38
"5731",489
"5732",4287
"5733",257
"5734",270
"5735",4753
"5736",83
"5737",5955
"5738",2675
"5739",1252
"5740",808
"5741",1509
"5742",11606
"5743",2871
"5744",4703
"5745",1338
"5746",2024
"5747",219
"5748",6868
"5749",1867
"5750",334
"5751",1843
"5752",5896
"5753",1777
"5754",9543
"5755",44
"5756",59
"5757",5436
"5758",4649
"5759",358
"5760",4819
"5761",4406
"5762",3484
"5763",209
"5764",2288
"5765",468
"5766",1287
"5767",4564
"5768",1623
"5769",4621
"5770",3968
"5771",12987
"5772",1656
"5773",2334
"5774",1317
"5775",196
"5776",779
"5777",3981
"5778",390
"5779",846
"5780",2538
"5781",407
"5782",497
"5783",7868
"5784",242
"5785",2736
"5786",1869
"5787",7769
"5788",308
"5789",1577
"5790",9277
"5791",1143
"5792",1959
"5793",291
"5794",4372
"5795",1214
"5796",7333
"5797",466
"5798",441
"5799",1245
"5800",6116
"5801",1253
"5802",4154
"5803",7817
"5804",10675
"5805",13062
"5806",2669
"5807",165
"5808",1384
"5809",1849
"5810",5070
"5811",3063
"5812",4687
"5813",688
"5814",1712
"5815",1174
"5816",1703
"5817",1169
"5818",2240
"5819",10955
"5820",1585
"5821",233
"5822",4064
"5823",2199
"5824",865
"5825",327
"5826",672
"5827",1100
"5828",7459
"5829",977
"5830",4112
"5831",366
"5832",3934
"5833",2306
"5834",2057
"5835",2786
"5836",1547
"5837",1322
"5838",479
"5839",5602
"5840",489
"5841",1865
"5842",2315
"5843",2256
"5844",7000
"5845",2038
"5846",921
"5847",404
"5848",3032
"5849",97
"5850",2480
"5851",91
"5852",4415
"5853",5389
"5854",755
"5855",3451
"5856",17827
"5857",615
"5858",109
"5859",3557
"5860",295
"5861",1954
"5862",7422
"5863",2297
"5864",598
"5865",379
"5866",355
"5867",2697
"5868",5055
"5869",1990
"5870",3224
"5871",2827
"5872",8881
"5873",1066
"5874",3631
"5875",1412
"5876",1837
"5877",2109
"5878",1205
"5879",945
"5880",1499
"5881",187
"5882",9
"5883",1865
"5884",2278
"5885",2360
"5886",2553
"5887",4117
"5888",6664
"5889",1597
"5890",1201
"5891",501
"5892",4976
"5893",334
"5894",1113
"5895",3646
"5896",3926
"5897",1320
"5898",6136
"5899",3746
"5900",143
"5901",2048
"5902",842
"5903",495
"5904",7985
"5905",1058
"5906",1385
"5907",3046
"5908",352
"5909",3224
"5910",3120
"5911",127
"5912",7227
"5913",3521
"5914",1362
"5915",391
"5916",2184
"5917",490
"5918",1683
"5919",1916
"5920",1256
"5921",1133
"5922",183
"5923",9920
"5924",1519
"5925",1973
"5926",1390
"5927",3276
"5928",5278
"5929",2404
"5930",2079
"5931",1346
"5932",1101
"5933",2717
"5934",2393
"5935",6495
"5936",51
"5937",5825
"5938",2115
"5939",1988
"5940",1793
"5941",1838
"5942",4709
"5943",1557
"5944",1305
"5945",1411
"5946",886
"5947",6776
"5948",1236
"5949",1956
"5950",430
"5951",2303
"5952",176
"5953",2211
"5954",269
"5955",10803
"5956",1077
"5957",563
"5958",681
"5959",258
"5960",710
"5961",211
"5962",4976
"5963",248
"5964",4174
"5965",349
"5966",312
"5967",1352
"5968",1785
"5969",432
"5970",759
"5971",52
"5972",182
"5973",2831
"5974",226
"5975",687
"5976",5149
"5977",272
"5978",2334
"5979",1670
"5980",6493
"5981",1651
"5982",846
"5983",476
"5984",553
"5985",1406
"5986",1364
"5987",1953
"5988",14
"5989",1853
"5990",2712
"5991",837
"5992",7658
"5993",959
"5994",666
"5995",7926
"5996",8144
"5997",347
"5998",793
"5999",2697
"6000",512
"6001",6164
"6002",1307
"6003",612
"6004",2231
"6005",17036
"6006",2144
"6007",606
"6008",3066
"6009",1551
"6010",3652
"6011",248
"6012",1014
"6013",1423
"6014",1318
"6015",3894
"6016",1180
"6017",390
"6018",587
"6019",1441
"6020",165
"6021",369
"6022",1207
"6023",1824
"6024",4139
"6025",1886
"6026",1543
"6027",1260
"6028",347
"6029",6526
"6030",1376
"6031",3941
"6032",3636
"6033",76
"6034",775
"6035",1994
"6036",1497
"6037",1782
"6038",3197
"6039",1235
"6040",1064
"6041",1024
"6042",559
"6043",2091
"6044",4672
"6045",393
"6046",3200
"6047",2243
"6048",7581
"6049",34
"6050",404
"6051",5676
"6052",3467
"6053",2076
"6054",1053
"6055",2630
"6056",744
"6057",175
"6058",4007
"6059",63
"6060",318
"6061",9721
"6062",5707
"6063",5541
"6064",6801
"6065",13612
"6066",89
"6067",514
"6068",1489
"6069",3423
"6070",2311
"6071",24
"6072",1746
"6073",8841
"6074",1459
"6075",672
"6076",1838
"6077",217
"6078",1233
"6079",4524
"6080",2228
"6081",2088
"6082",169
"6083",267
"6084",3430
"6085",1072
"6086",1962
"6087",998
"6088",609
"6089",13
"6090",5748
"6091",1803
"6092",2474
"6093",3477
"6094",254
"6095",1327
"6096",654
"6097",2603
"6098",72
"6099",565
"6100",24
"6101",6153
"6102",3949
"6103",6493
"6104",1111
"6105",584
"6106",4993
"6107",685
"6108",448
"6109",1038
"6110",629
"6111",3755
"6112",5608
"6113",461
"6114",2426
"6115",7730
"6116",3244
"6117",5336
"6118",2089
"6119",2006
"6120",6329
"6121",5122
"6122",904
"6123",2874
"6124",1014
"6125",2395
"6126",561
"6127",3118
"6128",1698
"6129",8422
"6130",131
"6131",3371
"6132",1288
"6133",594
"6134",33
"6135",7680
"6136",9458
"6137",3741
"6138",318
"6139",1598
"6140",306
"6141",4395
"6142",672
"6143",786
"6144",942
"6145",148
"6146",1069
"6147",7492
"6148",1728
"6149",1207
"6150",1160
"6151",90
"6152",404
"6153",893
"6154",5849
"6155",1119
"6156",1346
"6157",4665
"6158",2717
"6159",506
"6160",2836
"6161",906
"6162",1355
"6163",10784
"6164",2226
"6165",730
"6166",7415
"6167",2784
"6168",400
"6169",429
"6170",6616
"6171",2390
"6172",2361
"6173",2180
"6174",666
"6175",5363
"6176",809
"6177",696
"6178",5199
"6179",6767
"6180",5039
"6181",744
"6182",2092
"6183",1402
"6184",12775
"6185",1252
"6186",1708
"6187",740
"6188",2208
"6189",1834
"6190",1964
"6191",588
"6192",914
"6193",876
"6194",960
"6195",4649
"6196",4705
"6197",2120
"6198",2285
"6199",8950
"6200",1517
"6201",1683
"6202",602
"6203",16011
"6204",230
"6205",996
"6206",2670
"6207",822
"6208",586
"6209",964
"6210",9328
"6211",2230
"6212",3244
"6213",1578
"6214",47
"6215",5531
"6216",1709
"6217",2542
"6218",281
"6219",10007
"6220",490
"6221",2660
"6222",7643
"6223",375
"6224",965
"6225",3056
"6226",1108
"6227",4252
"6228",1150
"6229",6320
"6230",850
"6231",2809
"6232",1593
"6233",3910
"6234",1441
"6235",1328
"6236",6745
"6237",2074
"6238",2037
"6239",4472
"6240",1595
"6241",610
"6242",2455
"6243",8984
"6244",7665
"6245",1049
"6246",908
"6247",4154
"6248",894
"6249",4729
"6250",1881
"6251",112
"6252",753
"6253",2019
"6254",5742
"6255",5191
"6256",303
"6257",386
"6258",894
"6259",15546
"6260",753
"6261",697
"6262",5362
"6263",786
"6264",10798
"6265",5991
"6266",2829
"6267",2003
"6268",683
"6269",3050
"6270",1986
"6271",3393
"6272",4773
"6273",657
"6274",1407
"6275",1546
"6276",446
"6277",33
"6278",1046
"6279",3809
"6280",6380
"6281",3720
"6282",12993
"6283",3970
"6284",2925
"6285",167
"6286",8489
"6287",6013
"6288",2233
"6289",5475
"6290",853
"6291",2211
"6292",4842
"6293",9743
"6294",46
"6295",2906
"6296",1675
"6297",986
"6298",420
"6299",5648
"6300",1899
"6301",232
"6302",2267
"6303",694
"6304",76
"6305",678
"6306",2503
"6307",903
"6308",10038
"6309",683
"6310",1171
"6311",631
"6312",5787
"6313",728
"6314",1659
"6315",2002
"6316",4376
"6317",752
"6318",3496
"6319",5079
"6320",1282
"6321",204
"6322",1288
"6323",213
"6324",3460
"6325",921
"6326",955
"6327",584
"6328",5654
"6329",169
"6330",3391
"6331",4116
"6332",4067
"6333",1238
"6334",963
"6335",979
"6336",2482
"6337",632
"6338",4830
"6339",499
"6340",857
"6341",647
"6342",5035
"6343",3918
"6344",1097
"6345",755
"6346",2668
"6347",8869
"6348",646
"6349",4295
"6350",1150
"6351",748
"6352",5019
"6353",3466
"6354",1163
"6355",1882
"6356",4099
"6357",2186
"6358",161
"6359",10769
"6360",2313
"6361",1203
"6362",1701
"6363",29
"6364",2503
"6365",8776
"6366",353
"6367",433
"6368",2323
"6369",2399
"6370",10680
"6371",4850
"6372",17250
"6373",6114
"6374",2357
"6375",382
"6376",424
"6377",1077
"6378",870
"6379",1051
"6380",6122
"6381",769
"6382",294
"6383",619
"6384",524
"6385",1002
"6386",324
"6387",505
"6388",75
"6389",287
"6390",647
"6391",9609
"6392",1302
"6393",821
"6394",5791
"6395",6933
"6396",4631
"6397",192
"6398",2718
"6399",472
"6400",6284
"6401",2765
"6402",2553
"6403",3242
"6404",1351
"6405",81
"6406",3794
"6407",59
"6408",634
"6409",4379
"6410",2932
"6411",1031
"6412",968
"6413",919
"6414",3954
"6415",3667
"6416",10746
"6417",13631
"6418",2255
"6419",825
"6420",596
"6421",2501
"6422",2301
"6423",1362
"6424",3786
"6425",2815
"6426",1710
"6427",2661
"6428",2008
"6429",3170
"6430",536
"6431",7
"6432",625
"6433",3540
"6434",482
"6435",26
"6436",17188
"6437",786
"6438",4433
"6439",314
"6440",5874
"6441",4394
"6442",3971
"6443",368
"6444",224
"6445",83
"6446",2769
"6447",2747
"6448",5285
"6449",2941
"6450",484
"6451",4183
"6452",856
"6453",10054
"6454",2496
"6455",4204
"6456",1548
"6457",1109
"6458",15437
"6459",550
"6460",2029
"6461",633
"6462",5693
"6463",2660
"6464",3401
"6465",8251
"6466",6210
"6467",574
"6468",1022
"6469",5334
"6470",1366
"6471",16
"6472",699
"6473",1277
"6474",4266
"6475",24
"6476",1583
"6477",489
"6478",1878
"6479",402
"6480",4067
"6481",1433
"6482",206
"6483",747
"6484",1276
"6485",2949
"6486",1233
"6487",1470
"6488",1890
"6489",1621
"6490",196
"6491",89
"6492",2332
"6493",1093
"6494",5802
"6495",4795
"6496",1441
"6497",2135
"6498",2360
"6499",2395
"6500",3851
"6501",436
"6502",5854
"6503",3669
"6504",652
"6505",1430
"6506",1648
"6507",12312
"6508",7025
"6509",1132
"6510",1459
"6511",4840
"6512",4910
"6513",2285
"6514",1142
"6515",434
"6516",757
"6517",4654
"6518",709
"6519",414
"6520",1833
"6521",2944
"6522",487
"6523",1718
"6524",258
"6525",10641
"6526",3162
"6527",10876
"6528",846
"6529",3016
"6530",6922
"6531",2903
"6532",1495
"6533",7303
"6534",2448
"6535",1701
"6536",625
"6537",55
"6538",222
"6539",163
"6540",198
"6541",822
"6542",224
"6543",3184
"6544",3453
"6545",5908
"6546",1825
"6547",297
"6548",2371
"6549",6275
"6550",5526
"6551",1377
"6552",7510
"6553",4817
"6554",8249
"6555",5483
"6556",158
"6557",2042
"6558",5206
"6559",31
"6560",806
"6561",4500
"6562",20346
"6563",1545
"6564",4918
"6565",3786
"6566",1677
"6567",5812
"6568",135
"6569",1469
"6570",1026
"6571",7244
"6572",1639
"6573",559
"6574",554
"6575",26
"6576",52
"6577",267
"6578",1515
"6579",4663
"6580",4831
"6581",7290
"6582",1461
"6583",7839
"6584",743
"6585",1760
"6586",4485
"6587",1204
"6588",185
"6589",1194
"6590",2025
"6591",1540
"6592",200
"6593",7762
"6594",2839
"6595",1904
"6596",483
"6597",2038
"6598",4140
"6599",3974
"6600",2993
"6601",1485
"6602",4064
"6603",1454
"6604",2289
"6605",7245
"6606",4692
"6607",606
"6608",320
"6609",3
"6610",53
"6611",3782
"6612",469
"6613",2609
"6614",966
"6615",172
"6616",4
"6617",751
"6618",1454
"6619",32
"6620",90
"6621",344
"6622",786
"6623",6383
"6624",5475
"6625",4787
"6626",1462
"6627",155
"6628",10034
"6629",1894
"6630",3013
"6631",1895
"6632",669
"6633",2825
"6634",11685
"6635",1538
"6636",8147
"6637",1577
"6638",627
"6639",3671
"6640",1639
"6641",3375
"6642",1480
"6643",272
"6644",637
"6645",13496
"6646",6194
"6647",1008
"6648",989
"6649",435
"6650",417
"6651",2297
"6652",2958
"6653",489
"6654",1507
"6655",2538
"6656",28
"6657",2177
"6658",115
"6659",947
"6660",375
"6661",1980
"6662",4516
"6663",3505
"6664",98
"6665",887
"6666",4236
"6667",510
"6668",101
"6669",1582
"6670",1326
"6671",4096
"6672",2753
"6673",3551
"6674",1460
"6675",3972
"6676",303
"6677",2473
"6678",295
"6679",2858
"6680",2352
"6681",847
"6682",1912
"6683",2324
"6684",8540
"6685",4079
"6686",589
"6687",1208
"6688",7461
"6689",6800
"6690",10086
"6691",1239
"6692",224
"6693",488
"6694",385
"6695",7623
"6696",2834
"6697",5492
"6698",27
"6699",3388
"6700",127
"6701",6417
"6702",45
"6703",3423
"6704",1794
"6705",1463
"6706",534
"6707",2293
"6708",568
"6709",1110
"6710",4090
"6711",2710
"6712",1496
"6713",134
"6714",5677
"6715",1494
"6716",5318
"6717",2965
"6718",5737
"6719",697
"6720",1110
"6721",601
"6722",771
"6723",5991
"6724",1195
"6725",179
"6726",1483
"6727",170
"6728",872
"6729",4654
"6730",110
"6731",3046
"6732",543
"6733",1095
"6734",7437
"6735",25
"6736",1310
"6737",10594
"6738",1625
"6739",7144
"6740",2599
"6741",1259
"6742",3992
"6743",681
"6744",2776
"6745",938
"6746",108
"6747",2168
"6748",60
"6749",6072
"6750",2906
"6751",2563
"6752",2678
"6753",7286
"6754",3801
"6755",3462
"6756",2906
"6757",4898
"6758",124
"6759",4985
"6760",549
"6761",474
"6762",135
"6763",936
"6764",4149
"6765",1838
"6766",4464
"6767",4726
"6768",1629
"6769",1320
"6770",155
"6771",2486
"6772",1348
"6773",1144
"6774",901
"6775",271
"6776",4363
"6777",232
"6778",2668
"6779",9168
"6780",2432
"6781",2015
"6782",693
"6783",4087
"6784",7395
"6785",140
"6786",4373
"6787",4896
"6788",487
"6789",506
"6790",1676
"6791",336
"6792",10063
"6793",2407
"6794",2253
"6795",4435
"6796",1236
"6797",249
"6798",4415
"6799",2686
"6800",2472
"6801",2040
"6802",1062
"6803",3638
"6804",1234
"6805",1950
"6806",5766
"6807",1486
"6808",4338
"6809",860
"6810",3034
"6811",1286
"6812",2885
"6813",211
"6814",511
"6815",49
"6816",2010
"6817",1438
"6818",830
"6819",20
"6820",1753
"6821",1550
"6822",4937
"6823",4672
"6824",116
"6825",567
"6826",2089
"6827",2494
"6828",15997
"6829",1927
"6830",733
"6831",177
"6832",8506
"6833",837
"6834",5889
"6835",2282
"6836",59
"6837",7616
"6838",4728
"6839",6266
"6840",318
"6841",2627
"6842",3714
"6843",3944
"6844",5577
"6845",138
"6846",727
"6847",299
"6848",697
"6849",711
"6850",861
"6851",1671
"6852",207
"6853",1663
"6854",466
"6855",12264
"6856",1901
"6857",125
"6858",271
"6859",375
"6860",681
"6861",715
"6862",1367
"6863",443
"6864",1654
"6865",6546
"6866",605
"6867",13486
"6868",3307
"6869",1167
"6870",8593
"6871",5976
"6872",632
"6873",453
"6874",6186
"6875",2692
"6876",4250
"6877",139
"6878",3296
"6879",1153
"6880",4714
"6881",3217
"6882",845
"6883",12485
"6884",6857
"6885",1991
"6886",111
"6887",1269
"6888",64
"6889",2553
"6890",310
"6891",220
"6892",7121
"6893",8130
"6894",3093
"6895",1742
"6896",2035
"6897",1679
"6898",4127
"6899",344
"6900",4651
"6901",1351
"6902",3597
"6903",2137
"6904",184
"6905",3005
"6906",2186
"6907",2202
"6908",6369
"6909",1675
"6910",3551
"6911",1684
"6912",2734
"6913",2173
"6914",10583
"6915",134
"6916",4501
"6917",14284
"6918",2711
"6919",9769
"6920",1547
"6921",3506
"6922",491
"6923",6380
"6924",3875
"6925",182
"6926",4782
"6927",4171
"6928",2171
"6929",862
"6930",836
"6931",13
"6932",980
"6933",986
"6934",1986
"6935",132
"6936",16
"6937",920
"6938",1874
"6939",124
"6940",1051
"6941",3410
"6942",9937
"6943",4268
"6944",20
"6945",11147
"6946",378
"6947",3137
"6948",3062
"6949",957
"6950",1877
"6951",731
"6952",920
"6953",6462
"6954",101
"6955",5505
"6956",1429
"6957",709
"6958",29
"6959",5967
"6960",1073
"6961",491
"6962",3656
"6963",3108
"6964",358
"6965",503
"6966",54
"6967",777
"6968",1227
"6969",18
"6970",2220
"6971",7451
"6972",407
"6973",76
"6974",363
"6975",1575
"6976",2571
"6977",6767
"6978",7416
"6979",132
"6980",34
"6981",4204
"6982",2245
"6983",1139
"6984",4006
"6985",2616
"6986",29
"6987",6850
"6988",1029
"6989",363
"6990",771
"6991",1401
"6992",4664
"6993",408
"6994",907
"6995",5247
"6996",334
"6997",9760
"6998",507
"6999",3201
"7000",1659
"7001",854
"7002",1587
"7003",2682
"7004",19
"7005",263
"7006",4302
"7007",2957
"7008",1420
"7009",482
"7010",1034
"7011",1673
"7012",5318
"7013",281
"7014",133
"7015",205
"7016",69
"7017",1011
"7018",1609
"7019",12837
"7020",1799
"7021",4926
"7022",1447
"7023",467
"7024",1286
"7025",2811
"7026",1600
"7027",4101
"7028",2425
"7029",5410
"7030",904
"7031",3549
"7032",242
"7033",2449
"7034",920
"7035",615
"7036",3560
"7037",4214
"7038",766
"7039",1468
"7040",4175
"7041",306
"7042",1391
"7043",5232
"7044",1351
"7045",4726
"7046",363
"7047",1493
"7048",3435
"7049",175
"7050",5763
"7051",2382
"7052",153
"7053",296
"7054",1604
"7055",4637
"7056",365
"7057",2573
"7058",727
"7059",1881
"7060",569
"7061",1937
"7062",2769
"7063",1652
"7064",3335
"7065",1630
"7066",1550
"7067",1799
"7068",743
"7069",389
"7070",1817
"7071",10818
"7072",6973
"7073",6999
"7074",655
"7075",50
"7076",3879
"7077",1951
"7078",2270
"7079",1193
"7080",1135
"7081",4300
"7082",254
"7083",983
"7084",197
