"","cell123","cell12","cell13","cell23","cell1","cell2","cell3"
"39",256.174502276662,192.587469247172,3461.59695312506,172.057002485177,1137.13503787842,2734.52462185376,3623.92441313375
"40",293.017205640683,873.994646193473,896.755985423793,579.115541445847,4199.48910935088,3174.20449669031,1832.42301525501
"41",704.261246613358,665.671275287525,1736.93578947364,779.040811509597,1858.06178315592,1709.43877796799,1972.59031599197
"42",31.8575131753488,64.4400520151002,336.535855287798,204.792436900921,1703.89541263055,2035.40735828366,1458.07137170663
"43",26.7477488210124,268.354660700906,293.920399462429,71.6004433903255,2125.59375561339,2369.66243921782,2165.12055279412
"44",108.875118314898,108.271576466302,642.131379485804,459.375153570075,2267.36182230509,2179.35392050481,1598.63102935302
"45",54.7802127106179,62.0688073517138,1656.02571442726,127.015698180795,2801.68433917805,3058.4065577176,2413.01867043396
"46",142.506896447345,97.1001652402248,1889.18556521747,513.928977527471,1009.17169665072,2078.23073829984,4603.87596061692
"47",232.994756086661,577.893105225987,731.529095206599,655.925469495868,2951.52383707728,2428.65444133437,2739.47929557323
"48",227.556425250433,11.345633731189,776.489053039339,734.623485026152,2283.27012932326,2868.91092807557,909.80434555406
"49",181.779704436285,85.4932785486073,2679.22520372984,839.272571296151,2296.00661692151,2489.69927370046,5522.52335136715
"50",54.4442598039092,314.387020117675,702.221610350254,36.6800141845578,2133.57713062852,1861.95853885562,2438.73142605947
"51",337.638964365321,622.144487583266,678.833934758114,640.511768363719,1659.70967792095,3209.01412926397,1276.14703774466
"52",63.1760758486709,134.51761780304,1073.39193404795,169.711835889061,1316.7837274719,3390.54559611634,4303.87321282304
"53",261.60142729032,469.415618732262,1043.33928688688,552.329044587752,1771.34834764645,3027.99614515373,2918.97012970261
"54",223.05575677943,501.910130367972,575.001806865534,538.289568386329,2122.84488019113,1990.51650432602,1671.38135308359
"55",176.247276889743,356.60918736999,955.403709704049,398.345663452071,2328.98388401817,1806.54067307998,2592.869605486
"56",186.700045589231,236.23589723647,1066.6789948203,932.158108594785,3016.31276459502,1925.70022638373,4395.21396278046
"57",542.772798620358,146.826635354069,1584.70598590331,1977.51764196079,3605.01911952149,1905.59835581833,2417.55946282165
"58",333.595112541819,259.616129930785,3027.9727897364,191.640380363245,1696.61733993202,2805.18634424303,1071.37190325271
"59",201.946837602763,15.764036237722,2452.92064863238,384.110906223841,622.20993451936,3072.52576627393,1444.52187051001
"60",405.35992502522,573.466708616895,1592.43764945761,234.877596047185,1187.52865587603,2754.90638816928,1882.42307680778
"61",263.603077823552,25.6592987919477,3623.10468078598,809.927532839441,2493.30965479232,2143.24325003399,3358.15250493277
"62",61.595247755668,56.626075240289,542.250560684093,682.0476871064,1102.36266147731,3458.08435895769,3485.03340877855
"63",27.5129870724784,186.89717244569,172.765213594519,212.947625113615,1619.70497525678,2556.70387843665,1812.46814808027
"64",47.6985125604136,275.571337553394,530.334335779762,89.2435204482158,1617.87512771827,3043.49955129024,4301.7776146497
"65",95.990125924323,340.316501965653,622.046393426865,289.008863719444,2126.1503438361,2525.88904747387,3047.59872365374
"66",555.553179409949,17.0164127707391,2378.30207984976,1292.34358656347,2924.16408379654,1805.80358520276,1629.81707240679
"67",27.1773096756889,179.433615895898,304.848630994454,219.632072796067,2422.5599755004,2297.21461452466,4187.13378061283
"68",94.8030524230389,117.954157816694,1612.2292644469,99.5112960115531,1256.82434283057,3037.06856386832,2044.60932260292
"69",225.017024943373,793.055716020793,1038.08571512258,156.461236511974,1990.07328647065,2266.61621250992,4606.69080842071
"70",74.2515181537885,190.135069260936,367.961834768761,239.387216362367,773.353835564273,2777.3280288263,1519.58249706358
"71",127.879988521932,427.630682116013,347.262076959231,843.532155730229,1385.21803374301,2789.45954841421,6735.01751451538
"72",63.6786408828223,464.159718105891,821.86931779745,146.192086139388,4946.76496860472,3170.41603738105,3175.91923108868
"73",463.8917999884,594.35947974592,899.060803563485,706.893957456927,1063.18516355623,2234.7857184919,1917.82307719714
"74",147.647290059272,335.343605881884,850.132936258485,817.955786982149,3220.82151955306,2537.41083374779,5793.68802751736
"75",92.2600238764616,464.094787334017,563.474265864708,364.243779056662,4394.92325840993,1681.03167529263,4497.97221016558
"76",90.4782849888441,496.902486728991,524.262173597267,341.124574137234,3680.68185657396,1946.03417854128,5055.51644543243
"77",8.07080875196849,3.11436188791619,615.324494176788,249.642904154674,2505.85177519188,2227.51564456949,7045.48001126728
"78",358.17637100515,19.6508988606876,1813.21852100976,848.089612997992,1446.77468121111,1661.43829633035,1226.65161858495
"79",256.754647713275,97.1760814052876,1762.42649400963,1033.41131317127,1506.46861314958,2202.7602339126,3139.00261663836
"80",362.4976551313,82.694989805727,1423.79043113868,829.183719952151,2754.99375590462,1648.42641180398,1335.41303626355
"81",164.61100302547,426.792072514946,647.50114069532,476.847612878877,2394.02178181563,1614.96183558622,3050.26455348354
"82",689.3586198188,623.572477392312,2895.37678004328,696.945710666516,1614.67936120351,1881.9996486321,6241.06740224348
"83",189.717551058736,167.418084560397,1927.73220845178,830.625493773698,4775.7420506824,1579.09023493643,5115.67437653656
"84",45.7210450759157,319.517219331137,240.509816842949,205.873588794047,2314.89273348067,2418.21968822836,1485.26590824692
"85",42.3980533845702,92.3956361001945,912.215083183604,51.2532470445099,1849.29752850401,2707.1930299927,851.247421790416
"86",226.772605408534,444.748473056451,1256.3022197705,625.478415361067,3251.98886962076,2711.4304879747,3894.27892880799
"87",933.093253701659,927.171820210523,4125.59093576723,790.187714794624,5585.48330916467,2453.33290876522,2363.14005759608
"88",144.743046835363,311.459576612309,883.342937732855,514.058754183239,3134.40152581294,2020.37198129188,3312.62217753141
"89",224.906649656711,223.333163968721,750.905178256195,487.698376629049,1581.49782306203,2281.3237270344,1040.3350813929
"90",86.7206800953759,49.1125710777748,1158.40282936324,666.469871579236,1504.76842764078,3369.65441436984,4405.87120587375
"91",113.141188215198,351.811153204685,281.032611348308,692.078963489866,1786.64697141901,2522.24985782628,2356.03925449665
"92",91.5928760188186,111.626258031807,563.727677836357,541.864837430392,1362.03010213803,1809.76372077813,2436.39452776646
"93",194.301395046498,311.278582461587,1388.37157923031,431.670771982138,2607.53439104919,2801.2646385749,2898.57864165537
"94",63.2577428022843,158.632864204651,702.513902574279,93.4186799735849,1271.69153614656,3075.73555136967,1461.74972292897
"95",148.174910045396,282.552724396758,2158.74997301006,203.49370389509,2626.34881276492,1937.0829759387,6080.59689994908
"96",104.726806920543,624.513673233394,340.933642804734,303.697621259325,2325.2724926877,2265.2652899137,2675.59047318061
"97",46.1492040936316,156.51311235587,310.887735899469,703.602493051419,2149.40022915133,2231.91899675086,7322.52822869741
"98",159.302997783287,1502.02880415611,286.637808046192,286.102734188696,3610.26500185034,1918.12066959087,4044.5419843845
"99",113.725444280743,336.39399507341,590.810748735597,342.610741873263,2539.30472075204,2575.64552216331,1819.50882712163
"100",65.9953630532003,456.892646820638,783.49126210983,153.891335511253,4487.40997502174,2428.72961037666,3759.58980710667
"101",139.463858433205,448.243960353712,582.547767396903,491.327980821779,3550.98898016175,2209.00404379655,2567.4234090361
"102",112.31627248491,1.31971632863985,2628.59647141176,1168.29916796096,1838.1716658546,1904.53846596486,6171.75823999427
"103",108.91817514109,48.7021151153058,1012.19567017366,833.709454465367,1717.69766461204,2259.47409579808,3530.30282469446
"104",32.513800264839,71.7924605050592,179.996178854067,440.311735475924,1926.44192848502,4123.6879101762,1385.25598623889
"105",76.1492495480909,390.455902366135,248.948497711716,359.500596799411,2095.52395912874,2024.67150158016,2332.75029286575
"106",73.9755111413334,312.967874286723,410.560374426292,590.27512394996,3862.71072656809,2379.86204935757,5258.64834027003
"107",90.6329326174519,55.5548671241573,965.751026520466,183.750889867908,1834.12889460288,2377.91727132127,935.264117945869
"108",322.191199890686,131.59486314865,859.674504887402,881.45242586726,1586.69542367914,2008.87622626505,1107.51535626182
"109",26.0626688687925,127.969786487972,512.39939336299,156.137293853912,1770.157409185,2609.64981966965,5800.62362857168
"110",51.3174004162123,35.6902607496184,1320.75497526314,234.050297260579,3161.70512850318,2565.26508668397,3148.2168511233
"111",71.1511888328987,168.996160515989,377.219257455457,368.078362525635,2191.79755486449,2365.27433021914,1487.48314558639
"112",337.453104151565,130.00625698903,1904.39603874052,748.46824204983,1631.34257129616,1921.20806660721,1932.12572016568
"113",353.294132138303,337.229366293589,2179.16466658874,492.823602753253,1984.58152703961,2448.62660453263,2606.28010065387
"114",419.168524480254,100.382995421982,6053.93841470119,294.48437142135,614.51315935468,1680.2223949291,620.290139691442
"115",147.884789771344,651.368219695546,817.616417638979,173.777622489899,2439.48246771244,2015.98727950986,3253.88320318193
"116",116.160675456791,333.079128436597,290.794937733682,561.074967978977,1993.46973105959,1823.12438406142,1882.29617527294
"117",86.5173162779143,131.918007917934,636.566849466455,768.146845894204,2187.56158942493,1611.85770596243,4779.43168505613
"118",171.646149589905,68.5335805246494,1861.05389787533,1249.67480421092,3821.17052909256,1743.31019603545,5758.6108426712
"119",232.277115507063,102.658210542764,1527.09729076014,689.037971107049,5075.62741238898,2059.1453219364,2277.1566777576
"120",184.065290913076,471.171012987261,927.550352233295,416.129735125643,1203.75359570109,3229.59613125609,6585.73388178355
"121",99.3630092391743,19.8637250580537,697.763183233338,764.382073762127,1334.01703695063,2173.31152003428,2261.29945172239
"122",275.371761220719,547.345812124652,652.934352873942,308.13884938377,1067.3862149612,1705.58514687401,1248.2378625617
"123",122.293184338291,62.5471712107197,1830.57391496108,506.67031156791,2217.27327110756,2116.97398100126,3616.66816581317
"124",27.0125088817091,296.902928957719,178.862578017211,279.669308299402,3410.3794898648,2966.14044152451,4468.03274445465
"125",200.814202146095,627.296441163261,872.946234311401,305.218350253928,2112.96403876899,1627.49442970511,5577.26630365121
"126",63.2440757640614,236.774476423872,481.162094522545,229.982926875474,2141.86346563599,1783.19387494688,2430.77908583117
"127",205.471317641317,343.33257146267,673.894467675692,519.241919391778,1594.48359815876,2611.46903916199,1619.1070865078
"128",204.456478826986,334.327369899592,1059.8065391562,799.187363355495,1530.79484739457,3182.04581094469,5216.38159042246
"129",166.428016807333,167.375430168161,1609.01487562613,185.68741495786,1417.42243521832,1584.29199738691,1403.77982983528
"130",1005.67143029005,456.320830122624,1827.71870614968,1095.04626533826,965.787774474258,1983.14947723553,1189.3055163896
"131",212.992833099162,361.20600733958,1131.70007387586,420.37783717112,1847.13160103803,1729.14614602453,3121.44550145172
"132",531.282377595191,1121.68856502063,2232.20862336785,170.208719556555,2124.48361388677,2176.18303461062,4794.94506596238
"133",149.306864985573,477.563178738668,1391.73251876056,105.067215699698,2708.29729814517,2601.44237776531,1456.59054590502
"134",134.34351504385,684.388737468936,1651.46528784783,85.1764752261755,4395.85675584819,3667.08314773469,4840.68608083033
"135",647.541796006086,950.085700059487,1827.55514914506,488.404815114627,1883.22082951044,1975.63416845481,2453.55754170949
"136",80.8093387789503,176.210990721644,1169.52069647323,456.667094631713,3898.45438363269,3103.68185090447,5566.6556448573
"137",384.350957433213,645.508624889606,1824.49761006333,683.47746556341,3219.96449371802,2304.66369986268,4470.53714846974
"138",178.936159868167,67.4053417306936,2109.82777274563,330.51976818751,1186.00163185549,2316.94103031733,1817.36829529518
"139",18.9403009423863,39.1962477333275,1290.4589386686,108.846935407333,5441.15051574874,3353.01168476073,4701.39537673888
"140",81.4463250209839,100.625136252426,410.935520188198,386.990368424069,2486.86779354853,2117.80812574409,1042.3267308217
"141",267.327477814618,123.495563408874,3505.20266204007,260.841423269598,975.480470497523,2270.6424776117,1993.00992535762
"142",119.166165120421,80.3558129622706,580.600566301601,950.228199588226,2324.16405016366,2634.54564132449,2502.93956453933
"143",326.284805351347,588.487630316553,769.726013110271,793.603620918402,3091.84591961524,2696.28385181155,1629.76815887663
"144",208.93322634357,33.1754607259912,990.977475312534,411.37277971075,1371.14425445169,1858.41056233928,749.98624111618
"145",142.051010245689,103.537279744211,2007.57451364015,429.402229066199,976.551519436225,2166.32900617875,4732.55444168879
"146",389.364085846454,87.4404412639722,2118.85909831894,979.53219507333,864.561079213276,1857.04138104315,1819.20171924088
"147",140.102488628771,539.278688810818,483.762671628378,501.177027870677,2299.35479652914,2608.7756875203,3553.54863901192
"148",251.78265499202,186.29767217487,1292.49265971336,528.076196947852,1529.47758485089,3117.65454213049,1744.21868919052
"149",68.6868564385673,48.2088957754653,530.104121576913,726.642861376537,1344.17348512076,3476.32441564372,3052.85936406803
"150",225.506757708753,40.5883414826105,2290.94133280826,1268.01744690795,1836.08502328227,3607.77338488175,4661.0877129284
"151",123.619098192117,134.600359895695,613.713728508129,968.379320488309,2391.15063963914,3109.50930117186,3060.02755210475
"152",90.6375257872461,165.633926927773,1124.24438607602,377.498364530697,1419.98961623638,2450.53879880595,6385.45738163592
"153",118.353706386252,100.420222371704,2936.62473119401,189.991793251882,1789.76296949886,3184.64767208068,3802.19890521661
"154",577.61801478357,309.151827964419,2826.44843394424,731.989935256713,1105.80610068175,2138.34870698452,2737.63698038479
"155",470.780258254292,32.3796796420456,2539.68574799747,878.921216446056,3281.71199460196,3276.20832608074,1672.31277697744
"156",239.379195191597,1.54317588568172,2232.89477278015,311.882594634786,765.001811634731,2029.58033966024,694.718110212816
"157",194.922375025009,253.223236825254,901.938698204782,690.667362872903,1145.72639597941,1884.42183087975,3883.1001002129
"158",115.082192108131,268.757913587599,647.246624771738,515.234140555966,1781.80651061879,3278.26123865766,3213.61137970011
"159",4.41223830358504,35.460008666107,78.1892632060287,167.394799449455,1804.88988352862,2961.55567339423,2425.09813345198
"160",118.107261633522,182.095227919856,1286.07951259556,573.041510108786,4111.78253438412,1746.04342952498,4789.85052383317
"161",108.838267371298,557.340257992571,614.841140675402,349.863868368175,5736.79248856058,2174.19534668519,2677.12863034678
"162",34.7934795121378,105.828253061168,265.285904565137,344.043336203127,1977.41107743743,2071.30298663695,2307.33496258405
"163",71.1455264107451,221.172254229192,635.621904404711,210.250721110401,1896.13157253691,2639.84529632716,2377.83272498088
"164",16.3376103974854,67.9243316132893,871.987820551482,54.4678288919655,2490.96883568489,2286.60723060376,4851.70634225713
"165",400.375930662147,327.358512972279,1218.40841372335,614.861710364452,789.273158345444,2151.35008485166,1934.37218908067
"166",289.813493970765,269.326082953545,1079.42880962353,442.65762085059,790.965994064362,2343.32581771167,1705.48218082554
"167",38.6723790545638,24.6834068376616,1046.54682646304,622.827403828174,1997.27853761019,2010.26881902476,6763.72262718162
"168",182.506395192864,119.694142146258,2492.05896057105,444.414755957851,1799.63077398573,3182.66805898364,3715.02691316261
"169",36.427635974246,83.4968158625534,489.23282019224,556.358321703635,2193.55877766683,3927.66961376181,5380.25601483869
"170",91.0025971195466,338.022489000764,410.398135271674,284.077535099959,1427.71107705961,2477.67360211493,2200.11456433351
"171",236.935192520889,126.267976388083,2882.64322014578,445.972911083044,1823.15494379655,2642.55306983994,2918.47268622572
"172",135.098251125353,180.958530329017,1346.12024367496,185.356065073709,1563.41099543964,1544.77574021736,1754.28017413997
"173",99.5315807247798,24.2883358241161,1920.63250062376,569.716056279247,1703.89219714331,3944.75912414906,4575.18020525573
"174",428.312282108406,450.537677202526,1316.26508503285,626.061110674871,1592.65319976932,1275.9899432849,2229.18070192713
"175",235.063846827928,608.373748977382,1345.87949833277,270.203001569567,2526.74814546833,2968.66386082737,2701.06789799666
"176",135.886955006627,405.063979080835,471.174826938182,645.25836021398,1903.00689361122,3284.6711661447,3000.93781900446
"177",70.1054342651488,178.357941580741,692.056973424677,359.313826046628,1596.43849948544,2462.07362463763,4631.65370055974
"178",100.519899438623,36.2328663889825,2196.57134264073,632.611262742095,3239.2709057716,3924.64314724242,6037.15057577555
"179",56.689735248317,177.533222077656,318.169450339987,275.083603416882,1589.48640251873,1996.2353845896,1587.80220180883
"180",67.8077320375287,121.686972385462,569.706130836249,398.210185695558,2566.31137509734,2848.35693222569,2321.92067172217
"181",95.534638393385,51.0860889851478,1757.79807447478,319.600829707458,2130.974875733,2677.63508072309,2972.37041198314
"182",66.7726435831362,17.1559692901633,1961.97351893152,348.117636185487,983.0840871115,2774.75516406381,3903.14098083439
"183",53.8710985009558,116.429910042635,670.49328325705,313.655615185117,2019.35624744921,1833.54045979074,3560.65338577429
"184",236.711508145482,352.479151205087,1218.76858156987,495.57950425918,3180.22224206264,2241.16655692022,2024.07245583752
"185",111.619117271507,248.69935274561,572.115567483643,580.182050954755,1135.28236284695,2093.90764908065,5264.19389961688
"186",86.9294028835803,116.059774029,863.41541947963,287.483566236534,990.68583190117,2724.25839990168,2626.16760556841
"187",344.717154119692,72.514843591129,2603.33443513066,538.012350649698,2399.90048646249,3144.61297439169,1579.90775565464
"188",51.1018040894872,146.62987546948,471.761968985091,563.585454546708,2318.88708237576,3311.56575524825,4853.46805928522
"189",241.104059986132,718.057663786198,669.965763166295,528.069810970834,1717.80748429877,2729.43640791562,3773.55880987614
"190",82.378785323257,258.66914032789,327.866410334967,398.503748367918,1447.4931898351,3133.92468412233,1664.16404168854
"191",477.599089403074,461.356032013363,1288.75494687625,616.330445560016,1447.12203597939,1531.70362708945,1654.13382307846
"192",61.2771959141932,152.565112241378,407.821717410831,388.460322712582,2161.75673778683,3208.79326964827,1999.32564428592
"193",100.975329847947,81.3500679817583,931.86873347577,789.351251270708,838.165514908269,2282.81347209588,4335.47563041967
"194",290.386245042486,11.6719212132552,1084.3155712661,1202.60856394521,2154.12596230859,2136.55142627849,1597.34030994587
"195",99.1351730341695,85.5255713741272,825.299311266358,483.72380566478,2591.43494256043,2446.27269340533,2297.6085026948
"196",236.12675447447,31.8690957387687,1869.95592979462,272.773388432397,1619.38261109143,2472.39631428821,750.495906180106
"197",76.7097848699288,257.289810554751,496.568771723247,266.428152412114,1892.35641253605,2933.96532858843,2000.68173931548
"198",53.312066568774,341.546441662759,530.993894643267,111.320856129758,2704.70236665136,2121.73289458862,2180.39147975546
"199",315.142553000463,334.316382662999,959.037345060113,460.995797607681,902.611572845233,1222.81207721349,1905.08427161003
"200",59.9457186561758,56.6430576217792,1348.24447387201,79.2856113966445,890.954767880878,2012.75123332979,1612.17513724272
"201",79.0552292053938,206.632471372843,475.196011032545,715.04987697952,2068.10251647065,2157.58365026716,5945.38024467188
"202",79.296698414785,66.4949559769813,319.240942250033,586.483733420896,1280.72376763317,4655.40491346279,1307.35498884135
"203",111.087128958271,486.098314910207,279.822051502889,371.070773703849,1351.6047513501,2457.81165689617,1811.50532267851
"204",325.736077513651,8.54875932186079,1052.51074083169,1950.75429136327,1758.49962775966,1933.41478451864,1853.53571869122
"205",54.531947389834,147.361282085889,380.419564012102,435.080321044398,1711.50180449816,3407.05961675942,2678.04546421019
"206",142.233405844316,257.54868057597,854.945806417601,296.231029843509,1723.33436268601,1676.6873848595,1944.01932977309
"207",623.367418597468,847.043164590352,2060.12158505689,85.6151562196175,937.715937948618,1958.10195992944,3104.0347776576
"208",421.43994765537,261.085245180039,1835.05074608131,186.577146789221,746.996783790134,3507.28132517309,623.568805330834
"209",77.4828908243632,76.9779162089214,863.975416531224,457.941358003933,2318.88970531217,2702.33912102138,3038.393592098
"210",31.1450900608811,2.89412953250766,759.269055720258,240.570302276967,1306.62327612754,2815.19944207654,2596.2987042053
"211",226.058788765012,279.252815772246,1255.82939850244,1301.03806863563,2954.25916187407,2452.76696796554,6326.79479848506
"212",58.4976044667727,111.397746103221,789.18588548766,536.765803058904,3365.64361399035,2221.81765555024,5371.69169134285
"213",138.414817479044,252.678947972602,697.168290694187,364.522637490518,1226.01676413196,2564.45152927124,2124.74701296044
"214",379.310290741597,24.2740431332487,3582.33158063055,1673.34536904343,1105.47651995498,2253.39459853229,3186.86759796391
"215",481.160133942165,33.6048483028365,3043.61790691616,397.22516754805,3471.8214661968,1896.26564013033,787.304836963653
"216",167.061017805818,169.564856618118,866.757643616153,869.000226612086,1971.26040218016,1241.55956831495,3598.79628485271
"217",92.0169841991822,553.031413552144,622.87899776456,165.560627178035,3177.22626805608,2815.27445849961,1832.01125075039
"218",340.332968196767,116.243706322515,3801.65118952929,781.480284663622,3103.69221701966,2731.40644004755,3623.19319422059
"219",143.841477507937,185.323579644167,1199.84719174743,396.526298319253,1867.88108687335,2004.98390108373,2834.59646482412
"220",92.6817714050242,402.650272309599,463.74880879418,191.74073965065,2130.18021599157,2321.91480729676,1158.08338455221
"221",230.533048620359,47.2459079527549,1106.01656170187,728.370047945929,2948.17818699121,2545.26306825893,1476.39317852895
"222",57.1315008636392,1.85422743292765,748.958393669471,429.114876168239,4064.3759220432,1738.11733389601,2624.44774592651
"223",78.2413863593452,90.8855382513999,716.057807568201,612.325154950054,1591.8617002651,2777.89557743042,3648.73283517547
"224",267.705119550341,60.27291116748,1559.27448597396,690.1387187771,2375.71954093622,2499.86971223434,1685.01951136056
"225",169.900427997298,296.038392701332,1371.26238927355,273.627932822906,1616.37243735376,2397.16024941615,3622.638170435
"226",100.531221595165,55.9441763256451,2465.41921016905,289.863994901127,1076.53964837431,2594.66123535485,4121.04051327986
"227",114.656654010054,141.388209808726,745.415053314436,591.006206476701,2321.82964092808,2933.35182458273,2563.35241087927
"228",175.564193832841,148.133696561285,1449.28881030184,600.736883985745,1833.88223230424,2332.16296172316,3268.23122129089
"229",227.74536626582,412.659414841903,919.345763422221,462.094267468131,1929.94107590608,2276.20148175322,2163.01263034263
"230",298.590780926393,28.1680310102574,1105.58837985685,1298.60289322382,8310.56051022964,2751.47927612452,2056.01012862851
"231",369.289848535097,797.800183463719,2302.69300658394,137.872881221265,2245.06676742309,2321.75096312987,1794.52634964302
"232",50.5634336764402,136.942161480605,632.731835601155,409.576181342743,3164.00525331731,2528.59199547874,4487.58913910301
"233",235.527865179423,71.9438719698693,1852.42653970756,592.425268558534,1219.14033404888,1447.36041667862,1843.17570385711
"234",240.23874975747,257.263771282218,809.147434916431,1209.48791475996,2005.20469473779,2146.47594534198,3336.18148920415
"235",162.752020453792,283.881286625037,1525.80528652592,149.893042901463,1463.5778961596,2263.67211927709,3142.4183480571
"236",10.279783551434,36.2073811864627,246.79475423238,186.740073480848,1949.67627637402,2277.71598649479,3241.58574468006
"237",448.571336219755,449.948112132688,2233.15972768992,961.764677173857,2639.40832982638,2760.48424329978,4349.66357365762
"238",103.6988699141,3.84307819156897,1312.80610163466,1091.23391102981,1958.48679076628,2378.73658681012,4498.19466165347
"239",223.310594998409,282.894867037104,1178.73250619427,278.186733534399,1396.7786295584,2867.22749318753,1378.86917548989
"240",209.272202589568,54.8829453196427,3621.37303994749,383.942481501971,1244.57820925219,3549.1776162535,2667.77350513563
"241",224.325752885872,35.5773573354403,3375.29071681524,944.218419298812,4267.77390358319,2880.30795346178,5315.50589661967
"242",42.9280254703634,3.61743075060963,651.892385915013,847.108511011111,2410.84302745093,2424.5204733838,4900.09014601817
"243",65.119758451802,113.127180209976,969.781310755857,276.48410931127,1415.93697773855,2395.23743033898,4175.31323319357
"244",186.750894980004,87.2736659591726,3467.50335929019,261.955320272962,1785.11679736879,2567.04756065098,2325.3524014779
"245",399.494313707478,368.17886848399,2377.606795044,459.574831959988,3836.56983560174,1955.32494533095,1640.25040987185
"246",144.336817823153,386.088186975251,1327.2882654714,538.869656860785,4438.38241579965,2242.89307238113,6592.14158468863
"247",169.717091126641,453.97159400079,1410.32016342283,146.344227283624,2397.09660697617,2362.21100004542,2118.33931714453
"248",400.990280454025,389.881695752038,758.410320081334,778.129058964251,953.842153257156,2471.48693037625,1287.25956111494
